,index,date,caption,comments,likes
3229,3229,2019-11-24 16:41:28,"King Of Wood with Golden Jade.

Find out more about their healing benefits at www.covetcrystals.com",1,11
3230,3230,2019-11-24 16:41:00,"King Of Wood with Golden Jade.

Find out more about their healing benefits at www.covetcrystals.com",1,12
3231,3231,2019-11-22 22:32:13,"King Of Wood with Turquoise.

Find out more about their healing benefits at www.covetcrystals.com",1,12
3232,3232,2019-11-22 22:31:26,"King Of Wood with Turquoise.

Find out more about their healing benefits at www.covetcrystals.com",1,12
3233,3233,2019-11-22 22:30:46,"King Of Wood with Turquoise.

Find out more about their healing benefits at www.covetcrystals.com",1,6
3234,3234,2019-11-21 20:48:35,"King Of Wood gets its name from being the hardy supreme tree above all other tree species in the forest.
Absorbing energies from the Sun and the Moon for centuries. It is said to have harnessed powerful positive energies.
It emits red light radiation when shone under a torchlight.
For thousands of years, it has been harvested for decorative and medicinal purposes.

Here at CCJ, I have created them into beautiful jewelry so that we can wear and benefit from their healing properties wherever we go ❤️ Making crystal healing fashion since 2017.

Discover us at www.covetcrystals.com",1,15
3235,3235,2019-11-21 20:47:56,"King Of Wood gets its name from being the hardy supreme tree above all other tree species in the forest.
Absorbing energies from the Sun and the Moon for centuries. It is said to have harnessed powerful positive energies.
It emits red light radiation when shone under a torchlight.
For thousands of years, it has been harvested for decorative and medicinal purposes.

Here at CCJ, I have created them into beautiful jewelry so that we can wear and benefit from their healing properties wherever we go ❤️ Making crystal healing fashion since 2017.

Discover us at www.covetcrystals.com",1,19
3236,3236,2019-11-21 20:47:27,"King Of Wood gets its name from being the hardy supreme tree above all other tree species in the forest.
Absorbing energies from the Sun and the Moon for centuries. It is said to have harnessed powerful positive energies.
It emits red light radiation when shone under a torchlight.
For thousands of years, it has been harvested for decorative and medicinal purposes.

Here at CCJ, I have created them into beautiful jewelry so that we can wear and benefit from their healing properties wherever we go ❤️ Making crystal healing fashion since 2017.

Discover us at www.covetcrystals.com",1,13
3237,3237,2019-11-20 21:53:30,"Super proud of these Chrome Diopside vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,12
3238,3238,2019-11-20 21:52:59,"Super proud of these Green Strawberry Quartz vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,14
3239,3239,2019-11-20 21:52:17,"Super proud of these Crazy Lace Agate vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,23
3240,3240,2019-11-20 21:50:12,"Super proud of these Chrome Diopside vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,14
3241,3241,2019-11-20 21:49:29,"Super proud of these Green Strawberry Quartz vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,18
3242,3242,2019-11-20 21:48:39,"Super proud of these Crazy Lace Agate vintage earrings.

Having brought them to life is another design milestone which I have achieved.

Managed to bring together 2 of my loves. My love for natural crystals and my love for vintage things.

All natural crystals but we make it fashion.

Discover their healing benefits at www.covetcrystals.com.",1,10
3243,3243,2019-11-20 06:51:31,"These blues won’t give you any blues.

Discover our stylish world of crystal healing and learn the benefits of crystal wearing at www.covetcrystals.com.

Natural Crystals but Make It Fashion.
We created this movement since 2017.",1,14
3244,3244,2019-11-20 06:50:18,"These blues won’t give you any blues.

Discover our stylish world of crystal healing and learn the benefits of crystal wearing at www.covetcrystals.com.

Natural Crystals but Make It Fashion.
We created this movement since 2017.",3,51
3245,3245,2019-11-20 06:48:34,"These blues won’t give you any blues.

Discover our stylish world of crystal healing and learn the benefits of crystal wearing at www.covetcrystals.com.

Natural Crystals but Make It Fashion.
We created this movement since 2017.",2,25
3246,3246,2019-11-18 11:46:15,"White Turquoise skull with Clear Quartz crown.

Skulls were used in most cultures as positive representation during ancient times. They symbolized impermanence and mortality. Some skulls were even revered as the persons were either holy people or remarkable humans whom inspired people to be better. The energy associated with such skulls was regarded as special.

Our interpretation of the Empress, of impermanence and mortality appeals to us greatly. The crown signifies we are in charge of our own lives, life is short and as a mortal, the decisions we choose to make are important as we wish to be proud of how we lived.",1,9
3247,3247,2019-11-18 11:41:57,"White Turquoise skull with Clear Quartz crown.

Skulls were used in most cultures as positive representation during ancient times. They symbolized impermanence and mortality. Some skulls were even revered as the persons were either holy people or remarkable humans whom inspired people to be better. The energy associated with such skulls was regarded as special.

Our interpretation of the Empress, of impermanence and mortality appeals to us greatly. The crown signifies we are in charge of our own lives, life is short and as a mortal, the decisions we choose to make are important as we wish to be proud of how we lived.",3,17
3248,3248,2019-11-18 11:16:22,"Gorgeous Mother Of Pearl Rose Pendant.

Mother Of Pearl energies are soothing and comforting. Like wearing a ‘hug’ whenever you go❤️",3,36
3249,3249,2019-11-17 14:18:56,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,22
3250,3250,2019-11-17 14:18:13,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,8
3251,3251,2019-11-17 14:17:31,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,22
3252,3252,2019-11-16 08:25:08,"My Lucky Blues Trinity

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙

Natural Crystals... but Make It Fashion.",1,12
3253,3253,2019-11-16 08:24:37,"My Lucky Blues Trinity

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙

Natural Crystals... but Make It Fashion.",1,15
3254,3254,2019-11-16 08:23:55,"My Lucky Blues Trinity

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙

Natural Crystals... but Make It Fashion.",1,20
3255,3255,2019-11-15 10:04:54,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite, Rose Quartz and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,16
3256,3256,2019-11-15 10:04:14,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite, Rose Quartz and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,13
3257,3257,2019-11-15 08:56:18,"My Lucky Pinks 
Pinks and blues look good together and play even better. 
Here we have a bff of Lapis Lazuli, Angelite, Rose Quartz and the elusive Star Rose Quartz!

Visit www.covetcrystals.com to discover the benefits of crystal wearing.

Natural Crystals... but Make It Fashion.",1,17
3258,3258,2019-11-14 20:25:04,"My Lucky Blues Crown

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙",1,33
3259,3259,2019-11-14 20:24:11,"My Lucky Blues Crown

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙",1,17
3260,3260,2019-11-14 20:23:19,"My Lucky Blues Crown

A calming series of Lapis Lazuli, Angelite & Amazonite.

Discover the benefits of crystal wearing at www.covetcrystals.com💙",1,19
3261,3261,2019-11-13 10:57:03,"✨The one and only original swag from CCJ ✨

Discover our magical world of crystal healing and fashion at www.covetcrystals.com

Crystals but Make it Fashion.
We created this movement.",1,14
3262,3262,2019-11-13 10:56:01,"✨The one and only original swag from CCJ ✨

Discover our magical world of crystal healing and fashion at www.covetcrystals.com

Crystals but Make it Fashion.
We created this movement.",1,16
3263,3263,2019-11-13 10:54:25,"✨The one and only original swag from CCJ ✨

Discover our magical world of crystal healing and fashion at www.covetcrystals.com

Crystals but Make it Fashion.
We created this movement.",1,21
3264,3264,2019-11-13 10:46:53,"Lucky Blues 
Wearing blue and pink stones are an awesome way to attract positivity and enhance better relationships in both personal and work lives.

Find out more on www.covetcrystals.com.

Say boo to fakes and imitations. Shop us with confidence as we only use natural crystals and gemstones🌈",1,62
3265,3265,2019-11-13 10:45:43,"Lucky Pinks & Lucky Blues 
Wearing blue and pink stones are an awesome way to attract positivity and enhance better relationships in both personal and work lives.

Find out more on www.covetcrystals.com.

Say boo to fakes and imitations. Shop us with confidence as we only use natural crystals and gemstones🌈",3,60
3266,3266,2019-11-13 10:44:35,"Lucky Pinks 
Wearing blue and pink stones are an awesome way to attract positivity and enhance better relationships in both personal and work lives.

Find out more on www.covetcrystals.com.

Say boo to fakes and imitations. Shop us with confidence as we only use natural crystals and gemstones🌈",1,32
3267,3267,2019-11-11 13:09:17,"Baby 
Super cute paw print carved from Rainbow Obsidian.
The stone of joy and happiness, which aptly represents what our fur babies give us!

Shop us with confidence!
We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️❤️❤️",1,14
3268,3268,2019-11-11 13:08:37,"Baby 
Super cute paw print carved from Rainbow Obsidian.
The stone of joy and happiness, which aptly represents what our fur babies give us!

Shop us with confidence!
We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️❤️❤️",1,12
3269,3269,2019-11-11 13:08:14,"Baby 
Super cute paw print carved from Rainbow Obsidian.
The stone of joy and happiness, which aptly represents what our fur babies give us!

Shop us with confidence!
We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️❤️❤️",3,51
3270,3270,2019-11-10 12:45:04,"Baby Kunzite Collection

Featuring our big and beautiful Clear Quartz to help manifest wishes ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.

Visit www.covetcrystals.com to discover our magical world of crystals and fashion.",0,12
3271,3271,2019-11-10 12:44:36,"Baby Kunzite Collection

Featuring our big and beautiful Clear Quartz to help manifest wishes ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.

Visit www.covetcrystals.com to discover our magical world of crystals and fashion.",0,8
3272,3272,2019-11-10 12:43:24,"Baby Kunzite Collection

Featuring our big and beautiful Clear Quartz to help manifest wishes ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.

Visit www.covetcrystals.com to discover our magical world of crystals and fashion.",0,17
3273,3273,2019-11-09 10:02:32,"Baby Kunzite Collection

Featuring super special Sakura Phantom Quartz to help one seek joy and harmony in life ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.",0,8
3274,3274,2019-11-09 08:28:12,"Baby Kunzite Collection

Featuring super special Sakura Phantom Quartz to help one seek joy and harmony in life ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.",0,18
3275,3275,2019-11-09 08:27:43,"Baby Kunzite Collection

Featuring super special Sakura Phantom Quartz to help one seek joy and harmony in life ❤️ Shop us with confidence. We only use natural crystals and gemstones as we believe in the power of crystal healing.",0,13
3276,3276,2019-11-08 21:14:32,"Rainbow Obsidian & Kunzite 
For better health and relationships.

Shop us with confidence! 
We only use natural crystals and gemstones as we believe in the power of crystal healing.",1,26
3277,3277,2019-11-08 21:09:10,"Rainbow Obsidian & Kunzite 
For better health and relationships.

Shop us with confidence! 
We only use natural crystals and gemstones as we believe in the power of crystal healing.",1,10
3278,3278,2019-11-08 21:08:44,"Rainbow Obsidian & Kunzite 
For better health and relationships.

Shop us with confidence! 
We only use natural crystals and gemstones as we believe in the power of crystal healing.",1,7
3279,3279,2019-11-07 20:41:27,"CCJ jewelry to accompany you on any adventure ❤️
Always keeping one calm, collected and ready for new experiences🌈",1,25
3280,3280,2019-11-07 20:32:33,"Nothing says friendship like CCJ jewelry.

Wear CCJ jewelry to mark your journeys and adventures🌈",2,42
3281,3281,2019-11-07 15:40:59,"Wear CCJ to complete your fashion adventure 🌈

Say boo to fakes and imitations. You deserve the best and we only use natural crystals and gemstones as we believe in the power of crystal healing.

Discover our magic at www.covetcrystals.com🌙",5,25
3282,3282,2019-11-06 11:18:49,"Baby Kunzite Collection

The sweetest Lilac Kunzite ever!
Discover their healing benefits on www.covetcrystals.com.

Say boo to fakes and imitations. You deserve nothing but only originals from the best! ❤️",1,32
3283,3283,2019-11-06 11:18:06,"Baby Kunzite Collection

The sweetest Lilac Kunzite ever!
Discover their healing benefits on www.covetcrystals.com.

Say boo to fakes and imitations. You deserve nothing but only originals from the best! ❤️",1,42
3284,3284,2019-11-06 11:07:21,"Baby Kunzite Collection

The sweetest Lilac Kunzite ever!
Discover their healing benefits on www.covetcrystals.com.

Say boo to fakes and imitations. You deserve nothing but only originals from the best! ❤️",1,20
3285,3285,2019-11-05 08:35:30,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",1,13
3286,3286,2019-11-05 08:34:53,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",1,16
3287,3287,2019-11-05 08:34:14,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",1,15
3288,3288,2019-11-05 08:33:21,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",1,9
3289,3289,2019-11-05 08:32:22,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",3,24
3290,3290,2019-11-05 08:31:31,"Purples for Health!

Discover the benefits of crystal wearing at www.covetcrystals.com

We only use natural crystals and gemstones as we believe in the power of crystal healing ❤️",1,31
3291,3291,2019-11-04 20:59:46,"Piano Piano Earrings SHW

Beautifully made from Black Onyx and Champage Pearls",1,8
3292,3292,2019-11-04 12:50:40,"Nothing like having a matching set of jewelry to enhance your #ootd

Say boo to fakes and imitations. Shop us with confidence at www.covetcrystals.com",1,11
3293,3293,2019-11-04 12:47:39,"Piano Piano Earrings

Beautifully made from Black Onyx and Champage Pearls",1,7
3294,3294,2019-11-04 12:37:30,"Piano Piano SHW

A melodic symphony of Rainbow Obsidian, Han White Jade, White Tridacna & Mother Of Pearl.",1,9
3295,3295,2019-11-04 12:32:45,"Piano Piano SHW

A melodic symphony of Rainbow Obsidian, Han White Jade, White Tridacna & Mother Of Pearl.",4,34
3296,3296,2019-11-04 12:31:41,"Piano Piano

A melodic symphony of Rainbow Obsidian, Han White Jade, White Tridacna & Mother Of Pearl.",1,21
3297,3297,2019-11-03 09:04:01,"Using only the best stones from the crystal healing category, all we need is natural light to show their beauty.

Discover the benefits of crystal healing at www.covetcrystals.com.

We only use natural crystals and gemstones as we believe in the power of crystal healing. 
Shop with us for guaranteed authenticity.

#supportoriginal",1,16
3298,3298,2019-11-03 09:02:41,"Using only the best stones from the crystal healing category, all we need is natural light to show their beauty.

Discover the benefits of crystal healing at www.covetcrystals.com.

We only use natural crystals and gemstones as we believe in the power of crystal healing. 
Shop with us for guaranteed authenticity.

#supportoriginal",1,13
3299,3299,2019-11-03 09:01:27,"Using only the best stones from the crystal healing category, all we need is natural light to show their beauty.

Discover the benefits of crystal healing at www.covetcrystals.com.

We only use natural crystals and gemstones as we believe in the power of crystal healing. 
Shop with us for guaranteed authenticity.

#supportoriginal",1,15
3300,3300,2019-11-02 09:41:27,"Love & Luck

Beautifully made with creative Orange Aventurine, lucky Green Aventurine, beauty-enhancing Phosphosiderite and concentrating Han White Jade.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",2,16
3301,3301,2019-11-02 09:39:47,"Love & Luck

Beautifully made with creative Orange Aventurine, lucky Green Aventurine, beauty-enhancing Phosphosiderite and concentrating Han White Jade.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",0,9
3302,3302,2019-11-02 09:37:42,"Love & Luck

Beautifully made with creative Orange Aventurine, lucky Green Aventurine, beauty-enhancing Phosphosiderite and concentrating Han White Jade.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",0,9
3303,3303,2019-11-01 08:35:18,"Love & Tranquility

Beautifully made with creative Orange Aventurine, stabilizing Turquoise, patient Blue Lace Agate & objective Lapis Lazuli.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",1,19
3304,3304,2019-11-01 08:34:10,"Love & Tranquility 
Beautifully made with creative Orange Aventurine, stabilizing Turquoise, patient Blue Lace Agate & objective Lapis Lazuli.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",1,10
3305,3305,2019-11-01 08:33:23,"Love & Tranquility 
Beautifully made with creative Orange Aventurine, stabilizing Turquoise, patient Blue Lace Agate & objective Lapis Lazuli.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",1,14
3306,3306,2019-10-31 16:29:49,"Love & Passion

Beautifully made with zesty Carnelians, protective White Tridacna and soothing Mother Of Pearl.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",1,12
3307,3307,2019-10-31 16:27:46,"Love & Passion

Beautifully made with zesty Carnelians, protective White Tridacna and soothing Mother Of Pearl.

Say boo to fakes and imitations. Shop all natural crystals and original styles at www.covetcrystals.com",1,11
3308,3308,2019-10-31 16:20:12,"Love & Passion

Beautifully made with zesty Carnelians, protective White Tridacna and soothing Mother Of Pearl.

Say boo to fakes and imitations. Shop all natural crystals and designer styles at www.covetcrystals.com",1,21
3309,3309,2019-10-30 06:11:47,"Japanese Garden Collection

Featuring a brand new gemstone- Orange Aventurine, carved into the loveliest roses.

Orange Aventurine is excellent for people working in the creative industry as it enhances creativity, gives one a good boost of energy and aids in confidence.

Discover more at www.covetcrystals.com.

Say boo to fakes and imitations. Shop the originals at www.covetcrystals.com.",0,11
3310,3310,2019-10-30 06:10:39,"Japanese Garden Collection

Featuring a brand new gemstone- Orange Aventurine, carved into the loveliest roses.

Orange Aventurine is excellent for people working in the creative industry as it enhances creativity, gives one a good boost of energy and aids in confidence.

Discover more at www.covetcrystals.com.

Say boo to fakes and imitations. Shop the originals at www.covetcrystals.com.",0,19
3311,3311,2019-10-30 06:09:23,"Japanese Garden Collection

Featuring a brand new gemstone- Orange Aventurine, carved into the loveliest roses.

Orange Aventurine is excellent for people working in the creative industry as it enhances creativity, gives one a good boost of energy and aids in confidence.

Discover more at www.covetcrystals.com.

Say boo to fakes and imitations. Shop the originals at www.covetcrystals.com.",0,10
3312,3312,2019-10-29 08:35:35,"The Perfect Xmas Gift!

Historical use of this popular beauty tool dates back to the Paleolithic Age (earliest period of human development). Studies showed when those ancient people fell ill, hands or stones were used to rub parts of their body to help alleviate the symptoms of their diseases.

Over the thousands of years as Man developed, the shape of massage and facial stones evolved into one of today’s Gua Sha.

The foundational practice of Gua Sha involves slow, steady strokes that, possibly immediately or over time, can create the appearance of lift, tone, clarity, and brightness in the face. Some have called Facial Gua Sha, a natural alternative to injectables like Botox.

The strokes of the Gua Sha can infuse our tissues with blood and chi (or “qi”), the Traditional Chinese Medicine word for energy. This can aid in blood circulation to enhance complexion and health.

Our Gua Sha is made from all natural Rose Quartz, which is known as the ultimate beauty stone. It is widely used for assisting in cellular regeneration and giving one a calm and relaxed state of mind. Perfect for stroking your worries, stress, puffiness and even water retention away!

Highly recommended by so many beauty therapists, there are thousands of YouTube videos raving about the Gua Sha.

Shop your authentic Rose Quartz Gua Sha today at www.covetcrystals.com",1,13
3313,3313,2019-10-29 08:35:00,"The Perfect Xmas Gift!

Historical use of this popular beauty tool dates back to the Paleolithic Age (earliest period of human development). Studies showed when those ancient people fell ill, hands or stones were used to rub parts of their body to help alleviate the symptoms of their diseases.

Over the thousands of years as Man developed, the shape of massage and facial stones evolved into one of today’s Gua Sha.

The foundational practice of Gua Sha involves slow, steady strokes that, possibly immediately or over time, can create the appearance of lift, tone, clarity, and brightness in the face. Some have called Facial Gua Sha, a natural alternative to injectables like Botox.

The strokes of the Gua Sha can infuse our tissues with blood and chi (or “qi”), the Traditional Chinese Medicine word for energy. This can aid in blood circulation to enhance complexion and health.

Our Gua Sha is made from all natural Rose Quartz, which is known as the ultimate beauty stone. It is widely used for assisting in cellular regeneration and giving one a calm and relaxed state of mind. Perfect for stroking your worries, stress, puffiness and even water retention away!

Highly recommended by so many beauty therapists, there are thousands of YouTube videos raving about the Gua Sha.

Shop your authentic Rose Quartz Gua Sha today at www.covetcrystals.com",1,24
3314,3314,2019-10-29 08:32:10,"Historical use of this popular beauty tool dates back to the Paleolithic Age (earliest period of human development). Studies showed when those ancient people fell ill, hands or stones were used to rub parts of their body to help alleviate the symptoms of their diseases.

Over the thousands of years as Man developed, the shape of massage and facial stones evolved into one of today’s Gua Sha.

The foundational practice of Gua Sha involves slow, steady strokes that, possibly immediately or over time, can create the appearance of lift, tone, clarity, and brightness in the face. Some have called Facial Gua Sha, a natural alternative to injectables like Botox.

The strokes of the Gua Sha can infuse our tissues with blood and chi (or “qi”), the Traditional Chinese Medicine word for energy. This can aid in blood circulation to enhance complexion and health.

Our Gua Sha is made from all natural Rose Quartz, which is known as the ultimate beauty stone. It is widely used for assisting in cellular regeneration and giving one a calm and relaxed state of mind. Perfect for stroking your worries, stress, puffiness and even water retention away!

Highly recommended by so many beauty therapists, there are thousands of YouTube videos raving about the Gua Sha.

Shop your authentic Rose Quartz Gua Sha today at www.covetcrystals.com",1,18
3315,3315,2019-10-28 10:23:06,"Who knew that crystal healing and fashion can be a thing?

We created this movement.
Discover our magical & stylish world at www.covetcrystals.com now✨",2,39
3316,3316,2019-10-28 10:22:03,"Who knew that crystal healing and fashion can be a thing?

We created this movement.
Discover our magical & stylish world at www.covetcrystals.com now✨",1,20
3317,3317,2019-10-28 10:20:59,"Who knew that crystal healing and fashion can be a thing?

We created this movement.
Discover our magical & stylish world at www.covetcrystals.com now✨",1,95
3318,3318,2019-10-27 09:24:56,"Galaxy Crown - Clear Quartz & Rainbow Lava Stones

Say no to imitations and shop from the original. 
Discover stylish crystal healing jewelry at www.covetcrystals.com",1,20
3319,3319,2019-10-27 09:23:24,"Galaxy Crown - Clear Quartz & Rainbow Lava Stones

Say no to imitations and shop from the original. 
Discover stylish crystal healing jewelry at www.covetcrystals.com",1,17
3320,3320,2019-10-27 09:22:47,"Galaxy Crown - Clear Quartz & Rainbow Lava Stones

Say no to imitations and shop from the original. 
Discover stylish crystal healing jewelry at www.covetcrystals.com",1,20
3321,3321,2019-10-26 09:31:39,"Galaxy Trinity 
Clear Quartz & Rainbow Lava Stones.

We only use natural crystals and gemstones as we believe in the power of crystal healing. Shop only from the original at www.covetcrystals.com",1,14
3322,3322,2019-10-26 09:30:51,"Galaxy Trinity 
Clear Quartz & Rainbow Lava Stones.

We only use natural crystals and gemstones as we believe in the power of crystal healing. Shop only from the original at www.covetcrystals.com",1,20
3323,3323,2019-10-26 09:30:15,"Galaxy Trinity 
Clear Quartz & Rainbow Lava Stones.

We only use natural crystals and gemstones as we believe in the power of crystal healing. Shop only from the original at www.covetcrystals.com",1,10
3324,3324,2019-10-25 17:29:43,"Black Star Trinity 
Black Tourmaline & Rainbow Lava Stones",1,23
3325,3325,2019-10-25 17:27:37,"Black Star Trinity 
Black Tourmaline & Rainbow Lava Stones",1,14
3326,3326,2019-10-25 17:26:59,"Black Star Trinity 
Black Tourmaline & Rainbow Lava Stones",1,40
3327,3327,2019-10-24 12:57:44,"Black Star - Black Tourmaline & Rainbow Lava Stones

Discover stylish crystal healing jewelry at www.covetcrystals.com",4,21
3328,3328,2019-10-24 12:57:43,"Black Star - Black Tourmaline & Rainbow Lava Stones

Discover stylish crystal healing jewelry at www.covetcrystals.com",1,17
3329,3329,2019-10-24 12:57:43,"Black Star - Black Tourmaline & Rainbow Lava Stones

Discover stylish crystal healing jewelry at www.covetcrystals.com",1,28
3330,3330,2019-10-23 00:44:50,"Our latest addition to our Auspicious Carats collection.

Candy sweet gemstones of Lavender Amethyst, Aquamarine, Rose Quartz & Madagascar Rose Quartz.

Crystal healing can’t get any sweeter than this🍬🍭🍡
Discover our magical world at www.covetcrystals.com now!",3,32
3331,3331,2019-10-23 00:44:15,"Our latest addition to our Auspicious Carats collection.

Candy sweet gemstones of Lavender Amethyst, Aquamarine, Rose Quartz & Madagascar Rose Quartz.

Crystal healing can’t get any sweeter than this🍬🍭🍡
Discover our magical world at www.covetcrystals.com now!",0,37
3332,3332,2019-10-23 00:43:14,"Our latest addition to our Auspicious Carats collection.

Candy sweet gemstones of Lavender Amethyst, Aquamarine, Rose Quartz & Madagascar Rose Quartz.

Crystal healing can’t get any sweeter than this🍬🍭🍡
Discover our magical world at www.covetcrystals.com now!",3,91
3333,3333,2019-10-22 08:16:10,"Grounding stones are always a CCJ fave as they support the Root Chakra which governs the most basic of our emotions- security and fear.

In our fast paced and concrete world, wearing crystals is an easy way to be close to nature and breathe a little easier.

Discover the benefits of crystal healing at www.covetcrystals.com.",0,35
3334,3334,2019-10-22 08:13:02,"Our Amazonite & Lapis Lazuli Necklace is so easy to style!

Discover our stylish crystal healing jewelry at www.covetcrystals.com.",0,14
3335,3335,2019-10-22 08:06:03,"One is never enough.

Discover crystal healing and fashion at www.covetcrystals.com",0,19
3336,3336,2019-10-21 16:39:41,"Rose Pastel- Classic Pastel Hues

Pastels which makes one’s heart skip a beat🥰
Magically made with Madagascar Rose Quartz, Blue Lace Agate, Angelite & Han White Jade.",3,23
3337,3337,2019-10-21 16:38:57,"Rose Pastel- Classic Pastel Hues

Pastels which makes one’s heart skip a beat🥰
Magically made with Madagascar Rose Quartz, Blue Lace Agate, Angelite & Han White Jade.",1,48
3338,3338,2019-10-21 16:38:11,"Rose Pastel- Classic Pastel Hues

Pastels which makes one’s heart skip a beat🥰
Magically made with Madagascar Rose Quartz, Blue Lace Agate, Angelite & Han White Jade.",1,22
3339,3339,2019-10-20 12:52:55,"Rose Noir- our most loved black-pink combination to date💗🖤 Carefully made from Madagascar Rose Quartz, Smoky Quartz, Haematite & Black Tourmaline",1,27
3340,3340,2019-10-20 12:51:48,"Rose Noir- our most loved black-pink combination to date💗🖤 Carefully made from Madagascar Rose Quartz, Smoky Quartz, Haematite & Black Tourmaline",1,24
3341,3341,2019-10-20 12:50:54,"Rose Noir- our most loved black-pink combination to date💗🖤 Carefully made from Madagascar Rose Quartz, Smoky Quartz, Haematite & Black Tourmaline",1,48
3342,3342,2019-10-19 11:20:35,"Rose Verte- our fave shade of pink 
Carefully made from Madagascar Rose Quartz, Unakite & Greenish Hawk’s Eye❤️",2,24
3343,3343,2019-10-19 11:19:13,"Rose Verte- our fave shade of pink 
Carefully made from Madagascar Rose Quartz, Unakite & Greenish Hawk’s Eye❤️",1,18
3344,3344,2019-10-19 11:17:57,"Rose Verte- our fave shade of pink 
Carefully made from Madagascar Rose Quartz, Unakite & Greenish Hawk’s Eye❤️",2,52
