,index,date,caption,comments,likes
118,118,2020-12-02 21:22:22,"🎄illa nocte xmas sets🎄

Gift sets curated by illa nocte! I’ve had the most wonderful time putting the sets together! In this post you’ll see 6 out of the 13 available sets 👁

Each set has a different combination of items - no two are alike!✨

There will be some with crystal face rollers, bracelets and some with both. It’s a fun mix! 🎁

Trust me when I say you don’t want to miss this🙈
(Swipe to preview the sets!)",4,122
119,119,2020-11-25 20:54:54,"Been a while since I felt most in my element💀 The weather hasn’t been the best for photographing new products the past weeks but sometimes the best photographs emerge from gloomy skies. Such as this photograph here, which is now my new wallpaper! 

Matte black obsidian raven on skull is listed on the website 🖤✨",2,135
120,120,2020-11-24 13:28:41,"🌞LIVE BY THE SUN🌞

Last one for the books! This set was created for all the go-getters who know what they want. Sometimes you need that extra motivation to chase your goals and this is your booster pack! 🏃🏽‍♀️💨

Comes with smoky quartz, red jasper and clear quartz. Includes a 2 sided card with properties of each crystal and the quote “live by the sun” as a reminder to seize the day!",2,87
121,121,2020-11-23 20:05:31,"The sun and the moon, the light and the dark. 

I’m guided by the duality of life which is present all around us. It teaches us that nothing is all good or all bad. There can be multiple truths and they all can coexist. 

The past weeks were spent brainstorming ideas for these themed crystal sets. Lots of concepts were bounced around but I finally went with this! I think it represents a lot of who I am and what illa nocte is. 

Seeing the themed sets becoming reality is a sweet, sweet feeling. And one thing for sure, these won’t be my last✨",1,124
122,122,2020-11-18 21:22:20,"💖rose quartz pendulum💖

It’s that time of the year again! 🎄These crystal pendulums make perfect gifts this Christmas! 🎁 If you or your loved ones are crazy about crystals, this just might be for you 🙈

Pendulums are divination tools used for dowsing✨It acts as a channel for energy (yours or someone else’s) to get answers or aid in decision making. 

Pendulums are now available on the website in Rose Quartz, Amethyst, Opalite, Green Aventurine and Black Obsidian—link in my bio🤍

Note: Not to be used in place of medical advice.",0,110
123,123,2020-11-12 18:22:37,"✨labradorite phone grips✨

Spamming your feed with another labradorite photo.... I think by now you know this obsession isn’t going anywhere 🙈 

But if labradorites aren’t your thing, they now come in Rose Quartz and Dream Amethyst! 💞

Phone grips will be hitting the website this weekend along with many other crystals that are perfect for this holiday season! 

Are you ready for gift shopping?! 🎁🎄✨",3,258
124,124,2020-11-07 22:10:24,"🦋you make my heart flutter🦋

Loving this new obsidian butterfly carving✨ This year, I find myself drawn to the symbolism of butterflies and moths. It brought back some childhood memories of catching butterflies by the bushes and being so fascinated by how beautiful their wings are. 

With their short lifespan, butterflies remind me of the fragility of life. We can all learn a thing or two from nature— live life to the fullest! We are here on this Earth for a short time, make the most out of every tiny moment and live intentionally 💚

Obsidian butterflies are available for purchase on the website, link in bio! 🧚🏼",3,186
125,125,2020-10-31 14:32:04,"Spooky treats for you this Samhain! 🖤👻 Enjoy 20% off all crystals on website, with no minimum purchase.

Simply enter discount code “BOO” at checkout! Link in bio ✨

*Only valid till midnight tonight ☠️",0,66
126,126,2020-10-29 16:30:30,"The long awaited Labradorite phone grips are coming back in 1-2 weeks time! 🥳 They will come in various color flashes - yellow, orange, blue, multi-colors, etc.

The pieces photographed here have sold out- the new arrivals will be similar to these!

✨Labradorite phone grips are SGD $28 each✨

Here’s how to pre-order:
🌙comment below the quantity you want (ONLY comment if you’re a serious buyer! No deleting of comments please 🥺)
🌙i will be collating orders and sending invoices after- just hang tight for them!
🌙payment to be made within 24 hours after invoice has been sent 
🌙once i receive the stock, i will get in touch with you via DMs with more details (will be personally selecting pieces that best fit your color preference) 

NOTE: These will not come with pink and purple flashes BUT if i do receive pieces with these colors, i will let you guys know! (Pink and purple pricing may differ, hence may require top-ups)",23,166
127,127,2020-10-23 18:16:05,"✨all labradorite story sale, 24 Oct, 8pm✨
SWIPE FOR GIVEAWAY 😇

To thank you for all your love & for being the light to the darkness, I will be giving away the largest labradorite star that I featured yesterday 🦋 

The Star, albeit the biggest, does not have a flash with the same vibrancy and intensity as the rest. However, what she has, is something more subtle, yet enchanting. She reminds me of how we should live in this lifetime; to see beauty in the little things, even if it may be hard to see at first. To continue being our authentic self, even if we don’t seem to shine like those around us. 

Her colors are not obvious in daylight and I had much difficulty trying to capture photos. But, with a shine of the torchlight, look at how she glows! With silvery pastel rainbows, her flashes are like no other—because she is who she is; Beautiful in her own ways ✨

🔮HOW TO PARTICIPATE🔮
Simply leave a comment and tag the people in your life who needs to hear this! 🙌🏻

*Giveaway ends 31 October, 8pm*
**Giveaway winner will be chosen randomly**
***Swipe to last photo for a surprise***😼",588,426
128,128,2020-10-17 14:42:33,"💜iolite-sunstone🎃

One of my favorite combinations, iolite-sunstone has so much to offer. Known as the “vision” stone, it helps to widen your imagination and open your mind to endless possibilities in your life. 

Yesterday, while writing down my intentions during the new moon, I came across an article that teaches how having openness is an important key to not just setting intentions, but to all aspects of our life. 

By freeing our mind and creating a space for openness, we are inviting new knowledge, ideas, feelings, opportunities, people and more. In that space, acknowledge and feel. Even if something comes up in a negative way, breathe and acknowledge its presence- there is no right or wrong! 

This learning came at a perfect timing with the new moon in Libra. Don’t forget to set your intentions within 48 hours of the new moon ✨

*Here’s Toasty yelling for some iolite-sunstone spheres! Also, the first three photos feature Nick’s hands for a change 👋🏻 👀",8,487
129,129,2020-10-10 14:49:00,"🩸drippin’ red - a Halloween collection 🩸

See you spooky people tonight for our live sale at 8pm till late 👻 This year’s Halloween theme for illa nocte -if you can’t already tell- we’re going red! 💉

There’s going to be lots of one-of-a-kind crystals, carvings, spheres, pyramids and more 🖤

*swipe for more photos + previews are on our highlight*",7,136
130,130,2020-10-04 21:53:30,"💰b*tch better have my money💰

I’m sorry to break it to you but if you do not have pyrite, YOU NEED ONE! ✨(unless you swing the ways of green aventurine) 

Only SGD $8.88 because everyone needs to h u a t 🔥

*tap on photo to shop!",4,88
131,131,2020-10-04 14:33:30,"🌱Color magick is everywhere 🌱

Green: a restful color of nature - symbolises growth, renewal, harmony, fertility and freshness. 

I haven’t seen many touching on color magick and I wanted to share this! Intention setting can be incorporated in many ways and the more interesting one I find to be color magick. You don’t have to own fancy things or rely solely on crystals. 

Colors exist in your every day life from your choice of clothing, beauty products, foods, home decor, flowers, candles and more! 

It may not seem like much but such mundane routine can be made purposeful when done with the right intentions.

Next time you get dressed for the day, or choose what you have for lunch - get thinking! For meanings of colors, you may refer to chakra charts! ✨

*Moss agate bears are coming to the site tonight at 8pm. Link in bio! 💚",7,69
132,132,2020-10-03 15:23:05,"It’s been a while since I photographed things just purely for hobby 🌱 I’ve always enjoyed photography (I’m no professional) and ever since starting this page 2+ years ago, I’ve had many opportunities to photograph beautiful crystals ✨ But as much as I enjoy capturing these photos, this page is after all a business and I’m always left thinking: Are my photographs good enough? Will they garner attention? 

Today, something sparked within me. Perhaps it’s because of my newly adopted plants 🌻 Either way, I began taking photos for myself because it made me happy. My interest in photography has been reignited! I do think that love and passion will show through in whatever we do, and translates in a different way than anything else 🖤

What is something you enjoy doing but haven’t made time for? ✨",3,95
133,133,2020-09-27 22:38:54,"🩸a Halloween tale: drippin’ red🩸

I HOPE YOU ARE READY FOR SPOOKY SEASON. I’ve curated over a period of time some spooky crystals for you — some of these are one-of-a-kind! 

This is our favorite season hands down and we seriously think Halloween should be all year round 🖤✨

Not every piece is featured in video - come join us for a spooky live sale this coming 10th October. 

Be there or... don’t 👻",7,70
134,134,2020-09-27 17:37:57,"🐢Labradorite Tortoise 🌈✨

These skilfully hand carved labradorite pieces are just out of these world! We have all been through the rare pink, purple, multi-colored labradorites BUT to have them in tortoise carvings like these are truly collector’s pieces 💖

Limited pieces are available tonight on the website at 8pm. See you there 🐢",9,242
135,135,2020-09-19 20:46:02,"🦊little fox head with a pink/purple nose 💖

Swipe right to see this little guy with his posse! There are drilled holes (through the ears 🤪) if you wish to make them to pendants/keychains! 

These beautifully carved Rainbow Fluorite fox heads are now available on the site >>> link in bio💫

*Note that the colors are closer to green, not blue! 👁",6,119
136,136,2020-09-18 14:38:18,"✨oh malachite, you make my heart sing💫

It’s my first time bringing in Malachite to the shop! Malachite ranks really high on my favorite list and I wished I had brought these in sooner 😭💚

But they’re here now and coming to the website tomorrow! Stay tuned x 🧝🏻‍♀️",3,107
137,137,2020-09-17 14:43:35,"A 6-piece ocean jasper curation 💫

Ocean jaspers are definitely an all-time favorite here at illa nocte. You know this- OJs are getting harder to find because they’re mined out at rapid rates, AND can only be found in Northwestern Madagascar. 

These 6 pieces were from earlier batches that I’ve kept for this special collection BUT it is now time to let them go to their new homes 🦋

Releasing this Saturday, on the website 🔮

Tell me which is your favorite! 1, 2, 3, 4, 5 or 6?
(Swipe for close up photos)",22,145
138,138,2020-09-05 21:21:56,"Toasty says come take a look at my little tumbles shop 😸✨ (it’s my favorite type of crystals to play with) 

Our curated tumbled stones are now listed on our website! I’m starting to fall in love with high quality tumbled pieces and I am happy to be sharing them with you 💜 

You guys should see my reject pile for these! 🤪 (probably going on @imperfectnicks!)",5,700
139,139,2020-09-02 15:44:31,"Satin Spar, commonly mistaken as Selenite (both are from the same family), is a fibrous variety of Gypsum and has a milky opaque appearance. Still, both are highly vibrational and are suitable for use in meditation and crystal gridding 🤍

Satin Spar is great for cleansing other crystals in your collection. It is also self-cleansing!

Pssst, it’s the full moon today 🌕Don’t forget to charge your crystals under the beautiful moon light ✨",1,114
140,140,2020-09-01 15:08:53,"Rainbow Fluorite guasha sticks are back!!! In limited quantity 🌈 Guashas are great facial massage tools to help boost blood circulation and relieve tension in the facial muscles. 

Use in your night time skincare routine—you deserve that extra self-care loving! 💘

Also available in Clear Quartz 🤍",1,115
141,141,2020-08-30 21:32:28,"Blue lace agate baby ✨🦋💙 BLA has a distinct powdery blue color and is probably one of the prettiest blue crystals I’ve ever laid my eyes on. It exudes soft, calming energy and helps open the throat chakra💫

These are not just necklaces, but are also perfume bottles! Fill your favorite perfume or essential oil 🤍",6,142
142,142,2020-08-26 17:59:04,"These Labradorite phone grips went SO fast 😭✨ I waited to release these because I wanted to test it out for myself- I’ve been using mine for more than 6 months and I have to say: THESE ARE STURDY. I have had multiple accidental drops and mine survived. (I could just be lucky😆)•

Pssst, please do not drop yours on purpose! These are natural crystals and I cannot guarantee that it won’t chip 😹

NOTE: Currently sold out BUT I will be restocking them in the next 2-3 weeks 🥰

***Let me know if you want one of these in the comments below so I can gauge the quantity to bring in!",32,124
143,143,2020-08-20 14:33:06,"You guys have been going at it with the black obsidian worry stones 🖤🙀 •

If you’re looking for protection crystals this seventh month from 19 August to 16 September (bye bye 👻), then this might be what you want to be carrying with you 👀•

Shop now by clicking on product tag or hopping over to our website—link in bio✨",4,203
144,144,2020-08-18 20:33:45,We are now live!!!!! 🖤 Visit www.illanocte.com or click the link in our bio 😸,0,86
145,145,2020-08-17 21:24:08,"Our very last pin design “after dark” from the GOOD JUJU collection 💜•

Each design means something to me, especially this piece 🖤 

I hope you have enjoyed our pin reveals over the last couple of days! ✨Pins will be available for sale tomorrow 18/08, 8PM. 

See you at our new website launch 🔮 

Blessed be, Bel",9,242
146,146,2020-08-15 21:12:44,"Introducing... the “UN-LUCKY CAT” pin 🙀💰 ✨✨

We’re here to de-stigmatize the association of bad luck with black cats. ALL CATS ARE LOVE 🖤🥺•

If you love this design, show love in the comments!!!

(Pssst. I honestly can’t pick a favorite out of the 3 pins 😹)",32,229
147,147,2020-08-13 21:14:46,"Introducing our very first pin design from our GOOD JUJU COLLECTION — “9 lives elixir” 💖

All 3 of our pin designs are kitty-themed! I had lots of fun behind the scenes with @oddways.co 😼•

Revealing the remaining 2 designs in the following days, stay tuned ✨",20,181
148,148,2020-07-17 17:46:04,"GIVEAWAY FOR ILLA NOCTE’S 2ND ANNIVERSARY ✨🤞🏻💖

We have turned 2!!!!!!! I can’t believe we have made it here! 🙀💟For those who have stuck with me since the beginning in 2018, you would have known that @illa_nocte started out when I was still schooling and is one of my most precious baby to date. Since the start, I have poured all my love and time into doing what makes me happy, and spreading that same energy to all of you 🧚🏻💜
.
I’ve always believed that things happen for a reason and so do people who have crossed paths. I know deep down that I’m meant to connect with each and every one of you, even if it’s just for a short period of time! Words simply can’t express my gratitude so I thought to do what I do best aka picking out a beautiful giveaway crystal for you!!!!! ✨
.
Giveaway crystal: Large druzy amethyst in pink, 1122 grams 
.
HOW TO ENTER💫
🌛Follow us @illa_nocte 
🌛Like this photo
🌛Tag as many friends as you can! 1 username per comment. NOTE: Each comment must contain a different username (multiple comments using same username will not be counted) 
.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
MORE DETAILS🔮
🖤One comment = one entry 
🖤 Giveaway is open worldwide! (Free shipping for participants in Singapore and international participants will have to bear shipping fees) 
🖤Giveaway ends 31 July 2020, 3pm SGT and the lucky winner will be selected randomly 🌙
.
Good luck & blessed be -Bel",2254,481
149,149,2020-06-18 19:30:34,"I spent the past 15 minutes trying to think of a caption for this post but nothing comes to mind. I wanted to thank all of you for your overwhelming love and support yet again- but something is telling me to not only share love and light, but what is dark and unspoken of. •

When I started illa nocte (supposedly to mean “that night” in Latin, might be grammatically incorrect 😂) I wanted to be somewhat of a companion for people who are going through or have gone through dark times. The whole idea of “night” spoke to me because that is when we’re the most vulnerable. •

There’s always a preference to what is light and frilly but I do not want to forget that there is duality—what’s dark is just as important. We all have a side to us that we avoid showing or needs to be worked on but that doesn’t make us any less worthy. With this post, I encourage you to face your darker self and embrace all of your imperfections. •

Do your shadow work but never feel bad for all the facets of your self. •

Spiritual growth is all about learning and healing your inner self. While we share a mutual love for crystals, I hope you do not forget to love yourself— all of the good and the bad. 
From today onwards, I’m not going to wish you love and light, but instead, dark and might 🖤✨ -bel",29,361
150,150,2020-05-31 16:00:42,"What labradorite dreams are made of.... full flash mini stars! 🌟🌈 Posting these so I can look back at them 🥺 i love documenting the crystals that come through my hands before entering yours! •

Wishing you’re having a lovely Sunday- I know I’ll be wrapped up in packaging your orders! Hang in tight, they’ll be with you soon 🌙",12,442
151,151,2020-05-26 16:53:25,"Thank you for the most crazy month of May and for making my birthday an unforgettable one💜 All of the sessions we have had will not be made possible without each and everyone of you. I still can’t believe it’s over! I remember planning all 4 sales with Nick for every weekend, coming up with themes that I truly resonate with and curating them all as we go along each week. •

Our sessions evolved so organically, I’ve gotten to know some of you better- likewise you did with me. I’ve always been quite the introvert (the people at school can attest to this) but who would have known a whole other world is happening right here with you guys. I have nothing but gratitude! ✨

Thank you for also showing the same amount of love for Nick. He was telling me one day he (secretly) likes the live sessions 😆 He’s been on this journey with me ever since and it brings me lots of joy knowing that you enjoy his airtime in our sessions 🥰

Huge thanks to @thatcardoracle and @klaritytarot for joining our live sessions and being so incredibly kind to offer complimentary readings + giving us insights to their tarot/oracle journey! 🔮

There’s so much more to say—just know that I hold all our sessions dear to my heart! We will be taking a break in first week (or maybe 2!) of June to fully recharge and re-organize our little space 🌈

Nick and I will be back with new and better things! We have been getting random bursts of ideas for illa nocte and can’t wait to share all of them with you. We are also constantly thinking of how to make your experience a better one—stay tuned! •

Blessed be! -nick & bel 🖤✨(& ginger) •
(Pssst. Birthday flowers credits to my sister💕)",2,144
152,152,2020-04-26 18:57:02,"It's high time for a giveaway!💫 I have specially chosen high quality labradorite pieces to make 3 amazing sets for you all, my fellow witches 🖤🔮 Each set has been chosen with love, from my heart to yours. •

Here are the 3 sets:
1. Purple labradorite heart + star
2. Pink/yellow labradorite heart + star
3. Blue/multi-colored labradorite heart + star •

To participate, follow these steps:
🌛Follow @illa_nocte 🦇
🌛Like this post
🌛Tag as many friend/family/anyone whom you think will enjoy our crystals! (IMPORTANT: 1 username per comment = 1 entry)
🌛That's all! Unlimited tags of unique usernames are allowed to increase your chances. Good luck 🥰 •

More information:
🪐Giveaway will end 20 May 2020, 2pm SGT.
🪐Giveaway is only open to participants based in Singapore.
🪐Winners will be chosen randomly.
🪐Giveaway items will be mailed after 1st June!",2368,797
153,153,2020-03-13 12:00:36,Not gonna lie but..this is pretty damn juicy 🙌🏻💜🤪 The results of an afternoon of fun photographing with a magnifying lens! The formation of crystals never ceases to amaze me! What do you think of having post cards made with these photographs? ✨✨,11,176
154,154,2020-03-09 18:02:25,"Matching your nails to your crystals 🙌🏻😍 My current obsession with Amethyst is still going strong! I think we all need one large statement Amethyst piece (or more!) in our collection🔮

What color Amethyst do you like the most? Do you like them super dark purple, lavender, pink or even black?! 🖤🖤🖤 For me, I need one in every color! 🤪",9,509
155,155,2020-03-05 12:11:30,Something new ✨🔮 Thank you for a crazy live sale + impromptu story sale last week! I’m working hard in getting orders out this entire week 🙏🥰 Here’s a little something that I took of the new arrivals coming soon. We’re on for a new crystal journey with illa nocte—hope you’re ready for the ride! 👁🖤🖤,5,235
156,156,2020-02-28 14:25:32,"Decorating your personal space can be very therapeutic ✨ I believe that we all have some sort of ritual to assure and encourage ourselves, and i think a part of this includes creating a sacred space where you actually enjoy spending your time at. One crystal that I must have is a big piece of Rose Quartz! 💗 I also usually have Lepidolite, Fluorite and Amethyst within reach in my work space. •

What crystals do you have in your sacred space? 🔮 Let me know in the comments below! Can’t wait to read x

PSSTTT. Crystals featured here are NFS! 🙏",11,225
157,157,2020-02-20 12:08:53,"[SOLD] This pink Ocean Jasper egg is one of my largest crystal eggs to date 🥚💕💕 Can someone tell me if they’re equally obsessed with crystal eggs?! They’re so cute and I’m always drawn to them regardless of their size (mini eggs!!!!) 🥺💜💜
•
Pink Ocean Jasper egg is available for purchase! Weighs over 700 grams✨DM to claim! (Swipe right for more photos and video)",5,144
158,158,2020-02-17 21:04:56,"Sending all of you some love! 💘Your parcels should be reaching you this week! In the mean time, who’s up for some clearance sale? 😱😱💜 I’m looking at a big clearance sale to make way for 𝒾𝓁𝓁𝒶 𝓃𝑜𝒸𝓉𝑒’s website revamp with all new crystal inventory of the highest quality 💫🔮 ALSO! I’ve some exciting news for you guys very soon...stay tuned!🤫",6,210
159,159,2020-02-08 00:58:25,"Absolutely love pink colored crystals (although purple is still the way to go 😆)! They’re so apt for the upcoming season of love 💕 This one pictured is quite uncommon to find — a pinky-hued Fluorite mini sphere✨ Of course, all good things are meant to be shared!!! I’ll be having a bunch more pink-purple Fluorite mini spheres just for you. See you tomorrow at 2pm for our Galentines sale! 👑✨🥰",7,272
160,160,2020-02-05 11:30:38,"I think you’ll be pleased to know that these gorgeous, juicy rainbow-filled 🌈 clear quartz spheres will be available this Saturday, 8 February for our Galentine’s Day sale! Can’t wait! 💘✨👑",19,345
161,161,2020-02-03 23:11:26,"✨💜UNICORN GIVEAWAY 🦄❗️❗️
.
Yes, this is real! We’ve surpassed 2000 followers and I’ll be giving away this beautiful Druzy Agate Large Unicorn (worth $188)!!! 🥳 Thank you for all the love and support that you’ve have shown me. It’s been a crazy crystal journey—I have so much gratitude and extra love for each and every one of you whom I’ve had the chance to connect with. I love doing what I do for @illa_nocte and it’s because of you that—Everyday I am reminded: I am where I need to be. I am filled with love. I am happy. 💘 What is your positive affirmation? 👁
.
Here’s how to enter 💫
.
🖤Follow us @illa_nocte ·
🖤Like this photo
🖤Comment your positive affirmations starting with “I am _______________” and tag 3 friends! (You may write multiple comments however each comment has to contain a different affirmation and 3 unique usernames)
🖤 Share this post to your story for 1 extra entry! (Do screenshot and DM me if your account is private)
.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
More details 🔮
🪐One comment = one entry ·
🪐Giveaway is open worldwide! (Free shipping for participants in Singapore and international participants will have to bear shipping fees) ·
🪐Giveaway ends 3 March 2020 (SGT) and the lucky winner will be selected randomly 🌞
.
Have a magickal time and good luck! -B.",270,469
162,162,2020-01-22 21:26:17,Last one for the books! Hope you enjoy this style of photographing crystals 🔮 The next post will be extra exciting because I’ll be having a giveaway!!! Definitely long overdue but never too late! Wanna take a guess at the giveaway crystal item? 🤫🤫🤫🖤✨,5,613
163,163,2020-01-21 13:33:03,This photo here will create a new memory of mine! It’s my first time taking a bullet train and I’m lucky to have captured this just so for keepsakes🌞💜,7,131
164,164,2020-01-19 15:12:03,"My travel companions 💫 I’ve realized that I enjoy putting together a travel crystal bag for my holiday! It took a while to go through my personal collection and picking out what feels right— but it’s so worth it! The alignment from my crystal babies does bring about a new form of happiness from within... it’s indescribable. If you haven’t tried putting together a crystal bag, you should🔮✨",7,352
165,165,2019-11-29 20:01:04,Can’t have a deep sea themed collection without some Ocean Jaspers! I was elated when I managed to hand pick these beautiful blue-green colored pieces ✨ They exude this sense of calmness and is very soothing! It’s not every day that you come by OJs with these colors so I hope you’re ready❕🌊❕🌊❕,9,134
166,166,2019-11-29 15:47:47,"It’s beginning to look a lot like Christmas 👀❕🐚 Although these aren’t crystals, opalized ammonite fossils are so amazing because they feature rainbow iridescence🌈 Look out for them during our sale tomorrow at 1pm! ✨✨",4,105
167,167,2019-11-27 14:30:08,"It’s been a hot minute but I’m back! School’s out for me finally! 🤩All these while I’ve been racking my brain trying to put together a Christmas collection but the color theme I was on kept screaming: mermaid! ocean! underwater magic! And tada, this is what it has become 🌊✨🐬 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀·
Deep Sea Magick collection will be launched via Instagram sales this Saturday, 30th November 2019! Mark your calendar!!! 🤭",8,260
168,168,2019-11-11 15:25:55,"Magickal news!!!!! We’re stoked to be featured in @hypeandstuff ✨ The article takes you through a guide to what crystals are - both in history and in today’s modern world. Do support and share with all your crystal buddies! Link is in the bio 🔮

Photograph credits to: @lerjunnn",6,175
169,169,2019-11-01 00:33:17,"Posting this because it’s definitely one for the books, and a magical night to remember! Happy Samhain once again 🖤👁✨",4,137
170,170,2019-10-31 20:49:00,"A huge thank you to everyone who’ve participated in my Halloween live sale + story sale! 🔮🦇🦇Every one of you have been nothing but lovely & supportive so here’s a virtual hug for all of you🖤🙆🏼‍♀️ To show my appreciation, I’ve decided to do a Halloween giveaway! It’s nothing too fancy (leaving that for a giveaway when I hit 2k followers) but I hope you will like the selections!

I’ll be giving away 3 crystal items to 3 lucky winners (one item each). ·

Here are the items listed:
- Item #01 - Black Obsidian cat head 😼
- Item #02 - Tourmalinated Quartz palm stone
- Item #03 - Black Obsidian crescent moon ·

To enter, here are the steps:
1. You must be following me ✨@illa_nocte
2. Like this photo
3. Comment the item name/number that you want to win. 
4. Tag all your friends & families whom you think will like our crystals! (One unique account per comment, no tagging of the same account. You can tag as many accounts as you want) 
5. [Optional] Share this post to your stories! (This doesn’t increase your chances but do so anyway if you feel like it 💀) ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ·

More information:
- This giveaway is only open to accounts based in Singapore
- Giveaway ends on Wednesday, 6 November at 6pm SGT •
- Winners will be selected randomly
- Giveaway items will be mailed out via Smartpac 🥳",291,227
171,171,2019-10-25 15:22:35,"It’s today! All the weeks of curating these spooky crystal pieces and hoping everything arrives on time.... and now we’re here 💀 “The Thinning Veil” Halloween Sale is happening tonight 9pm SGT. I’m looking forward to everyone tuning in! 👻
•
These are the only few Polychrome Jasper pumpkins I have, and they’re wearing hats! 🎃 See you tonight & let’s have a witchin’ good time 🖤🦇🔮",13,170
172,172,2019-10-21 12:01:59,"Your Halloween season just got better. Pink Amethyst bats and other spooky crystals were specially flown in just for you 🦇🖤 Heads up, only limited pieces available so don’t miss it! 👻 “The Thinning Veil” Halloween Sale happening this weekend, 25 & 26 October. Stay spooky! 💀",17,228
173,173,2019-10-11 19:57:31,"A little preview for tomorrow’s Autumn-themed sale! I hope you’re all geared up for it because I’ve spent quite a bit of time curating and picking the items that feel right for this collection 🍂 I may tweak some items here and there tonight but most of these will be available for adoption tomorrow! Just a heads up, there will be lots of jaspers. Not sure why, but it resonated with me—maybe I’m feeling the mood for all of us to reconnect with Mother Earth and fall feels like a pretty good time. 🧡🍁🦉",17,122
174,174,2019-09-29 18:31:15,"A celebratory photo as all these 3 beautiful heart bowls have found their new home! I’m so excited for everyone to receive their new crystals 💯✨✨ •

This photo was taken earlier as I wanted to capture their beauty. It was meant for a website update but it’s been getting hectic and as of now, story sales are a better way for me—also to connect with each and everyone of you! 🖤 I thoroughly enjoy the photo taking process as it allows me time to experience the crystals I have brought into the shop, on a deeper level. It’s always bittersweet as by then, I would have formed a little attachment to them 😅

Thank you everyone for the support thus far! I have been busy curating 3 upcoming themed sales, including one for Halloween! It’s going to be a huge Halloween sale this year here at ILLA NOCTE 🔮🤫🕷🕷",7,258
175,175,2019-08-28 14:56:06,"Black is the absence of color, and yet it manages to make us feel safe, secure and protected. Who’s into all black crystals? 🙋🏻‍♀️🖤 I just wanted to update that there will be a story sales this Saturday on IG! Also, do look out for new arrivals to the website very soon. I have started a new school semester and would need some time to reorganize and get back on track again. It’s a lot of work, but all of you are my motivation!✨ I hope you find a motivation for yourself every day/week/month too 🔮",4,242
176,176,2019-08-21 20:20:31,"[GIVEAWAY CLOSED] Follow these steps to win!✨ •

1. You must be following @illa_nocte

2. Like this giveaway post •

3. Comment 10 friends whom you think will be interested in coming to our pop up! Accounts must be unique and active, no repeat or spam accounts (1 username per comment; there should be 10 comments from you)

4. Repost this giveaway post to your story! (If your account is private, do screenshot and send me as proof)

The first 10 people who completed these steps successfully will win the mystery giveaway items! You will be notified if you're one of the winners! •

Do come down on any of the 3 pop up days to redeem your gift 🤪 *Note that gifts not redeemed will be forfeited! 
If you’re asking a friend to collect for you, please let me know 🙏🖤 Good luck! 🔮",277,170
177,177,2019-08-13 12:19:19,"Slight heavy post ahead! ☠️
•

I've always been quite introspective but there are times when you are so caught up with everything thats going on, that you don't really give yourself some me-time to think through your thoughts and actions. In this industry and how the nature of crystals are (i.e. positive energies), we are always told to stay positive! Good vibes! Put forth your best self! Yes, a positive constant reminder is great. But I do not think it is realistic. Sometimes, you wake up on the wrong side of bed and am simply not your best self. Sometimes, you find it hard to love yourself, or have done things that you're not proud of. Here's what i want you to know: Do not be pressured to ""put on your best self"", but instead accept your real self. Accept that it is OKAY to have bad days and make bad decisions. We are not all made up of light, and just because you see your inner darkness, it doesn't mean you're a bad person or are in a bad place. Crystals are great, but they aren't a miracle cure for how you're feeling and what actions you will take. Only you are in control, so take charge and let's be real. 
xo, 
Bel 🖤",21,144
178,178,2019-08-10 21:04:18,"Open your heart and let some light in 💓✨ •
I was on the hunt for some unique pieces and found this! It really fills me with joy being able to bring you pieces that are truly keepsakes 🥰 The piece pictured here is a pink/lilac colored Amethyst geode heart cluster from Uruguay! While I love the usual deep purple amethysts, I can’t help but gravitate towards special ones like this. •

This angelic beauty will be available tomorrow (11 August) on the website at 3pm. Get ready! 🌙",6,284
179,179,2019-08-09 20:58:58,Happy National Day! Didn’t have much red colored crystals so pink was the closest! I had a sneaky update on the website for these mini stars and moons 🤭 These ones are pink Rhodonite and it’s super cute to add to your collection! 🌙✨ I also managed to bargain with my supplier so that these are more pocket friendly for you! 💓,2,131
180,180,2019-07-30 12:48:37,"[SOLD] What are your thoughts on Agates? I truly believe they’re so underrated! Agates have so many different varieties and the best part, they even have druzy formation within agates like this! Sometimes, agates are dyed to accentuate their banded patterns and what you see here, is a beautiful piece that has been dyed blue 💙
•
This piece is coming soon to the website, along with several other pieces that I’ve curated! ✨",12,130
181,181,2019-07-26 22:05:18,"I was looking back at my gallery and randomly wanted to share some images I took! 🧡 This is a carnelian bracelet that looks good both worn by itself or when stacked with other bracelets! I love how vibrant and cheery Carnelian looks; it instantly gives you a boost of energy and revitalises you ✨ I usually like my beaded bracelets plain and simple BUT if you do like those with more design elements and flair, I highly recommend @henmeide 🥰",3,71
