,index,date,caption,comments,likes
108,108,2021-07-03 14:06:52,"🖤🤍Monochromatic🖤🖤
Are you the team Black or White?

Join us on Friday, 9th July 7pm and let’s go back to the basic - just black and white. 🖤🤍

Can’t wait to share with you each and every pieces of benefits! See you! 

Available on the table: 
- Howlite towers
- Howlite Worry Stones
- Howlite Chips 
- Howlite Hearts 
- Howlite Eggs
- Aura Howlite Towers
- Golden Obsidian Towers
- Golden Obsidian Sphere
- Black Tourmaline Towers
- Larvikite Towers
- Smokey Quartz Hearts
- Labradorite Chips

#howlite #obsidian #goldenobsidian #larvikite #blacktourmaline",0,53
109,109,2021-06-24 18:10:39,"Thank you for all the overwhelming support for our Crystal Resin Trays. 

We have curated ALL THINGS PURPLE for this Friday’s Live.Limited Editions with Charmies Crystal Trays only available during LIVE AND we included a very special BTS Series!

Swipe to see all the series, or more photos in our stories too!! See you!! 

#kunzite #amethyst #moonstone #crystal #crystalsg #resin #bts #resintray #crystals #purplelove #lilac #flowers #rosequartz #igsg #curated #handmade",4,95
110,110,2021-06-20 11:45:42,"[Fanta-thyst Grape]
Calories-free, 100% Natural Juciy-ness to the eyes! 

Are you ready for the most powerful and protective Quartz crystal this Friday? 

Available on the table:
- Amethyst Mini Pointers
- Amethyst Spheres
- Amethyst Mini Tree
- Amethyst Hearts
- Silk Fluorite Mini Pointers
- Charoite Spheres
- Charoite Chips
- Kunzite Chips
- Satin Spar Worry Stones
- Plenty of Satin Spar items! 
and many more surprise appearance! 

See ya Friday, 7pm! 

#amethyst #silkfluorite #fluorite #charoite #selenite #Satinspar #selenite #fatedtouchmyheart",0,75
111,111,2021-06-17 13:48:26,"Uniquely curated Resin Crystal Trays for this Friday Live Sales (18/06) 

One of our signature handmade product made with crystal chips to organise and house your beautiful crystals 

Limited edition as these unique pieces are only available during our live sales! May you be the fated & lucky owner to them ❤️

#crystals #rosequartz #moonstone #crystalsg #botswana #huat #igsg #resin #handmade #homemade #trays #crystal #gems #limitededition",1,90
112,112,2021-06-13 11:54:15,"[50 Shades of *urhmph* Pink]
(PG13: Druzy-ness)
All the Pink troops people, get ready for this Friday Jinja romantic night! 

Side note, No “din diao” (bamboo stick Cane our mum loves), only druzzy-ness! 

Available on the table that makes your scream: 
- Pink Amethyst Moon 
- Pink Amethyst Clouds 
- Pink Amethyst Tower
- Pink Amethyst Hearts
- Pink Meat Ball (non-edible)
- Pink Botswana Chips 
- Pink Botswana Small Tumbles
- Flower Agates (Rocking Chair & Animals)
and more! 

See you this Friday, 7pm! 

#pinkamethyst #fiftyshadeofpink #pinkamethystcrystal #pinkamethystmoon #pinkamethystheart #floweragate #crystal #crystalsg #sgcrystal #sgcrystals #botswana #botswanaagate",2,174
113,113,2021-06-08 21:21:24,"Next Live Sale, 11th Jun (Fri) 7pm! 
See you there!! 

On the table: 
- [Popular] White Druzy Geode
- Clear Quartz Pointer Clusters
- Chaorite Spheres 
- Thousand Layers Mini tower
- Garden Quartz Mini tower 
- [Popular] Flower Agate Rocking Horse

#clearquartz #whitedruzy #whitecrystals #charoite #thousandlayers #gardenquartz #gardenquartzsphere #gardenquartzcrystal",0,63
114,114,2021-06-04 11:58:21,"Its gonna be a …….
GALAXY & STARRY NIGHT!! 
Place and house your crystals on our handmade with love crystal chips resin trays. Amplify the power of them! 

Galaxy trays are only available for live sale only! We did a variation of shape and sizes so come join us tonight!! 

#fateditis #crystals #galaxy #crystalsg #resin #trays #oblong #handmade #love #crystalsg #sandstone #quartz #rosequartz #aquamarine",0,43
115,115,2021-06-03 12:41:32,"Labradorite is considered one of the most powerful protectors. It is considered a tremendously spiritual stone, especially helpful for people who tend to overwork. 

Labradorite is also a stone of overall good luck. It aids in concentration, clarity, courage, understanding one's life purpose and getting rid of negative energy and attachments. It heals alcoholism, codependency, confusion and indecision.

Available this Friday, 7.30pm in 
- Hearts 
- Palms
- Eggs

And other blue crystals! 

#labradorite #crystal #crystals #bluecrystals",3,64
116,116,2021-06-02 12:19:18,"[Blue Apatite] A dual-action stone, known for its positive use of personal power to achieve goals. It clears away confusion, apathy or negativity, then, stimulates the intellect to expand knowledge and truth, which may be used for personal growth or for the collective good. 

It also improves concentration and memory skills, and is a good crystal for study purposes. It aids in time management when working on projects. 

Blue Apatite acts as a hunger suppressant, and it reduces your cravings for food that are bad for you. It also raises your metabolic rate that contributes to your getting rid of your excess pounds.

Coming to you this Friday, 7.30pm Live! Available in: 
- Towers 
- Spheres 
and other blue crystals. 

#blueapatite #crystals #crystal #sgcrystals #crystalsg",2,73
117,117,2021-06-02 00:41:07,"[Blue Sandstone] Symbolizes enterprise, success, victory, and glory, which enhance one's leadership and entrepreneurial skills. It is an excellent stone to meditate with before giving a speech or starting a new project. It is also very good at calming the senses and cleansing the chakras on all levels.

Launching this Friday, 7.30pm! 

- Towers
- Spheres 
- Chips 
- Worry Stone
- Heart

and other blue crystals to be revealed soon. 

#bluesandstone #bluesandstones #crystal #bluecrystal #sandstone",4,70
118,118,2021-05-25 17:53:58,"Join us for another round of Carving & Fluorite Party, this Friday 6.30pm! 

- Sieber Agate Hearts
- Green Aventurine Hearts 
- Pink Opal Hearts
- Lepidolite Hearts 
- Lepidolite Teardrops

- Clear Quartz Towers
- Fluorite Towers 
- Worry Stones
- Nature Citrine & Clear Quartz Chips

And we have a special flash deal segment in between the live, come join us this Friday to find out more! 

#sieberagate #sieber #fluorite #clearquartz #crystals #crystal #sgcrystal #crystalsg",0,80
119,119,2021-05-21 11:54:33,"Thinking of how to house your crystals neatly & nicely? Check out our handmade with love crystal trays.. Time to get organised!

New limited designs available at tonight’s live. Botanical Series, Citrine, Moonstone, With Charms. 

See you Tonight!! 

An a quick update for our pre-order oblong trays. (W.E for new orders from 21/05) 

We have included new crystals (moonstone/ botswana) for the combination + you can mix & match up to 3 crystal chips for your tray now. 

All Oblong Trays Priced at $29. 
Pre Order them ( 1 week lead time) 

#igsg #crystal #resin #handmade #local #rosequartz #aquamarine #citrine #amethyst #crystalsg",0,65
120,120,2021-05-20 16:17:25,"Join us on Friday, 7.30pm for a huge range of Sieber Agates Moon, Stars, Palms and Hearts! 

Other carvings:
- Green Aventurine 
- Australian Pink Opal
- Lepidolite 

Psst, there will be a Surprise Flash Sale during the live too! Tune in to find out more! 🤩 Hint, really really really attractive flash sale deal!

#sieberagate #lepidolite #pinkopal #greenaventurine #selenite",2,56
121,121,2021-05-14 11:16:03,"It’s gonna be a magical night with moon 🌙 , stars ⭐️ and unicorn 🦄 ! All formed with our popular combination rose quartz & aquamarine crystals. See u tonight ya’ll! 

#unicorn #crystals #aquamarine #rosequartz #resin #handmade #love #hearts #moon #star #crystalsg #igsg #crystalhealing",1,76
122,122,2021-05-13 09:11:15,"🌟Bracelets🌟
Launching new bracelets rarely seen in the market and bringing back popular ones back this time!

- [New] Pink Zebra
- [Popular] Botswana
- Grey Moonstone 
- Pink Tourmaline 
- White Moonstone 
- Red Garnet 
- Blue Tigereye 
- Ocean Jasper

Bonus 
- Moonstone Dangling Earrings

This Friday Live Sale, 7.30pm! 

#crystalsg #crystal #crystals #bracelets #moonstone #sieber",1,38
123,123,2021-05-10 10:06:44,"[FIRST TIME SEEN] Massive Siber Agate in Moon and Star Shape! Not forgetting everyone’s favourite in Hearts and Palm shape too! 

Join us coming Sunday, 2pm on our Galaxy Sky Sale!

#sieberagate #siebermoon #sieberstar #crystal #crystals",11,99
124,124,2021-05-03 15:13:25,"❤️THANK YOU SALE UP TO 50% OFF♥️

Hundred of crystals up on the table for the upcoming SALE this coming Friday, 7.30pm! 

We’d like to return our gratitude to all our supporters, customers and fans in giving us the opportunity to achieve 1000 followers (soon) in such a short period of time! We will be having our first SALE coming up on our next Live - Savings up to 50% discount!! 🤩🤩🤩

Set the reminder on our IG story to keep updated! 

#crystal #crystalsg #crystalshop #crystalsale #crystalsingapore",0,74
125,125,2021-04-29 13:57:52,"Pretty Little Things!
See you on Friday, 8pm! 

- Amethyst Mini Pointers 
- Green Aventurine Mini Pointers
- Pink Amethyst Pointers
- Blue Onyx Towers
- Smokey Quartz
- Natural Citrine
- Pink Amethyst Moon
- Asteroid
- Amethyst and Celestite Raw Tooth’s
- Assorted Cubes
- White Hollow Druzy
and more.

#crystal #crystals #crystalsg #crystalssg #pinkamethyst #amethyst #citrine #smokeyquartz #blueonyx #motherday",2,66
126,126,2021-04-27 13:50:45,"Smokey Quartz
Join us this Friday, 8pm at our Live Sale! 

- Smokey Quartz 
- Mini Citrine Tower
- Pink Amethyst Moon
- Pink Amethyst Pointer
and many more! 

#smokeyquartz #smokeyquartzcrystal #crystal #crystals #crystalsingapore #crystalsg #igcrystal #citrine",0,37
127,127,2021-04-26 12:38:45,"✨MINI CITRINE ✨
Join us this Friday, 8pm Live Sale! 

- Natural Brazil Mini Citrine 
- Pink amethyst moon
- Pink Amethyst Pointer
and many more! 

#citrine #citrinecrystal #citrinestone #crystal #crystals #crystalsg",0,34
128,128,2021-04-25 10:17:23,"🌙 Pink Amethyst 🌙 
Our very first Pink Amethyst Collection launching this Friday, Live @ 8pm! 

- Pink Amethyst Moon
- Pink Amethyst Mini Towers
and other more!

#pinkamethyst #pinkamethystmoon #crystal #crystals",0,76
129,129,2021-04-23 17:07:33,"Table ready for tonight, are you?
We will be going on Live an hour earlier to Table Scan and allowing earlier claims of our Mother’s Day Special, Rose Quartz Dome! 

#crystal #crystals #rosequartz #motherdaygift #fluorite #carvings #crystalcarvings",0,46
130,130,2021-04-22 11:27:15,"Join us this Friday, 8pm for Fluorite Carvings Party! 

#fluorite #fluoritecarving #crystal #crystals #fluoritecrystal",0,48
131,131,2021-04-21 13:28:04,"Have you thought of a mother’s day gift yet? 

We will help you! Rose Quartz Flower Domes coming to you 23rd April’s Live! The florals are preserved roses! They are everlasting. 

Beautiful and meaningful gift for your mum, mummy friends and also to your wife! 
 
You can choose your rose quartz tower, and we will plant it into the dome accompanied with a custom topper that can input you & your recipient name! 

Coming to you on Friday’s Live! 

#crystals #crystal #igsg #mothersday #flowers #florist #rosequartz #love #mother #towers #stones #gifting",9,72
132,132,2021-04-20 11:41:10,"Moon & Star Carvings Coming to you this Friday 23 Apr @ 8pm! 

Opalite 
Fluorite 
Labradorite 
Howlite 
Sodalite 
Blue Sandstone
Lapidolite
Caribbean Calcite

#crystal #crystals #stones #crystalstone #moonstarcarving #carvings",0,39
133,133,2021-04-19 16:42:01,"Heart Carvings Collection Coming to you this Friday, 23 Apr @ 8pm! 

Ruby Zoisite
Fluorite 
Sodalite
Opalite 
Green Aventurine 
Golden Sandstone
Labradorite 

#heartscarving #crystals #crystal #crystalstones",0,39
134,134,2021-04-10 17:58:51,"Pink Scolecite Hearts will effectively prepare you to deal with potential problems, but not allow you to fixate on these problems, and instead allow you to focus your mind on the positive aspects of your life as you currently experience it – and there will always be positive aspects of your life as you currently experience it!

See our Highlights - Avail Scolecite for more videos of each pieces. 

#crystal #scolecite #scolecites #crystals #stones",0,14
135,135,2021-04-10 16:23:58,"[SOLD] White Chalcedony is a ""Stone of Harmony."" It protects against negative influences, increases energy and promotes emotional balance. Chalcedony absorbs negativity and dissipates it, allowing you to feel the warmth of inner-stability and self-assurance. 

Z65 - SOLD 
Y55 - SOLD 
T35 - SOLD

#crystal #crystals #chalcedonty #chalcedony",0,29
136,136,2021-04-10 16:17:58,"[SOLD OUT] Pyrites! A must have for all entrepreneurs or if you are looking for career enhancement.

Having a piece of pyrite at home or your workplace will energised the area around it and imparts an immediate increase in vitality. 

It overcomes intellectual fatigue due to overwork and tiredness of the nervous system by stimulating blood flow to the brain, increasing mental clarity, focus and recall. 

See our IG story Highlights - Avail Pyrites to see which is available for claims! #pyrites #pyrite #crystal #stones #crystals",0,28
137,137,2021-04-10 16:09:13,"Red Garnet is a stone meant to bring success in life. It is especially beneficial for the businessman, helps to achieve success within a short span of time. Garnet can boost your chances of success when it comes to your business dealings and business opportunities. 

It is believed to bring good luck in love and boost relationships with people around you too. 

45RR - SOLD
42RF - AVAILABLE
40RO - AVAILABLE
53RS - AVAILABLE

#redgarnet #garnetstones #crystal #crystals",1,25
138,138,2021-04-08 23:53:56,"Black Obsidian Cat Carvings

42SC - AVAILABLE
42AB - SOLD
38SO - AVAILABLE
42SP - AVAILABLE
42ZC - SOLD
42JB - SOLD

#kitty #kitten #cat #catcrystal #crystals #crystal",2,34
139,139,2021-04-07 11:29:43,"[Kitty Collection] 
Coming Soon, Friday 9th Apr Story Sale! Stay tune!! 

#cat #kitten #kitty #catcrystal #crystals #crystal",10,35
140,140,2021-04-06 11:42:12,"[Kitty Collection] 
Coming Soon this Friday Story Sale, 9 Apr. 
Stay Tune!!

#kitty #kitten #cat #crystal #crystalcat #catcrystal #crystals #catsofinstagram",4,69
141,141,2021-04-02 17:10:06,"See you later at 8pm! 

New on the table: 
- Mini Tigereye Pointers 
- Scolecites
- Red Garnet Palmstones
- Amethyst Hearts
- Angel Aura Quartz
- Super 7
- Crystals Trinket Tray
- Black & Pink Tourmaline Raw

Back to the table:
- Pyrites
- Citrine
- Clear Quartz
- Fire & Ice Quartz
- Chalcedony
- Celestite
- Selenite
- Bracelets",0,28
142,142,2021-04-01 17:44:43,"Red Garnet is a stone meant to bring success in life. It is especially beneficial for the businessman, helps to achieve success within a short span of time. Garnet can boost your chances of success when it comes to your business dealings and business opportunities. 

It is believed to bring good luck in love and boost relationships with people around you too. 

Available on 2nd April (Fri), 8pm live! See ya there! 

#garnet #redgarnet #crystal #stones #crystals #garnetstone",1,27
143,143,2021-04-01 12:05:59,"What is a better way than displaying your crystals with our crystal trinket trays! Amplify & Stay Organised ! More shapes & combinations available at tomorrow’s [02/04] LIVE SALE, 8pm. 
-
Available one piece each only. 
For real! - not an April Fool’s joke
-
#crystals #crystalsg #trinket #tray #crystalchips #homedecor #resin #storysale #rosequartz #ameythst #citrine #aquamarine #aventurine",0,48
144,144,2021-03-30 17:43:29,"Pink Scolecite Hearts will effectively prepare you to deal with potential problems, but not allow you to fixate on these problems, and instead allow you to focus your mind on the positive aspects of your life as you currently experience it – and there will always be positive aspects of your life as you currently experience it!

Coming to you this Friday Live, 8pm! #scolecite #crystal",0,34
145,145,2021-03-29 15:34:41,"[SOLD OUT] Tigereye Pointer! 

This is a powerful stone of protection, Tiger Eye will bring good luck to the wearer and prevent any bad wishes or luck from any evil energies or people. A must have for anyone who want to have smooth sailing journey in their career or personal life. 

Available on our upcoming Live Sale, 2nd Apr [Friday] 8PM! 

#tigereye #tigereyestone #crystal #crystals #protection #protectionenergy",4,28
146,146,2021-03-26 00:44:31,"Bracelets coming on Story Sale - 26th Mar (Fri), 8pm! Stay tuned!!

#crystal #crystals #crystalbracelet #crystalbracelets",0,29
147,147,2021-03-18 11:27:12,"Natural Citrine from Brazil! 

Citrine popular known to attracts wealth, prosperity and success. It imparts joy, wonder, delight and enthusiasm. Raises self-esteem and self-confidence. Stimulates the brain, strengthening the intellect. 

Available on 19 Mar, 8pm at our Wealth & Abundance Live! See you there! 

#crystal #crystals #citrine #brazilcitrine #citrinefrombrazil #brazil #wealth",4,53
148,148,2021-03-17 19:00:17,"White Chalcedony is a ""Stone of Harmony."" It protects against negative influences, increases energy and promotes emotional balance. Chalcedony absorbs negativity and dissipates it, allowing you to feel the warmth of inner-stability and self-assurance. 

Available on 19 Mar, 8pm at our Wealth & Abundance Live! See you there!! 

#crystals #crystal #whitechalcedony #chalcedony",1,47
149,149,2021-03-17 13:18:38,"Fire and Ice Quartz opens one’s consciousness to the higher dimensions so that one may receive guidance and wisdom and be receptive to one’s soul’s impulses. 

Available on 19th Mar, 8pm at our Wealth and Abundance Live! See you there!! 

#crystal #crystals #crystalhealing #quartz #quartzcrystal",0,29
150,150,2021-03-17 10:33:29,"Clear Quartz commonly known as a master healer and popular using it as an amplifier to boost the power of the other crystals. It's also said to aid concentration and memory.

Available on 19th Mar (Friday), 8pm! Hop by as we’ve more abundance crystals coming soon!!

#crystals #crystal #clearquartz #quartz",0,22
151,151,2021-03-16 18:14:08,"[SOLD OUT] A must have for all entrepreneurs or if you are looking for career enhancement.

Having a piece of pyrite at home or your workplace will energised the area around it and imparts an immediate increase in vitality. 

It overcomes intellectual fatigue due to overwork and tiredness of the nervous system by stimulating blood flow to the brain, increasing mental clarity, focus and recall. 

Available on 19th Friday, 8pm Live! Hop over to our live and we will share tips to where to place your pyrite to energise it so you can quickly achieve your goals!

#pyrite #pryites #crystal #crystals #stone #crystalstone",0,34
152,152,2021-03-13 13:03:28,"Organise & Amplify your crystals with our crystal trinket trays! Pre launched in our previous live sales. Anymore interested? 🙋🏻‍♀️

#crystals #crystalsg #trinket #tray #crystalchips #homedecor #resin #storysale #rosequartz #ameythst #citrine #aquamarine #aventurine",2,31
153,153,2021-03-11 22:10:13,"[Celestite] Do you have trouble falling asleep or staying sleep? Having a Celestite by your bedside will help with all things sleep-related. It is also a powerful crystal that will be beneficial on aiding you to contact your guardian angels.

Head over to our IG highlights to see each pieces.

 #crystal #crystals #celestite",0,16
154,154,2021-03-11 20:27:52,"[SOLD OUT]Blue Aragonite has a special relationship when it comes to the throat chakra relating to communication. It will passively push you to speak up about yourself and stand up for your emotions. Something as little as using different words with a different tone can change the outcome of any discussion or confrontation. 

AS12 - Available
AL18 - SOLD 
AC28 - Available 
AP23 - Available 
AS25 - Available 

#crystal #crystals #bluearagonite  #aragonite",0,21
155,155,2021-03-11 14:45:32,"[SOLD OUT] Larimar is a rare and beautiful gemstone and has only been found in one location in the world - the Dominican Republic.

Symptoms of stress can often be relieved with Larimar. It also works very well for those who suffer from panic attacks as it will bring the owners a feeling of self-control.

Latimer can increase intuition in women, and open up channels of psychic awareness. Many mothers have found that Larimar eases the process of childbirth, and also many used it to relieve postpartum depression in many women. 

#larimar #crystal #larimarstone",0,28
156,156,2021-03-09 02:13:02,"[SOLD] Prasiolite is a member of the quartz crystal family, so it is a strong amplifier of energy. It is a powerful stone to utilize together with the other crystals. It is a stone of transformative energies. It transmutes negative energy to positive without releasing it to the atmosphere. Prasiolite inspires creativity, attracting success, prosperity and abundance.

A22 - SOLD 
A15 - SOLD 

#crystal #crystals #prasiolite",4,20
157,157,2021-03-08 22:09:57,"[SOLD - Amethyst Heart] Who can resist this pink heart?

DM to claim AH68, comes with stand.

#amethyst #amethystheart",4,23
158,158,2021-03-08 19:04:49,"[Caribbean Calcite]  The stone is said to have a deeply soothing, calming energy which gifts peace to its user. For this reason, Caribbean Calcite may be able to help with sleep disturbances and nightmares. 

Use this stone if you want to improve your communications. This stone will support you in expressing what you feel and think. It will remove anything in your system that’s discouraging you from sharing your emotions and thoughts freely with other people.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

AC128 (comes with stand) - Available 

#crystal #crystals #caribbeancalcitesphere",0,20
159,159,2021-03-08 18:52:48,"[SOLD] it’s a rescue stone. It carries a powerful healing vibration that helps with relationship problems. It can help bring emotional healing, forgiveness, compassion and helps to release fear.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

AK10 - SOLD
AC11 - SOLD
AJ12 - SOLD
AK15 - SOLD

#crystal #crystals #rhodonite",0,18
160,160,2021-03-08 18:46:17,"[SOLD] Red Jasper is said to increase emotional stamina, self confidence, self-trust, emotional protection, courage, balance, calm and relaxation. Red Jasper can also be used for increasing memory of dreams and also increasing sexual vibrancy.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

AR16 - SOLD
AE16 - SOLD

#crystal #crystals #redjasper",0,16
161,161,2021-03-08 18:26:07,"[SOLD] The Rose Quartz stone is strongly attached to the heart chakra. But it’s not a stone that simply rests in romance. Rose Quartz speaks softly to all kinds of love; from healing communication with family to developing a deeper bond with spouses and friends, and even bringing sweeter notes of self-care into your own world.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

ALL SOLD OUT

#crystal #crystals #rosequartz",0,10
162,162,2021-03-08 17:41:26,"[SOLD] A stone for “new beginnings”, Moonstone is a stone of inner growth and strength.  It soothes emotional instability and stress, and stabilises the emotions, pro viding calmness.  Moonstone enhances intuition, promotes inspiration, success and good fortune in love and business matters.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

All sold out. 

 #crystal #crystals #moonstone",3,20
163,163,2021-03-08 17:35:07,"[SOLD] Labradorite attracts luck, which is why ‘Good Luck Stone’ is another one of its names. If you wish for more abundance, good fortune, and success in life, this healing crystal can help manifest it. It’s a good stone to have with you to protect you against any kind of misfortune. 

Lepidolite brings in good luck and dispels negativity. It also helps shift or rearrange old energy patterns, bringing hope and positivity to a bad situation. Having a piece of this stone with you will also reduce the stress that comes with significant life changes.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

AP28 (Lepidolite) - sold
AL30 (Labradorite) - sold
AL25 (Labradorite) - sold

#crystal #moonstar #starmoon #crystals",2,25
164,164,2021-03-08 17:13:56,"[SOLD] Pink Opal is a very powerful crystal when it comes in contact with one’s heart. It assists in self-healing of all levels and is here to rejuvenate your emotional body and aura.

Pink Opal is a great stone for any child who has anxieties, fear, or shyness holding them back from starting their life. We recommend even placing a piece under your child’s pillow if they are suffering from constant nightmares and night terrors.

For more video of this stone, see our highlight named Story Sale, DM to Claim.

AP28 - SOLD 
AP24 - SOLD
AP18 - SOLD

#crystal #crystals #pinkopal",1,17
165,165,2021-02-28 20:23:10,"Crystal Resin Tray is also available on 1st March, 7.30pm Live sale for pre-order!

Available in
- Citrine
- Rose Quartz
- Clear Quartz
- Green Aventurine
- Fluorite",0,34
166,166,2021-02-28 19:08:42,"1st March (Mon), 7.30pm Live!! 

On the table: (Towers)
- Rhodonite
- Pink Moonstone
- Prasiolite
- Pink Opal
- Red Jasper
- Sunstone
- Tree Agate
- Flower Agate
- Labradorite
- Pink & Blue Aragonite
- Pink/Blossom Tourmaline

(Amethyst)
- Geode
- Hearts
- Clusters

(Spheres)
- Charoite
- Lepidolite

(Others)
- Apophyite
- Heated Citrine
- Carborundum
- Dendritic
- Moonstone Carving
- labradorite pineapple
- Amethyst tooth chips
- Celestite tooth Chips

(Back on table)
Celestite Clusters and Geode",3,49
167,167,2021-02-28 18:34:05,"Coming to you live, 1st March 7.30pm! Which one are you eyeing? #amethyst #amethystgeode",0,22
168,168,2021-02-28 17:11:04,Pre-launch before we bring it to Live tomorrow for Sale! Come watch us (attempt) breaking them into small pieces if they’re not sold today!,0,9
169,169,2021-02-27 13:07:46,"[SOLD] Our super cute mini size Amethyst Geode! They’re so cute that it feels I I’m sending off my babies to it’s fated owners. Coming to you 1st Mar (Mon), 7.30pm.",0,18
170,170,2021-02-27 12:53:29,"[SOLD] Apophyllite is powerful but gentle healing crystal which is a must-have for your gem collection because it helps to calm an anxious mind in times of stress. It is ideal for bringing in positivity and uplifting vibes. And everyone should spend their free time feeling positive, so this crystal is perfect. (The calafare cat is sold separately.) Coming to you on 1st Mar (Mon), 7.30pm. #crystal #crystals",0,19
171,171,2021-02-27 09:31:30,"[SOLD] We will be bringing and adding New Celestite back to the table on 1st March, 7.30Pm Live! Come join us for a Celestite Party! #celestite #crystals #crystal",2,20
172,172,2021-02-26 16:02:40,"[SOLD] It’s a stone of leadership that will showcase your abilities, strength of mind, and expanded consciousness. This means that specific tasks or challenges which require more masculine energy will become more accessible, such as increasing assertiveness, leading groups of people, or completing tasks that require you to work alone, relying on only your strength. Coming soon to you on 1st March (Mon), 7.30PM LIVE!",0,19
173,173,2021-02-26 00:02:19,"[SOLD] Amethyst is a natural tranquiliser, it relieves stress and strain, soothes irritability, balances mood swings, dispels anger, rage, fear and anxiety. Alleviates sadness and grief, and dissolves negativity. Amethyst activates spiritual awareness, opens intuition and enhances psychic abilities. Coming to you on 1st March (Mon), 1930PM! #crystal #crystals #amethyst #amethystheart",0,23
174,174,2021-02-24 14:20:21,[SOLD - Pink Tourmaline Tower] Pink Tourmaline are keen to be stress busters. It's a good stone to keep near you in stressful situations. Those prone to get panic attacks can use this stone to get relief. It can also be used to overcome sleeplessness and bring peaceful nights sleep and rest. Visit our Story Highlight to see the price and which is still available. #crystal #crystals #pinktourmaline,0,39
175,175,2021-02-23 20:38:50,"[Golden Healer Hearts] Golden Healer Quartz is a crystal of success. It will increase your self-confidence and boost your creativity that will help you achieve success in your business and financial pursuits.

It will help keep your focus and filter out the distractions. It will also encourage you to move forward after going through a disappointing or negative experience. #crystal #crystals #goldenhealer #sgcrystals #crystalsg #sgcrystal",0,21
176,176,2021-02-23 20:19:00,"[SOLD] Rose Quartz has a history of use as a good luck charm with regard to the making and keeping of wealth and abundance in all areas of your life.

It is an excellent stone to have with you when you are starting a new business or project.

Make sure that you have it with you when you are going for a job interview, signing a deal, making a presentation, purchasing a new car, house, or business space. It is especially helpful when you are just about to make a decision that may change your life.",0,18
177,177,2021-02-21 11:35:21,"[SOLD] Sodalite is known as the Poet’s Stone because it can help you express all the things that you want to say in the best way possible. It’s an effective stone to end arguments or disagreements. Also, it’s a stone of logic. You can expect to have increased intelligence and rationality. It will stimulate your thoughts and give you mental clarity. #sodalite #crystal",0,24
178,178,2021-02-21 11:25:35,[SOLD] Amethyst is a uniquely powerful crystal that can transform lives. Using Amethyst helps you to think clearly and not let your emotions cloud your judgment. #crystal #crystals #amethyst,0,24
179,179,2021-02-21 11:03:27,"[SOLD - Purple Aura Quartz] These purple aura quartz generators magnify your prayers, intentions, and desires, and purify them before they send them straight up to Source. It is a gemstone which facilitates communication and connection with Higher Realms, with our guides (guardian angels). #crystal #crystals #purpleauraquartz",0,14
180,180,2021-02-21 10:53:55,"[SOLD - Aura Rose Quartz] Also known as the “Love Stone”. It also has strong energies that can improve love/relationship in any situation (BGR, family, friends, colleagues, etc). (Aqua) Rose quartz gives off powerful vibrations of love, emotional health, happiness, as well as warmth. #crystal #crystals #rosequartz",2,24
181,181,2021-02-21 10:49:16,"[SOLD] Chevron Amethyst is a crystal that is good for general protections and enhances problem-solving. When you’re around the energies of this stone, you will gain more wisdom, and you will have most of the answers that you are searching for. It will strengthen your visualization skills and enhance your dream recall.

It’s an excellent stone for increasing your psychic awareness and strengthening your intuitive guidance. #crystal #crystals #amethystcrystal #dreamamethyst",0,18
182,182,2021-02-21 10:03:35,"[SOLD] Tourmaline will keep you safe from the negative energies that wish to make you feel bad about yourself or your life.

This stone will transform them to positive energies that will inspire you and lift your spirits.

It will encourage you to show the rest of the world that you are made of tough stuff! #crystal #crystals #tourmaline",0,15
183,183,2021-02-21 00:52:09,"[SOLD] Tree-Agate will stabilize your energies so that you will always be a pleasant person to be around. It will also make sure that you are always inspired and motivated, admired and respected. It also has the ability to strengthen family connections. In the workplace setting, Tree-Agate will provide professional support. Coming to you 21st Feb, Story Sale! #crystal #crystals #treeagate",0,20
184,184,2021-02-20 23:55:02,"[SOLD - Amethyst Hearts] Amethyst is a protective stone that provides relief from stress and anxiety. This stone helps to calm your mind and provide quality sleep at night. It interacts with your spirit at a high level, as a result, you might also get some pleasant or intuitive dreams at night. #crystals #crystalhearts #crystal #amethyst",0,26
185,185,2021-02-20 21:49:50,"[SOLD - Aqua Rose Quartz] Also known as the “Love Stone”. It also has strong energies that can improve love/relationship in any situation (BGR, family, friends, colleagues, etc). (Aqua) Rose quartz gives off powerful vibrations of love, emotional health, happiness, as well as warmth. Available on 21st Feb story sale. #crystal #crystals #rosequartz",0,17
186,186,2021-02-17 10:09:46,"[Mini Amethyst Geode] Comjng to you, 18th Feb 7pm. #crystal #crystals",0,15
187,187,2021-02-17 10:07:14,"[Celestite] it is known said to be the stone that will summon your guardian angel. They have an energy that is at once soothing and uplifting, giving you the sense that you are being watched over by a loving caretaker. Discretely placed in the workplace, it can soothe a stressful office environment, and even lead to a little more ethics in how the company cuts its deals! Coming to you on 18th Feb, 7pm. #crystal #celestite",0,16
