Unnamed: 0,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
10483,wtszks,55,361,TRUE,6.563636364,219
10484,niseno12,549,1890,FALSE,3.442622951,617
10485,summeraurora_vivi,310,66,FALSE,0.212903226,66
10486,nattineew,178,6523,TRUE,36.64606742,405
10487,georgigorgeous,100,214,TRUE,2.14,468
10488,veronica_tam9449,339,682,FALSE,2.01179941,282
10489,hmmz09,97,374,TRUE,3.855670103,261
10490,egi_stone,903,5394,FALSE,5.973421927,428
10491,d.niseeyy,425,994,TRUE,2.338823529,725
10492,dora_hinra,456,393,TRUE,0.861842105,2185
10493,beads_love_by_wl,97,29,FALSE,0.298969072,14
10494,bling.tan,64,1436,TRUE,22.4375,0
10495,sherlyn_tsw,199,56,FALSE,0.281407035,0
10496,cherissehoongmeitheng,526,4234,TRUE,8.049429658,331
10497,fendikhan,212,633,TRUE,2.985849057,594
10498,lovelle.chenxi.chia,9,38,FALSE,4.222222222,5
10499,jazz._.seow,91,273,TRUE,3,26
10500,chiuhoon.li,18,305,TRUE,16.94444444,14
10501,pico_ling,78,350,TRUE,4.487179487,58
10502,glorious_anchor_,22,278,TRUE,12.63636364,2
10503,shirleysewtherapy,190,401,TRUE,2.110526316,210
10504,sophiasng,1442,3303,FALSE,2.290568655,356
10505,joeylpylpy,540,658,TRUE,1.218518519,197
10506,poppysmic03,155,1102,TRUE,7.109677419,1165
10507,nettiawonderland,1640,2557,FALSE,1.559146341,1492
10508,jay_fea.ther,22,3003,TRUE,136.5,0
10509,kw.annann,221,474,TRUE,2.14479638,7
10510,adeline_francesca,357,1148,FALSE,3.215686275,257
10511,noramakemesing,232,642,TRUE,2.767241379,569
10512,jo_wannasee,72,290,TRUE,4.027777778,66
10513,the_papillon_,46,438,TRUE,9.52173913,505
10514,t.w.i.r.z,60,1271,TRUE,21.18333333,358
10515,dollipopsies,325,776,FALSE,2.387692308,13
10516,jerelyn_celia,84,231,TRUE,2.75,409
10517,gebrmejo,29,151,TRUE,5.206896552,42
10518,yvontan75,34,184,TRUE,5.411764706,2
10519,klialim,13,474,TRUE,36.46153846,813
10520,mee.in.the.stars,0,45,TRUE,45,0
10521,shoku_nemo,64,133,TRUE,2.078125,0
10522,cher.vilicious,115,706,TRUE,6.139130435,213
10523,mymusicfingers,229,136,FALSE,0.593886463,259
10524,moms_crystal,1244,5089,FALSE,4.090836013,582
10525,iamchenanna,13,100,TRUE,7.692307692,114
10526,druzeedot,48,168,FALSE,3.5,13
10527,caravancavanos,445,574,TRUE,1.28988764,785
10528,3llll92,136,413,FALSE,3.036764706,61
10529,momobelleash,1,753,TRUE,753,1197
10530,stalclza,530,605,TRUE,1.141509434,532
10531,gwendelyn,173,1010,TRUE,5.838150289,76
10532,alohawhoohoo,461,329,FALSE,0.713665944,9
10533,mummypooh85,245,362,FALSE,1.47755102,886
10534,seolki90,379,343,TRUE,0.905013193,1295
10535,thanhngpmu,156,412,FALSE,2.641025641,85
10536,sidiqgemstons,1287,5145,FALSE,3.997668998,275
10537,steffywoofy,362,415,TRUE,1.14640884,340
10538,thecakerieclub,2106,1539,FALSE,0.730769231,1727
10539,gaosiaotanh,33,379,TRUE,11.48484848,0
10540,raiysahsetone,1139,5862,FALSE,5.146619842,907
10541,zoechengg,252,2528,TRUE,10.03174603,113
10542,crystal_magic_99,500,1905,FALSE,3.81,234
10543,jenjenshopaholic,0,389,TRUE,389,11
10544,csy_jen,120,518,TRUE,4.316666667,174
10545,msleneyyy,216,1218,TRUE,5.638888889,759
10546,amour.luna_,251,177,FALSE,0.705179283,16
10547,tanbl.michelle,37,17,FALSE,0.459459459,0
10548,eightartcrystal,776,4121,FALSE,5.31056701,194
10549,rebeccachan1991,373,1291,TRUE,3.461126005,25
10550,jingxuan_jj,12844,1981,FALSE,0.154235441,7
10551,lemonchillipadi,47,194,TRUE,4.127659574,2158
10552,lynangbl,20,54,TRUE,2.7,0
10553,mrstalon158,374,1048,FALSE,2.802139037,205
10554,weiishann,138,689,TRUE,4.992753623,146
10555,aliciaaalimm,1346,839,FALSE,0.62332838,157
10556,missy.mj,42,663,TRUE,15.78571429,536
10557,jasmine_668,150,222,TRUE,1.48,104
10558,suma.balakrishna,1212,2189,FALSE,1.806105611,268
10559,clayandbits,342,210,FALSE,0.614035088,15
10560,leeenettnett,329,731,TRUE,2.221884498,1151
10561,qiqiang9203,6545,7483,FALSE,1.143315508,489
10562,jasmine_applenut,220,334,TRUE,1.518181818,4397
10563,eggyolkcrystals,525,285,FALSE,0.542857143,42
10564,lmamyng,69,128,TRUE,1.855072464,2
10565,kooky.cutter,36,587,TRUE,16.30555556,304
10566,cherlynhow,164,166,TRUE,1.012195122,11
10567,endz_dell,763,1337,TRUE,1.752293578,305
10568,germaineching,39,112,TRUE,2.871794872,0
10569,jngyvlr,0,108,TRUE,108,52
10570,keziah_lan,163,217,TRUE,1.331288344,118
10571,absolutenaturalbeauty,202,934,FALSE,4.623762376,123
10572,pleatsandfleur,870,1538,TRUE,1.767816092,1663
10573,lindyamethyst,8,155,TRUE,19.375,66
10574,holly_min0105,0,36,TRUE,36,0
10575,jasminephua0115,8784,2328,FALSE,0.265027322,617
10576,peiyin_wei,2715,346,TRUE,0.127440147,157
10577,im_mo_on,160,816,FALSE,5.1,44
10578,soopris,24,47,TRUE,1.958333333,61
10579,wholesalecrystal.jasmine,5138,5040,FALSE,0.980926431,2856
10580,__wamsy,173,864,TRUE,4.994219653,17
10581,alde_crystal,1241,7303,FALSE,5.884770346,1029
10582,hjh_kraton,340,550,TRUE,1.617647059,292
10583,carissaljh,114,174,TRUE,1.526315789,86
10584,fluffy_elsie,122,458,TRUE,3.754098361,248
10585,jolenemario,35,69,TRUE,1.971428571,0
10586,nicoleleewm,75,209,TRUE,2.786666667,197
10587,felinayow,3,196,TRUE,65.33333333,0
10588,kate_cah,1099,2476,FALSE,2.252957234,343
10589,kesiao,450,696,TRUE,1.546666667,1200
10590,simplyoilz,295,561,FALSE,1.901694915,108
10591,pinkiedinkies,48,916,TRUE,19.08333333,256
10592,beatrish,144,305,TRUE,2.118055556,1063
10593,kimngwen,37,109,FALSE,2.945945946,14
10594,auroralaura__,981,1525,TRUE,1.554536188,1187
10595,lifongbee,61,190,TRUE,3.114754098,14
10596,joanna_lyz,464,451,FALSE,0.971982759,339
10597,nurasz,145,705,TRUE,4.862068966,1115
10598,estherysx,104,668,TRUE,6.423076923,1001
10599,shinevy,427,703,TRUE,1.646370023,830
10600,chewchewchewchewchew,17,112,TRUE,6.588235294,62
10601,chualaykhim,38,41,FALSE,1.078947368,2
10602,darcheavril,162,455,TRUE,2.808641975,254
10603,cpkimmy,186,137,FALSE,0.73655914,30
10604,risbaby83,50,444,TRUE,8.88,3
10605,traslintay,656,1573,TRUE,2.397865854,58
10606,rachelbong95,141,326,TRUE,2.312056738,226
10607,annabelohh,1972,3582,FALSE,1.81643002,1796
10608,crysplutomania,272,561,FALSE,2.0625,55
10609,s.f.wz,92,1470,TRUE,15.97826087,1
10610,jasmineohyr,109,518,TRUE,4.752293578,2
10611,huijunnn_,92,1425,TRUE,15.48913043,500
10612,amfickleminded,251,3912,TRUE,15.58565737,181
10613,dewiiideww,684,886,TRUE,1.295321637,363
10614,amiwellnesscorner,182,311,FALSE,1.708791209,408
10615,msstephhy,704,993,TRUE,1.410511364,1845
10616,_sandrawang_,52,685,TRUE,13.17307692,0
10617,capri501,194,344,FALSE,1.773195876,4
10618,laurachyy_,813,713,FALSE,0.87699877,285
10619,kexin_kxteo,2469,1020,FALSE,0.413122722,813
10620,cheryl_and_kate_,67,64,FALSE,0.955223881,4
10621,maleriegoh,455,816,TRUE,1.793406593,707
10622,janice_yyip,167,374,TRUE,2.239520958,109
10623,yenzycarol,146,268,FALSE,1.835616438,120
10624,puwawa79,0,440,TRUE,440,1103
10625,stellaaaaaac,713,1479,TRUE,2.074333801,902
10626,littlemoresparklesg,520,153,FALSE,0.294230769,146
10627,quekiris,60,65,TRUE,1.083333333,320
10628,muse1meijia,52,54,FALSE,1.038461538,16
10629,pholetphoto,1729,815,FALSE,0.471370735,911
10630,yvonneyeo,362,5985,TRUE,16.53314917,300
10631,_sohsoh__,317,671,TRUE,2.116719243,94
10632,stacey_qi,228,945,TRUE,4.144736842,323
10633,sitinariah,348,769,TRUE,2.209770115,231
10634,sherlicia,292,1166,TRUE,3.993150685,754
10635,veniseelim,378,544,TRUE,1.439153439,90
10636,ascpink,65,323,TRUE,4.969230769,0
10637,winnie_nyc,149,204,FALSE,1.369127517,5
10638,azumeee,188,399,TRUE,2.122340426,728
10639,candabanana,5417,2846,FALSE,0.525383053,1479
10640,ngnicole,34,91,TRUE,2.676470588,65
10641,misonfaith,430,1301,TRUE,3.025581395,1779
10642,bel9797,409,654,TRUE,1.599022005,789
10643,chiang4099,7,299,TRUE,42.71428571,48
10644,carolboogiebabe,235,539,TRUE,2.293617021,1265
10645,pepperedsilvers,333,1528,TRUE,4.588588589,439
10646,atsuki.sg,116,265,FALSE,2.284482759,26
10647,jadeying,212,865,TRUE,4.080188679,1421
10648,ziyikuek,20960,6204,FALSE,0.295992366,3488
10649,joycelynpohpp,102,395,TRUE,3.87254902,224
10650,skycat1303,108,2683,TRUE,24.84259259,74
10651,fionahp11,56,247,TRUE,4.410714286,169
10652,hidden.boudoir,434,2477,FALSE,5.707373272,15
10653,miss_leaf_luv_bel,91,346,TRUE,3.802197802,573
10654,fondantcandy,383,803,TRUE,2.096605744,343
10655,nuttymish,243,709,TRUE,2.917695473,34
10656,lindawee88,55,86,TRUE,1.563636364,37
10657,lynn_yew,449,1314,TRUE,2.926503341,1111
10658,lynnnnnnna,293,2936,FALSE,10.02047782,165
10659,indecisivesasha,432,1184,TRUE,2.740740741,512
10660,may_yap117,195,835,TRUE,4.282051282,567
10661,______jerolilbell_______,80,422,TRUE,5.275,1561
10662,msvivaviv,126,712,TRUE,5.650793651,328
10663,athirah_isma,4,465,TRUE,116.25,11
10664,azfura,215,7503,TRUE,34.89767442,2040
10665,jh_faith,735,1064,TRUE,1.447619048,1021
10666,ladymissdiva,1047,1748,TRUE,1.669531996,488
10667,jette_hzl,312,560,TRUE,1.794871795,163
10668,desinysg,29,379,FALSE,13.06896552,0
10669,ivs_na,68,1531,TRUE,22.51470588,0
10670,ice77_md,475,577,TRUE,1.214736842,376
10671,radiah_zainol,330,1193,TRUE,3.615151515,508
10672,lauras_aura,356,894,TRUE,2.511235955,780
10673,tlydianee,257,2014,TRUE,7.836575875,1428
10674,sokchengsu,27,87,TRUE,3.222222222,8
10675,acey_wacey,363,1134,TRUE,3.123966942,830
10676,stellaxueer,1005,500,TRUE,0.497512438,312
10677,wen_wen_libra_rox,139,526,TRUE,3.784172662,2177
10678,mseffa_jewels,1494,841,TRUE,0.56291834,5131
10679,chloelke,90,931,TRUE,10.34444444,7
10680,linayr,829,804,FALSE,0.969843185,255
10681,yenpeng.tan.18,39,46,FALSE,1.179487179,0
10682,aarianaabdullah,0,411,TRUE,411,0
10683,ivyleekh123,73,584,FALSE,8,14
10684,cindylpf,58,368,TRUE,6.344827586,73
10685,summer87lim,255,983,FALSE,3.854901961,522
10686,ireneisthename,637,2334,FALSE,3.664050235,775
10687,evanivanmummmy,282,421,FALSE,1.492907801,169
10688,bsclaire2016,120,847,FALSE,7.058333333,52
10689,selina_love_bob,737,2253,TRUE,3.056987788,3754
10690,sheraneho,1890,1299,TRUE,0.687301587,193
10691,poonam.deshpande,119,608,TRUE,5.109243697,3
10692,qlnrui,266,432,TRUE,1.62406015,136
10693,kimtsara,963,1002,TRUE,1.040498442,423
10694,yellow_narcissus,249,6139,TRUE,24.65461847,90
10695,ann.jouu.k,148,435,TRUE,2.939189189,751
10696,beeyean_,232,372,TRUE,1.603448276,589
10697,sarah_fairyme,781,720,FALSE,0.921895006,1294
10698,s1mplyuniquefel,612,694,TRUE,1.133986928,692
10699,tranquilsereniti,5,389,TRUE,77.8,0
10700,jasminetlx,750,694,FALSE,0.925333333,246
10701,clcc08,6,113,TRUE,18.83333333,2
10702,blueblackpurplepink,41,57,TRUE,1.390243902,11
10703,tangyousomuch,71,1890,TRUE,26.61971831,9847
10704,jas_be_me,351,400,TRUE,1.13960114,404
10705,ivy2967,57,118,TRUE,2.070175439,30
10706,danii_crystal_seller,242,1399,FALSE,5.780991736,188
10707,yizhen7682,660,1787,TRUE,2.707575758,25
10708,joeynzy,914,1741,FALSE,1.904814004,213
10709,missjun89,273,2646,TRUE,9.692307692,65
10710,errlyynno,1039,1674,TRUE,1.611164581,1664
10711,zzhizzz,116,614,TRUE,5.293103448,4782
10712,sclorra,129,284,TRUE,2.201550388,230
10713,michiyoangelica12,33,217,TRUE,6.575757576,146
10714,prissyy,247,1120,TRUE,4.534412955,898
10715,michyap_,240,495,TRUE,2.0625,464
10716,s_hermit_e,54,207,TRUE,3.833333333,3
10717,lihoon2004,209,142,FALSE,0.679425837,177
10718,auddd_ong,259,303,FALSE,1.16988417,182
10719,robiah_aziz,653,2128,FALSE,3.258805513,2
10720,mrpopiah,883,950,FALSE,1.07587769,956
10721,priscillaleecc,48,115,TRUE,2.395833333,57
10722,cheonging1101,86,171,TRUE,1.988372093,101
10723,mintaminah,309,687,FALSE,2.223300971,5
10724,xinjuanz,56,185,FALSE,3.303571429,14
10725,sam_2876,103,374,TRUE,3.631067961,4
10726,lian.x9,330,550,TRUE,1.666666667,54
10727,jamie_liing,400,467,TRUE,1.1675,708
10728,klingsmail,74,238,TRUE,3.216216216,252
10729,mmqisya,93,2039,TRUE,21.92473118,0
10730,hooishan9932,205,254,TRUE,1.23902439,373
10731,lilylim18,77,170,FALSE,2.207792208,1
10732,soonwee1984,64,43,FALSE,0.671875,0
10733,_qweenie7_,189,370,TRUE,1.957671958,186
10734,mommypeppi,121,962,TRUE,7.950413223,638
10735,evonchc,264,261,TRUE,0.988636364,872
10736,chee.wan.908,372,900,FALSE,2.419354839,8
10737,amiardilablitar,270,452,TRUE,1.674074074,85
10738,jeslintjl,194,488,FALSE,2.515463918,368
10739,beprettywith_daphne,198,114,FALSE,0.575757576,122
10740,jaslyn.teo.s.c,344,1252,TRUE,3.639534884,8
10741,cherilynjefferson,89,416,TRUE,4.674157303,1337
10742,nnyogis,333,671,TRUE,2.015015015,22
10743,tortilla_cornchips,67,98,TRUE,1.462686567,147
10744,sexycherry,383,901,TRUE,2.352480418,898
10745,sweesays,322,1282,TRUE,3.98136646,1811
10746,kasminntan,405,819,FALSE,2.022222222,92
10747,dliu0507,315,826,FALSE,2.622222222,0
10748,huiyuu,498,234,TRUE,0.469879518,2138
10749,laviamgrath,103,87,FALSE,0.844660194,34
10750,jeryong19,56,407,TRUE,7.267857143,766
10751,dreambythemoonandsun,321,1118,FALSE,3.482866044,14
10752,melswee,755,1195,TRUE,1.582781457,201
10753,heartness87,107,149,TRUE,1.392523364,22
10754,maple26,67,483,TRUE,7.208955224,89
10755,painz_n_gainz,37,186,TRUE,5.027027027,156
10756,ariel_cheng,29,1533,TRUE,52.86206897,218
10757,anastacia.3527,85,63,FALSE,0.741176471,16
10758,angelsallaroundsg,201,385,FALSE,1.915422886,38
10759,syl_wanhui,421,573,TRUE,1.361045131,118
10760,elaineling84,1036,2273,FALSE,2.194015444,279
10761,hypergamzz,142,225,FALSE,1.584507042,35
10762,aihuiw,447,313,FALSE,0.700223714,169
10763,713never,641,213,TRUE,0.332293292,167
10764,nathanmages_0324,52,264,TRUE,5.076923077,1441
10765,peg.tan,361,530,FALSE,1.468144044,2683
10766,corrinneed,216,532,TRUE,2.462962963,1107
10767,workingmum.creates.eats.love,235,777,FALSE,3.306382979,104
10768,priscillatjy,806,1035,FALSE,1.284119107,6844
10769,hippiejoyce,99,216,TRUE,2.181818182,16
10770,winniebehwy,89,301,TRUE,3.382022472,500
10771,bessie_l,91,213,TRUE,2.340659341,88
10772,galaxycrystalsstore,3806,7444,FALSE,1.95585917,753
10773,happylittlekidlahh,832,732,FALSE,0.879807692,1247
10774,jiji_jacob,108,1241,TRUE,11.49074074,3500
10775,char.lee.19,18,418,TRUE,23.22222222,10
10776,silverflame6713,8,93,TRUE,11.625,0
10777,joanne_huimin,574,645,TRUE,1.12369338,555
10778,joyceymy,174,1375,TRUE,7.902298851,67
10779,ttrayctan,653,1176,TRUE,1.800918836,229
10780,shaaaaaalini,442,631,FALSE,1.42760181,84
10781,kate_isya,11,705,TRUE,64.09090909,30
10782,hongguangismyname,347,1191,FALSE,3.432276657,248
10783,nvralba,758,489,FALSE,0.645118734,0
10784,phuahpeichoo,36,122,FALSE,3.388888889,0
10785,meiqitham,193,340,FALSE,1.761658031,7
10786,hungryeatsleepoop,33,3971,TRUE,120.3333333,773
10787,alice_ng66,292,358,FALSE,1.226027397,14
10788,meiday,231,295,TRUE,1.277056277,381
10789,gneirrac,192,970,TRUE,5.052083333,1208
10790,jazloh33,31,437,TRUE,14.09677419,38
10791,riniwong,99,217,TRUE,2.191919192,10
10792,valarieang,72,348,TRUE,4.833333333,41
10793,0112.jp,46,263,TRUE,5.717391304,225
10794,strayrose,105,754,TRUE,7.180952381,232
10795,seasonying,158,1013,TRUE,6.411392405,168
10796,ching2870,154,1007,TRUE,6.538961039,0
10797,kaykay_licious,126,279,TRUE,2.214285714,94
10798,jacqyow,17,73,TRUE,4.294117647,5
10799,michelluviolet,80,71,FALSE,0.8875,208
10800,tangxinl,160,764,TRUE,4.775,420
10801,cikschery,444,2264,TRUE,5.099099099,35
10802,the.lycoris_,40,611,FALSE,15.275,43
10803,san_teo_melody,82,288,TRUE,3.512195122,42
10804,veron.orange,324,1689,TRUE,5.212962963,405
10805,miin.js,82,570,TRUE,6.951219512,0
10806,crystal_kristall_sg,975,416,FALSE,0.426666667,368
10807,exquisitehandmadefinds,1235,1040,FALSE,0.842105263,1359
10808,peaceofmelife,430,992,FALSE,2.306976744,1191
10809,angietjh,247,255,TRUE,1.032388664,550
10810,caren79,160,448,TRUE,2.8,542
10811,xie6042,24,235,FALSE,9.791666667,56
10812,heidiramli,356,3258,TRUE,9.151685393,504
10813,ivylgh,511,1769,TRUE,3.46183953,344
10814,sansancheh,128,258,FALSE,2.015625,7
10815,avarcas_sg,9248,1110,FALSE,0.120025952,1689
10816,em.ilylim,591,1410,TRUE,2.385786802,25
10817,lunalululalun,0,2435,TRUE,2435,212
10818,missy_rach_,690,1390,FALSE,2.014492754,1857
10819,vaseemalik,379,856,TRUE,2.258575198,9
10820,ncherann,437,703,TRUE,1.608695652,886
10821,reginaleesy,34,110,TRUE,3.235294118,9
10822,themeatic,290,2978,TRUE,10.26896552,577
10823,sarijaosman,57,5215,TRUE,91.49122807,35
10824,candy_empire,329,3492,TRUE,10.61398176,583
10825,dudesireeck,586,530,TRUE,0.90443686,59
10826,cristallitek,762,1688,FALSE,2.215223097,72
10827,poyo_moochi_kiyo,1487,1269,FALSE,0.8533961,1251
10828,allaboutavia,149,273,TRUE,1.832214765,618
10829,peonybeaudesign,27,242,TRUE,8.962962963,14
10830,innomar,202,780,TRUE,3.861386139,116
10831,ahbosshy,369,1097,TRUE,2.972899729,181
10832,thewayifelt,23,683,TRUE,29.69565217,20
10833,mr_csoh,250,546,FALSE,2.184,818
10834,joffanyz,57,162,FALSE,2.842105263,63
10835,wen_n_jay,120,1126,TRUE,9.383333333,90
10836,rista_crystal,3102,7213,FALSE,2.325274017,144
10837,dcharmzkc,28,115,FALSE,4.107142857,1
10838,lucky_crystal_stone,74,224,FALSE,3.027027027,40
10839,magdelinechua,125,1033,TRUE,8.264,101
10840,_xoxoyeo,1810,1163,TRUE,0.642541436,690
10841,su_iifk,0,682,TRUE,682,0
10842,cherylchanlw,12,60,TRUE,5,9
10843,sooowinnie,104,586,TRUE,5.634615385,146
10844,huierone,225,1365,TRUE,6.066666667,62
10845,ah_katz,41,201,TRUE,4.902439024,421
10846,evelynn_e,189,738,TRUE,3.904761905,242
10847,patricia.sim.547,262,946,TRUE,3.610687023,1
10848,taziegal,263,1414,TRUE,5.376425856,1376
10849,keusilyia,968,3584,TRUE,3.702479339,1307
10850,qyyee,159,603,TRUE,3.79245283,6
10851,ooohmira,920,383,TRUE,0.416304348,48
10852,itsybitsyspiderishere,6,73,FALSE,12.16666667,0
10853,cindy_yyy27,4048,6578,TRUE,1.625,841
10854,kiuriouz,187,755,TRUE,4.037433155,1364
10855,ribbonsbonbonbon86,164,407,TRUE,2.481707317,1114
10856,ruilin31,127,294,TRUE,2.31496063,14
10857,huangtaitaii,254,1208,TRUE,4.755905512,741
10858,yourfaerygodma,593,1581,TRUE,2.666104553,4523
10859,my_linlim,59,516,TRUE,8.745762712,4
10860,lilith___moon,416,1046,FALSE,2.514423077,6
10861,belleteoo,352,2274,TRUE,6.460227273,242
10862,krist.liling,706,764,FALSE,1.082152975,3000
10863,nght_c,35,288,TRUE,8.228571429,273
10864,crissylllim,20,199,TRUE,9.95,236
10865,sanlihe_crystal,6334,6958,FALSE,1.098515946,1123
10866,cafeteeny,78,250,TRUE,3.205128205,0
10867,kaixiang_loh,296,433,FALSE,1.462837838,691
10868,bintussadaa,211,497,TRUE,2.355450237,7
10869,cindylovebun,656,639,TRUE,0.974085366,621
10870,clhuang88,191,491,FALSE,2.570680628,3
10871,iceland_82,0,22,TRUE,22,0
10872,3milynicol3,117,1221,TRUE,10.43589744,685
10873,desmond_bay,127,159,TRUE,1.251968504,0
10874,elsa_abdullah,113,678,TRUE,6,4179
10875,ngkl20,111,228,TRUE,2.054054054,44
10876,tengxxttt,289,856,TRUE,2.961937716,492
10877,tlxericia,127,209,TRUE,1.645669291,286
10878,zhuli_li_25,360,3660,FALSE,10.16666667,0
10879,josieletters,2153,1096,FALSE,0.50905713,378
10880,twinstar1984,290,1056,TRUE,3.64137931,22
10881,hhhhaaaahurhurhur,30,1041,FALSE,34.7,0
10882,axolotlprincess69,1422,3496,FALSE,2.458509142,3
10883,sourplumqi,663,1152,FALSE,1.737556561,1459
10884,onghappyforlife,480,1551,FALSE,3.23125,73
10885,positive.vibes365,771,496,TRUE,0.643320363,31
10886,cooldudehei,52,69,FALSE,1.326923077,0
10887,best.tiramisu.sg,916,549,FALSE,0.599344978,115
10888,thinkingoutl00ud,25,147,TRUE,5.88,140
10889,saszruth,151,311,FALSE,2.059602649,50
10890,fannie_jim,73,243,TRUE,3.328767123,2
10891,meilinhiew,79,160,FALSE,2.025316456,0
10892,walking.in.the.moonlight,0,533,TRUE,533,1
10893,k.vronica,723,848,TRUE,1.172890733,53
10894,jiayikhoh_jklmm,511,633,FALSE,1.238747554,951
10895,zahi.dmehmud,515,805,FALSE,1.563106796,25
10896,waynecarter.lai,1552,588,TRUE,0.378865979,61
10897,jjxcrystals,1378,198,FALSE,0.143686502,94
10898,jnjmx,200,1748,TRUE,8.74,21
10899,shop.monachopsis,205,849,FALSE,4.141463415,27
10900,alwin.module,37,933,TRUE,25.21621622,1
10901,kuahwenting,1118,972,FALSE,0.86940966,124
10902,ggermm,153,960,TRUE,6.274509804,541
10903,je_nnifer1424,34,48,TRUE,1.411764706,13
10904,ethelsiah,26,311,TRUE,11.96153846,2391
10905,asyiqinsharif,532,2056,TRUE,3.864661654,9
10906,alieniswyl,391,1025,FALSE,2.621483376,137
10907,cyn1810,525,906,TRUE,1.725714286,627
10908,puteri_sheila,2424,3117,TRUE,1.285891089,5586
10909,xyz22cha,62,317,TRUE,5.112903226,111
10910,missy_utopia,3908,537,FALSE,0.13741044,2906
10911,helloemime,89,1712,TRUE,19.23595506,2
10912,nattiong,1250,1374,FALSE,1.0992,1794
10913,esther_ger,316,955,TRUE,3.022151899,301
10914,h_a_n_a_h_nails_,454,1746,FALSE,3.845814978,650
10915,jessically_lohyw,928,2979,TRUE,3.21012931,743
10916,ssanddyq,67,771,TRUE,11.50746269,29
10917,emdream,6,355,TRUE,59.16666667,59
10918,rienne.n,53,1558,TRUE,29.39622642,0
10919,seven.message,39,66,FALSE,1.692307692,7
10920,myracelasis,109,146,TRUE,1.339449541,73
10921,rickson_chials,49,108,FALSE,2.204081633,11
10922,cocoa.cola2013,51,29,FALSE,0.568627451,24
10923,aliezegarddy_172431,765,541,TRUE,0.707189542,803
10924,northvirgo,67,418,FALSE,6.23880597,18
10925,shellamuchtar,2568,4684,FALSE,1.823987539,157
10926,viviankhq,49,376,TRUE,7.673469388,1
10927,pinklim01,104,517,TRUE,4.971153846,0
10928,audsieturvie,184,354,TRUE,1.923913043,44
10929,abigail.koh.792,64,133,FALSE,2.078125,5
10930,o0paupau0o,29,222,TRUE,7.655172414,7
10931,crystalixie_,251,568,FALSE,2.262948207,8
10932,samsamjansevanvuuren,57,123,FALSE,2.157894737,4
10933,l.wyyy,407,579,TRUE,1.422604423,345
10934,rainingcows,244,1377,TRUE,5.643442623,1142
10935,ahliahmin,63,307,TRUE,4.873015873,113
10936,fitcoachrissy,718,1214,FALSE,1.690807799,979
10937,germaine_png,117,65,FALSE,0.555555556,11
10938,jiejonjie,16,73,TRUE,4.5625,2
10939,shsookhan,69,779,TRUE,11.28985507,12
10940,kikab_ou,21,30,FALSE,1.428571429,30
10941,koko.teo,4,172,TRUE,43,10
10942,casitintin,148,547,TRUE,3.695945946,49
10943,kathleentrt428,327,756,TRUE,2.311926606,560
10944,emmslynnn,338,562,FALSE,1.662721893,22
10945,gorillamum,2,267,TRUE,133.5,36
10946,itshayler,1041,545,FALSE,0.523535062,99
10947,lye.irene,26,44,FALSE,1.692307692,0
10948,ele_panda_,0,567,TRUE,567,84
10949,lenistye,181,327,TRUE,1.806629834,281
10950,anakmummysayang,66,450,TRUE,6.818181818,756
10951,alasak2,6,123,TRUE,20.5,13
10952,robo.cat,44,82,FALSE,1.863636364,13
10953,tinglingg__,84,635,FALSE,7.55952381,0
10954,jennscendence,300,607,TRUE,2.023333333,462
