,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
1507,lieza_jas,669,1391,TRUE,2.07922272,2670
1508,hui_hui_qx,31,89,TRUE,2.870967742,0
1509,miinwm,229,890,TRUE,3.886462882,232
1510,nazzariah,573,2621,TRUE,4.57417103,343
1511,tangmeiik,112,99,TRUE,0.883928571,0
1512,hippotummy,54,320,FALSE,5.925925926,255
1513,9.bren,181,404,TRUE,2.232044199,33
1514,juicyempire,98,264,TRUE,2.693877551,47
1515,marleneetan,177,325,TRUE,1.836158192,52
1516,shinead82,373,862,TRUE,2.310991957,104
1517,tlngz,119,446,TRUE,3.74789916,68
1518,tiingwenn,456,894,TRUE,1.960526316,1343
1519,rachemolly,1040,773,TRUE,0.743269231,174
1520,xj_xiujuan,271,578,TRUE,2.132841328,498
1521,hunnybunnymunny,973,2167,FALSE,2.22713258,611
1522,auraderecca,468,1059,TRUE,2.262820513,910
1523,sri_gman,187,789,TRUE,4.219251337,584
1524,jjanelle.ang,46,104,TRUE,2.260869565,0
1525,huisan_new,197,686,TRUE,3.482233503,29
1526,ghl8,1,258,TRUE,258,0
1527,lovelattecmen,88,192,TRUE,2.181818182,58
1528,mineshirllyn,58,159,TRUE,2.74137931,292
1529,wendythe,62,102,TRUE,1.64516129,116
1530,elrischea,267,3826,TRUE,14.32958801,31
1531,sangnilagudetama,29,405,TRUE,13.96551724,364
1532,moifragileheart,512,3290,FALSE,6.42578125,4370
1533,missredlate,430,766,TRUE,1.781395349,1179
1534,surian.arzani,196,373,FALSE,1.903061224,272
1535,dkoh9555,5,50,TRUE,10,0
1536,gwen.lim.lp,133,654,TRUE,4.917293233,202
1537,eunhyeyang555,51,392,TRUE,7.68627451,159
1538,crystals_inn_,845,7500,FALSE,8.875739645,54
1539,bbbreloke,492,485,FALSE,0.985772358,170
1540,arisa_reesa,146,356,TRUE,2.438356164,433
1541,withlove919eugenie,2030,7498,FALSE,3.693596059,458
1542,merrymerrymere,49,226,TRUE,4.612244898,7
1543,_d1anzann,195,1648,TRUE,8.451282051,842
1544,waegeuraessi,1425,1376,TRUE,0.965614035,7
1545,livinginsmallspace,100,276,TRUE,2.76,235
1546,evening_7,206,455,TRUE,2.208737864,80
1547,soohuilun17,854,5421,FALSE,6.347775176,2010
1548,mollol_18,35,691,TRUE,19.74285714,3
1549,shinyfluffer,20,273,FALSE,13.65,0
1550,imcassandraleo,631,1043,FALSE,1.652931854,994
1551,pingster1007,736,1798,FALSE,2.442934783,338
1552,rachmawatimustakim,122,7,FALSE,0.057377049,0
1553,sayfang8,186,714,TRUE,3.838709677,240
1554,limkiewthin,72,112,TRUE,1.555555556,488
1555,niaosm,55,1920,TRUE,34.90909091,56
1556,katiatang,223,194,FALSE,0.869955157,36
1557,dianafrsg,430,652,TRUE,1.51627907,1958
1558,ppeiyiw,101,1242,TRUE,12.2970297,448
1559,girllovepork,646,1221,FALSE,1.890092879,3010
1560,imma_loves,257,721,TRUE,2.805447471,490
1561,kristinethaleia,2235,977,FALSE,0.437136465,195
1562,ameliaa_isabel,309,457,TRUE,1.478964401,271
1563,ccarrollwx,144,556,TRUE,3.861111111,528
1564,pinkpiggy09,146,194,FALSE,1.328767123,626
1565,ohxnora,168,2058,TRUE,12.25,64
1566,jlim2891,122,623,TRUE,5.106557377,87
1567,kellydbelle,261,905,TRUE,3.46743295,504
1568,kimadalim,151,215,TRUE,1.42384106,166
1569,sylviaqyt,598,1017,TRUE,1.700668896,4112
1570,msfoong1991,247,586,TRUE,2.372469636,478
1571,thecherylflavour,172,1210,TRUE,7.034883721,1193
1572,itsmeehjill,262,2534,FALSE,9.671755725,83
1573,tiffyoungg,294,673,TRUE,2.289115646,397
1574,tina_insta_id,34,142,FALSE,4.176470588,14
1575,danisha_77,389,2691,TRUE,6.917737789,38
1576,autumnisblessed,185,1075,TRUE,5.810810811,856
1577,hnnx.h,660,685,FALSE,1.037878788,255
1578,janelletan,1827,1026,FALSE,0.561576355,2987
1579,dearyyin__,335,885,TRUE,2.641791045,696
1580,janetnicole08,185,1770,TRUE,9.567567568,657
1581,sweetestvon,819,1941,FALSE,2.36996337,598
1582,berriesprinkles,37,498,TRUE,13.45945946,34
1583,xu3liii,354,546,TRUE,1.542372881,347
1584,irenetan00,69,757,FALSE,10.97101449,0
1585,siminnnk,173,447,TRUE,2.583815029,233
1586,naturerzz,78,331,TRUE,4.243589744,1285
1587,sylvia_sita,37,926,TRUE,25.02702703,74
1588,neekocrystal,3342,4946,FALSE,1.479952124,446
1589,tracytannnn,1057,1038,TRUE,0.982024598,125
1590,jsxnsm,2025,715,TRUE,0.35308642,9
1591,hmin.y,110,455,TRUE,4.136363636,0
1592,jenniferhlx,461,467,TRUE,1.013015184,40
1593,lovlies.co,101,48,FALSE,0.475247525,24
1594,lix.llx,326,2282,TRUE,7,1492
1595,freshflowersbouquet,336,218,FALSE,0.648809524,455
1596,misshel_lim,329,385,FALSE,1.170212766,114
1597,iynix_xinyi_iynix,578,705,TRUE,1.219723183,336
1598,shar_071288,191,187,FALSE,0.979057592,627
1599,xiaojingbaby46,3,1,FALSE,0.333333333,0
1600,rainfallsoda,1,28,TRUE,28,0
1601,sugarvodkalime,17,435,TRUE,25.58823529,57
1602,seowbin,25,105,TRUE,4.2,1
1603,astralhealinginc,55,15,FALSE,0.272727273,2
1604,seetyinho,76,12,FALSE,0.157894737,2
1605,nour_dewi,70,604,TRUE,8.628571429,1883
1606,popsielatte,225,548,TRUE,2.435555556,1876
1607,serene1502,54,19,FALSE,0.351851852,2
1608,tttd77,37,241,FALSE,6.513513514,16
1609,cheesenutmeg,1,3,FALSE,3,0
1610,glendytay,114,571,TRUE,5.00877193,31
1611,sylvia07_ng,25,1394,TRUE,55.76,267
1612,crystal_agate_westjava,1643,6647,FALSE,4.045648205,598
1613,jinnatan,375,535,TRUE,1.426666667,799
1614,_noinoi_,329,608,FALSE,1.848024316,1444
1615,nurullhudaa87,113,699,TRUE,6.185840708,1
1616,gillybubble,288,1196,TRUE,4.152777778,1563
1617,masque.style,0,421,TRUE,421,42
1618,sherrng,22514,5233,FALSE,0.232433153,2264
1619,ching_yeen,380,343,TRUE,0.902631579,61
1620,a.mantou.girl,696,909,TRUE,1.306034483,536
1621,crystal_stone_sculpture9,1931,3095,FALSE,1.602796479,654
1622,deasyvillani,3038,1927,FALSE,0.634298881,1275
1623,alibabe06,464,872,TRUE,1.879310345,764
1624,aliciaongg,382,551,FALSE,1.442408377,101
1625,yakolim,511,1727,TRUE,3.37964775,747
1626,yilinsy,109,453,TRUE,4.155963303,24
1627,nopantsleah,2,7,FALSE,3.5,45
1628,dreamer93__,507,603,TRUE,1.189349112,133
1629,yeo1462,14,723,TRUE,51.64285714,0
1630,chunnified,846,861,TRUE,1.017730496,1454
1631,sashabear_37,96,402,TRUE,4.1875,73
1632,iamsamsiongco,396,556,TRUE,1.404040404,132
1633,a_niee,221,1070,TRUE,4.841628959,298
1634,iman_hidyh,131,780,TRUE,5.954198473,187
1635,geniebabe29,131,780,TRUE,5.954198473,187
1636,eunicechan247,105,1028,TRUE,9.79047619,7
1637,jasyam,64,232,TRUE,3.625,390
1638,learnwhileplay,184,365,FALSE,1.983695652,142
1639,sheismyntleong,1361,960,FALSE,0.705363703,5370
1640,sugarluvv88,273,954,TRUE,3.494505495,94
1641,coconuting99,2,75,TRUE,37.5,0
1642,hellobabyandrea,163,274,FALSE,1.680981595,161
1643,ellyhuee,360,559,TRUE,1.552777778,461
1644,zarinawalli,447,765,TRUE,1.711409396,3
1645,fish.ice,321,799,FALSE,2.489096573,313
1646,vinvonxx,105,356,TRUE,3.39047619,301
1647,feliciaaacsh,597,552,TRUE,0.924623116,412
1648,ling.tan.501,157,459,TRUE,2.923566879,7
1649,sarah.liping,321,971,TRUE,3.024922118,48
1650,jcycheong,1882,2023,FALSE,1.074920298,114
1651,juzlynz,108,278,TRUE,2.574074074,7
1652,norismalik,164,588,TRUE,3.585365854,38
1653,glitterypearl,355,803,FALSE,2.261971831,140
1654,ashiecrystal,178,78,FALSE,0.438202247,78
1655,kelsamuel,161,989,TRUE,6.142857143,120
1656,yinn_05,30,234,TRUE,7.8,7
1657,jung_hood_2,473,2588,TRUE,5.471458774,11
1658,ohohhhm,118,718,TRUE,6.084745763,51
1659,gohcheowtee,65,829,TRUE,12.75384615,23
1660,silverpinn,1094,1043,TRUE,0.953382084,402
1661,sueaahmad,203,229,TRUE,1.128078818,140
1662,mily03,107,139,TRUE,1.299065421,379
1663,nancyteo1809,24,386,TRUE,16.08333333,3
1664,fallenclover,123,227,TRUE,1.845528455,261
1665,clengleng,125,168,TRUE,1.344,137
1666,parisan39,42,296,TRUE,7.047619048,104
1667,feliciale0806,2781,2676,FALSE,0.962243797,261
1668,charistz,259,521,TRUE,2.011583012,1494
1669,chocanatomy,33,86,FALSE,2.606060606,20
1670,miko_mxer,290,705,TRUE,2.431034483,252
1671,lebellelee,688,2199,TRUE,3.19622093,880
1672,scorn70,73,123,TRUE,1.684931507,241
1673,mistysanddunes,513,464,FALSE,0.904483431,182
1674,vonvonshine,43,486,TRUE,11.30232558,40
1675,junniej,77,257,TRUE,3.337662338,174
1676,ahcaiyap,227,333,FALSE,1.466960352,1320
1677,cinderella___1200,594,975,TRUE,1.641414141,30
1678,celiaxsum,385,597,TRUE,1.550649351,802
1679,garfield61178,23,255,FALSE,11.08695652,29
1680,karenliowlengleng,10,159,TRUE,15.9,1
1681,kweithing_15,1495,457,FALSE,0.305685619,49
1682,catalyst.sg,95,217,TRUE,2.284210526,5
1683,weihui81,93,2569,TRUE,27.62365591,279
1684,ccngxww,299,667,TRUE,2.230769231,476
1685,mimigem.mlms,1204,885,FALSE,0.735049834,101
1686,purrrple,117,510,TRUE,4.358974359,2080
1687,yuting_ng,291,1028,FALSE,3.532646048,1926
1688,carolgohxl,68,70,TRUE,1.029411765,3
1689,marong68,17,43,TRUE,2.529411765,1
1690,ash.rhmn,174,2295,TRUE,13.18965517,1957
1691,iamjovey_t,295,470,TRUE,1.593220339,597
1692,missyleow,144,402,TRUE,2.791666667,198
1693,xinyikaylyn,449,679,TRUE,1.512249443,142
1694,crystal_business_,521,3370,FALSE,6.468330134,126
1695,ivypsilon,18,275,TRUE,15.27777778,77
1696,zhou_huaping,18,468,TRUE,26,520
1697,ccutlet66,60,740,TRUE,12.33333333,0
1698,jasrin_sq,34,464,TRUE,13.64705882,319
1699,hamshala,40,749,TRUE,18.725,1899
1700,tornpaperroses,1099,4240,TRUE,3.858052775,148
1701,veronsam,173,215,TRUE,1.242774566,78
1702,gerardine_2610,69,197,FALSE,2.855072464,13
1703,jae.cryst,1740,4442,FALSE,2.552873563,317
1704,laydiiinur,126,519,TRUE,4.119047619,125
1705,faithng,5821,932,TRUE,0.160109947,4230
1706,hibacrystals,3063,7502,FALSE,2.449232778,347
1707,vivianksm,40,68,TRUE,1.7,51
1708,hamedahibrahim,84,1036,TRUE,12.33333333,0
1709,viv_yew,86,488,TRUE,5.674418605,161
1710,pinky.twinky.bakery,81,64,FALSE,0.790123457,35
1711,m1n99y,20,3273,TRUE,163.65,102
1712,jenniferong.siu,89,118,TRUE,1.325842697,425
1713,majidmajid549,137,477,FALSE,3.481751825,7
1714,melpuay,113,574,TRUE,5.079646018,6
1715,17ling17,139,981,TRUE,7.057553957,3
1716,thesnowpetal,170,482,FALSE,2.835294118,190
1717,gastronomic_foodie,122,222,TRUE,1.819672131,87
1718,mards_lin,124,931,TRUE,7.508064516,366
1719,tarikara,731,656,FALSE,0.897400821,47
1720,wangieann,131,2056,TRUE,15.69465649,59
1721,chermainemaine,228,1332,TRUE,5.842105263,123
1722,budaowengxw,550,1106,TRUE,2.010909091,528
1723,veralyncheng,26,126,TRUE,4.846153846,52
1724,chansiokkim,428,955,FALSE,2.231308411,187
1725,chaaayennnnn,209,491,TRUE,2.349282297,749
1726,von3ll3,100,622,TRUE,6.22,1028
1727,bernice_mak,116,108,FALSE,0.931034483,17
1728,whereheartsturnbrave,410,2555,TRUE,6.231707317,527
1729,cynxie,170,313,TRUE,1.841176471,347
1730,rubysurani,222,4069,TRUE,18.32882883,580
1731,asallerose,69,307,TRUE,4.449275362,29
1732,pafflepuft,44,1446,TRUE,32.86363636,0
1733,callmebeckk,250,280,TRUE,1.12,653
1734,lynnoneh,181,1478,TRUE,8.165745856,268
1735,s_.k_.y_.y,260,453,TRUE,1.742307692,51
1736,07.76am,67,887,TRUE,13.23880597,345
1737,nanachanzz,236,1056,TRUE,4.474576271,178
1738,im_adabel,280,392,TRUE,1.4,318
1739,znbubsmumsy,260,263,TRUE,1.011538462,268
1740,kitsunesm,383,701,FALSE,1.830287206,2747
1741,elise__poh,173,1350,TRUE,7.803468208,34
1742,wadeverbear,141,2293,TRUE,16.26241135,1240
1743,joywoooo,170,580,TRUE,3.411764706,267
1744,anan0905t,290,2044,TRUE,7.048275862,94
1745,vonzvon,214,171,TRUE,0.799065421,590
1746,jofashioned,1108,1807,TRUE,1.630866426,3038
1747,lingluvs,159,1089,TRUE,6.849056604,157
1748,engwendy,234,432,TRUE,1.846153846,863
1749,an.other.energy,812,702,FALSE,0.86453202,99
1750,jasdayre,239,1696,TRUE,7.09623431,305
1751,hhuiyenn,254,453,TRUE,1.783464567,153
1752,lyziana.melnikova,187,417,FALSE,2.229946524,20
1753,lvcqrkayy,775,841,FALSE,1.08516129,6
1754,licia.desu,210,610,TRUE,2.904761905,450
1755,terssabell,541,991,FALSE,1.831792976,1722
1756,visakhalan,6,8,FALSE,1.333333333,0
1757,j.c.amethyst,117,210,FALSE,1.794871795,89
1758,impupa,146,208,TRUE,1.424657534,344
1759,zunaibahluxe,4,134,TRUE,33.5,69
1760,popagemz,8,14,FALSE,1.75,41
1761,sm4llkid,1,96,TRUE,96,277
1762,bijincy,89,379,FALSE,4.258426966,7
1763,meekz__,247,468,TRUE,1.894736842,117
1764,hsiannnnn,302,1188,TRUE,3.933774834,1143
1765,jingjiao83,173,1651,FALSE,9.543352601,0
1766,winstonyw,316,96,FALSE,0.303797468,149
1767,bylumiere.co,548,33,FALSE,0.060218978,43
1768,iryanang,149,430,TRUE,2.88590604,291
1769,r.snx,22,320,TRUE,14.54545455,609
1770,chan.veron,64,129,TRUE,2.015625,3
1771,peishy_w,232,1011,TRUE,4.357758621,417
1772,suling_teh,465,834,TRUE,1.793548387,107
1773,i.am.mk,723,2551,TRUE,3.52835408,2448
1774,michelleluo05,750,2495,TRUE,3.326666667,191
1775,crystals_vibesshop,750,2495,TRUE,3.326666667,191
1776,peckkhee.lee,454,682,TRUE,1.502202643,429
1777,h.ann.h.ava_b,44,649,TRUE,14.75,78
1778,shirleypandazhen,145,904,TRUE,6.234482759,190
1779,bb.kohh,0,188,TRUE,188,0
1780,simplicitykai,314,520,TRUE,1.656050955,1902
1781,kathrynkeok,363,440,TRUE,1.212121212,1487
1782,minminbejoyful,337,712,TRUE,2.112759644,509
1783,nettiamua,354,709,FALSE,2.002824859,461
1784,sallychuacl,234,1890,TRUE,8.076923077,24
1785,miky_mickeyminniemouse,1244,409,TRUE,0.328778135,420
1786,zlsai,238,287,TRUE,1.205882353,829
1787,yume.torou,61,831,TRUE,13.62295082,1240
1788,chia_cecilia,228,603,TRUE,2.644736842,32
1789,viviankngggg,508,548,TRUE,1.078740157,240
1790,n.kayris_hy,1126,908,FALSE,0.806394316,631
1791,cathyloi,112,1856,TRUE,16.57142857,103
1792,weihuiiii_,497,940,TRUE,1.891348089,406
1793,tiffanytiffyyy,262,720,TRUE,2.748091603,93
1794,kintanrahman,100,370,TRUE,3.7,274
1795,j.gohjj,461,476,FALSE,1.032537961,468
1796,sharonksh,466,452,TRUE,0.969957082,1032
1797,ommoyt,199,362,TRUE,1.819095477,1715
1798,mrsibabao,250,1836,TRUE,7.344,721
1799,clarinej,195,876,FALSE,4.492307692,974
1800,callytan_sc,120,684,TRUE,5.7,60
1801,lml2101,40,229,TRUE,5.725,4
1802,sghiddengems,605,333,FALSE,0.550413223,76
1803,tiffanyxuan,736,2963,FALSE,4.025815217,1194
1804,irwarna,187,820,TRUE,4.385026738,397
1805,hlrainy,69,638,TRUE,9.246376812,391
1806,yangse.n_wy,410,1828,TRUE,4.458536585,388
1807,tofuisblack,573,2834,TRUE,4.945898778,1288
1808,huiping082,33,165,TRUE,5,6
1809,foongwy,73,194,TRUE,2.657534247,1363
1810,gemmi.bee,145,222,FALSE,1.531034483,35
1811,ktlauraw,376,1194,FALSE,3.175531915,602
1812,janetxinxin,227,484,TRUE,2.13215859,291
1813,katamichiww,2067,688,TRUE,0.33284954,769
1814,shikanukamazaki,139,1085,TRUE,7.805755396,40
1815,cheris.c,106,1168,TRUE,11.01886792,37
1816,________jl________,0,255,TRUE,255,0
1817,world_of_gems6,323,2606,FALSE,8.068111455,182
1818,chewwyll,101,456,TRUE,4.514851485,0
1819,chibixystals,50,69,TRUE,1.38,15
1820,jojo_boo17,61,799,TRUE,13.09836066,0
1821,beebomaddo,98,420,TRUE,4.285714286,33
1822,lilichua157,17,123,TRUE,7.235294118,0
1823,mi.chelle_96,18,1333,TRUE,74.05555556,81
1824,sumidasnagaon,400,159,FALSE,0.3975,98
1825,gab.bby,1519,5271,TRUE,3.470046083,0
1826,jomissyy,634,1855,FALSE,2.925867508,702
1827,vicrystals_,2702,4781,FALSE,1.769430052,187
1828,notyourpumpkin,17,624,TRUE,36.70588235,153
1829,glorified_secretary,63,7236,TRUE,114.8571429,531
1830,waterbearerclay,407,86,FALSE,0.211302211,110
1831,big_wholesale1,72,646,FALSE,8.972222222,69
1832,littlestrawberryhill,55,745,TRUE,13.54545455,3
1833,jolteo_,575,777,TRUE,1.351304348,283
1834,atasming,1335,1147,TRUE,0.85917603,1629
1835,crystalrepublique,216,285,FALSE,1.319444444,197
1836,janetboo88,196,785,TRUE,4.005102041,100
1837,joycejoviallee,163,402,TRUE,2.466257669,265
1838,zannleegj,383,468,TRUE,1.221932115,218
1839,xxpaperswithscissors,18,128,TRUE,7.111111111,4
1840,shiva.shanks,193,761,TRUE,3.943005181,13
1841,kat.jr.sia,135,167,TRUE,1.237037037,12
1842,asklindarealtor,177,394,FALSE,2.225988701,47
1843,zqdoesfitness,559,1217,FALSE,2.177101968,55
1844,rene.sullivan29,558,823,FALSE,1.474910394,67
1845,scu_diver,24,247,TRUE,10.29166667,52
1846,nicpaulus,75,154,TRUE,2.053333333,56
1847,evecheongwz,877,3541,TRUE,4.037628278,930
1848,cherghp,35,226,TRUE,6.457142857,7
1849,treasurehunt_sells,60,55,FALSE,0.916666667,21
1850,princess_123445,86,373,TRUE,4.337209302,4
1851,crystal_cloud11,789,402,FALSE,0.509505703,735
1852,yeosueyee,164,515,TRUE,3.140243902,565
1853,ms.khairin,96,1009,TRUE,10.51041667,4
1854,geraldynehuang,122,183,FALSE,1.5,69
1855,mia_gems_minerals,2220,1963,FALSE,0.884234234,30
1856,thfvickiofficial,104,1199,TRUE,11.52884615,146
1857,jollyjaywhyz,265,130,FALSE,0.490566038,20
1858,suarhannah,261,374,FALSE,1.432950192,1
1859,sha.isonfilm,177,291,FALSE,1.644067797,26
1860,manami.osa,19,609,TRUE,32.05263158,6
1861,joey.teo21,41,59,TRUE,1.43902439,3
1862,qinqin.0408,41,59,TRUE,1.43902439,3
1863,mavis_koh,50,93,TRUE,1.86,7
1864,iamnurulain__,885,1307,TRUE,1.476836158,1876
1865,kellyyyahh,34,1898,TRUE,55.82352941,1
1866,butterflylady2112,116,1402,FALSE,12.0862069,0
1867,toyiwan,43,389,TRUE,9.046511628,2444
1868,as1andramaqueen,6,348,TRUE,58,0
1869,kimberly.a___,342,571,TRUE,1.669590643,496
1870,sophiaysx,1305,1661,TRUE,1.272796935,214
1871,baooo_yi,140,711,TRUE,5.078571429,26
1872,brendablasius,702,3186,TRUE,4.538461538,1784
1873,char_8_9,238,873,TRUE,3.668067227,4
1874,nattkang,127,715,TRUE,5.62992126,538
1875,simplyjes,289,1270,TRUE,4.394463668,584
1876,jennifer1964lifecomsg,8,49,TRUE,6.125,2
1877,stella1303,74,250,TRUE,3.378378378,110
1878,crystalwisteria,113,388,TRUE,3.433628319,386
1879,kennethyang73,25,60,TRUE,2.4,4
1880,yulybaby,243,582,TRUE,2.395061728,38
1881,sourlove35,6,136,TRUE,22.66666667,0
1882,dayanmao1810,120,247,TRUE,2.058333333,1555
1883,smilez_galz,57,179,TRUE,3.140350877,6
1884,joyce.c0329,62,144,FALSE,2.322580645,0
1885,nnann_k,387,601,TRUE,1.552971576,44
1886,shirleyleong65,59,110,TRUE,1.86440678,452
1887,kalpana_jason,128,195,TRUE,1.5234375,14
1888,wfangx,2,1,FALSE,0.5,0
1889,fionnelove,1380,1581,TRUE,1.145652174,811
1890,samantha_teh,95,1104,TRUE,11.62105263,253
1891,onedeekoh,153,624,TRUE,4.078431373,803
1892,tpj1602,198,333,TRUE,1.681818182,2545
1893,hola_shir,134,787,TRUE,5.873134328,235
1894,grace.sim.35,15,31,FALSE,2.066666667,0
1895,abcdlens,59,1089,FALSE,18.45762712,0
1896,msjbe,22,234,TRUE,10.63636364,20
1897,kaynee_cristal,2,47,TRUE,23.5,32
1898,keleneteng,77,321,TRUE,4.168831169,187
1899,florenceloke89,307,216,TRUE,0.703583062,1095
1900,ibecky10,78,266,TRUE,3.41025641,114
1901,thatpersiancat,159,227,TRUE,1.427672956,174
1902,yinggiyingi,241,842,TRUE,3.493775934,3
1903,myauroracrystals,9277,547,FALSE,0.058963027,461
1904,a_greendot,41,36,FALSE,0.87804878,6
1905,dex_bentan,1390,1423,FALSE,1.023741007,242
1906,massive_aesthetics,206,1467,FALSE,7.121359223,135
1907,jasminechew113,1188,217,TRUE,0.182659933,377
1908,hathuy0302,290,572,TRUE,1.972413793,162
1909,angellovestone,1363,7411,TRUE,5.437270726,4883
1910,sherlynchen18,135,235,TRUE,1.740740741,3
1911,darloveslife,48,2946,TRUE,61.375,0
1912,mylittlebowsg,3306,309,FALSE,0.093466425,441
1913,joyceee086,218,261,TRUE,1.197247706,78
1914,dearwinnies,261,555,TRUE,2.126436782,1461
1915,thesundayvibes.co,710,1757,FALSE,2.474647887,254
1916,yoleees,262,512,FALSE,1.954198473,49
1917,mimisoe24,90,81,TRUE,0.9,301
1918,susanti21rika,175,1562,FALSE,8.925714286,1
1919,this_is_style_sg,687,2761,FALSE,4.018922853,46
1920,galaxytigereye,115,266,TRUE,2.313043478,87
1921,keee_kiii,63,132,TRUE,2.095238095,39
1922,jensny11,97,246,TRUE,2.536082474,270
1923,crystal.blianz,267,694,FALSE,2.599250936,111
1924,gwee.unconditionedlove,105,210,TRUE,2,15
1925,lmmmali,40,206,TRUE,5.15,1877
1926,chillipadii,688,1445,FALSE,2.100290698,477
1927,pristine.lee,404,1095,TRUE,2.71039604,648
1928,king_agate_,1956,3275,FALSE,1.674335378,354
1929,wongliwoon,112,372,TRUE,3.321428571,15
1930,joannechuasl,71,144,TRUE,2.028169014,10
1931,shen.anigans.meg,556,4813,TRUE,8.65647482,1821
1932,tannjovinaa,282,338,FALSE,1.19858156,414
1933,nyffati,422,710,TRUE,1.682464455,2941
1934,this_is_shermyn,161,357,TRUE,2.217391304,377
1935,twl89,798,1937,FALSE,2.427318296,3308
1936,vlenelv,107,328,TRUE,3.065420561,106
1937,seasvtcarat,82,96,FALSE,1.170731707,4
1938,joleeluve,313,553,FALSE,1.766773163,1290
1939,whiskeyndaydreams,16,200,TRUE,12.5,942
1940,happieostrich,163,542,TRUE,3.325153374,1546
1941,nancy.lim.31945,13,6,FALSE,0.461538462,0
1942,applenutsbakes,143,126,FALSE,0.881118881,279
1943,19seven9eleven,72,733,TRUE,10.18055556,0
1944,graciesim,77,583,TRUE,7.571428571,154
1945,jerinloh,26,50,TRUE,1.923076923,0
1946,lumcheryl,6,121,TRUE,20.16666667,24
1947,kl_writing,159,532,TRUE,3.34591195,2
1948,sherline.ng,172,184,FALSE,1.069767442,5
1949,q.yingg,679,628,TRUE,0.924889543,0
1950,pf_lapidados,1083,1696,FALSE,1.566020314,47
1951,nateyaf_1970,31,21,FALSE,0.677419355,6
1952,_browniesg,135,296,TRUE,2.192592593,888
1953,otaku.foreva,206,329,TRUE,1.597087379,86
1954,roseamanaf,544,2324,TRUE,4.272058824,122
1955,pohling_aka_baoling,98,235,TRUE,2.397959184,3
1956,nouvellevieying,494,716,TRUE,1.449392713,2263
1957,oeyoyoy,279,353,FALSE,1.265232975,207
1958,bundaparlour,430,534,FALSE,1.241860465,361
1959,thebearawrs,306,1669,TRUE,5.454248366,1596
1960,victoriaxtpa,87,521,TRUE,5.988505747,53
1961,alex_wangzoo,402,5539,TRUE,13.77860697,22
1962,maychoo.thubtenmetog,729,1174,TRUE,1.61042524,1312
1963,kgb6202,220,557,TRUE,2.531818182,7
1964,rosalind_yilina,286,1390,TRUE,4.86013986,132
1965,horikitaaaa,0,108,TRUE,108,159
1966,j.acelynn_,242,498,TRUE,2.05785124,606
1967,blissfulblythe,20,1300,TRUE,65,665
1968,threeonesee,2155,7490,TRUE,3.475638051,0
1969,singapuramami,216,3096,TRUE,14.33333333,1117
1970,tingting.teo,161,457,TRUE,2.838509317,6
1971,piggidypancake,612,3861,FALSE,6.308823529,213
1972,rxch.h._,515,2607,TRUE,5.062135922,0
1973,firefly_box,0,110,TRUE,110,0
1974,skullyvon,1092,1450,FALSE,1.327838828,966
1975,clara123.cs,143,1292,FALSE,9.034965035,0
1976,loveyourgems,93,32,FALSE,0.344086022,14
1977,koalaing,152,787,TRUE,5.177631579,270
1978,ailmanlapaz,173,621,TRUE,3.589595376,741
1979,jasb_007,25,101,TRUE,4.04,9
1980,penny_chung12,1074,7499,TRUE,6.982309125,13
1981,minmin_wong82,145,137,FALSE,0.944827586,21
1982,beetitudeby,301,812,TRUE,2.697674419,112
1983,yalimei77,244,696,FALSE,2.852459016,139
1984,jesney,295,300,TRUE,1.016949153,318
1985,bentley_mummyjy,19,66,TRUE,3.473684211,0
1986,chocolatecroissantx,41,100,TRUE,2.43902439,1
1987,itssherminn,559,120,TRUE,0.214669052,1
1988,purplekhandro,11,48,FALSE,4.363636364,0
1989,lestroischien,34,101,FALSE,2.970588235,0
1990,celinekoh23,64,78,TRUE,1.21875,0
1991,elevenjulf,314,494,TRUE,1.573248408,2953
1992,jeffsjh_,397,688,TRUE,1.732997481,24
1993,maggiemee9,2400,1354,TRUE,0.564166667,2555
1994,clydetan,300,385,TRUE,1.283333333,73
1995,eclxirr_7,143,295,FALSE,2.062937063,4
1996,pat9797,45,681,TRUE,15.13333333,17
1997,missrane_m,296,348,TRUE,1.175675676,271
1998,yumilove__jeygil,15951,7466,TRUE,0.468058429,2576
1999,i_am_adybear,0,28,TRUE,28,0
