,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
8504,se7en0928,328,1719,TRUE,5.240853659,141
8505,wanting_0103,361,351,TRUE,0.972299169,329
8506,youmadbronks,1155,1266,TRUE,1.096103896,447
8507,aileenfeng,277,563,TRUE,2.032490975,185
8508,yanti_alyas,168,771,TRUE,4.589285714,817
8509,sijiasijiaaa,329,2159,TRUE,6.56231003,1160
8510,kingyolovesgotchi,55,650,TRUE,11.81818182,52
8511,verily_veronica,511,677,TRUE,1.324853229,765
8512,pd.0603,225,1030,TRUE,4.577777778,195
8513,weeyney,630,1175,TRUE,1.865079365,18
8514,redvelvet_2001,136,1741,TRUE,12.80147059,42
8515,juhanisjuwasa,539,1958,TRUE,3.632653061,83
8516,purplishal,68,478,TRUE,7.029411765,372
8517,chew.lm,146,1758,TRUE,12.04109589,956
8518,iinaaiman,100,1147,TRUE,11.47,494
8519,trassey,1273,902,TRUE,0.708562451,61
8520,mocha_drizzlelove,189,561,TRUE,2.968253968,2598
8521,huakaicrystalwholesale,998,3551,TRUE,3.558116232,109
8522,angpq,117,76,TRUE,0.64957265,23
8523,gneteng,109,235,TRUE,2.155963303,154
8524,stephhhyx_,711,963,FALSE,1.35443038,270
8525,77crystal_,129,593,FALSE,4.596899225,40
8526,shadajieeeee,971,815,FALSE,0.839340886,1572
8527,j3zzyjez,189,556,TRUE,2.941798942,379
8528,sh3ryl.c,164,279,FALSE,1.701219512,9
8529,kiimsoowong,60,738,TRUE,12.3,0
8530,lizzietomato,197,866,TRUE,4.395939086,1113
8531,hermione__26,2063,2365,TRUE,1.146388754,972
8532,sevenfivezero,321,505,TRUE,1.573208723,48
8533,joybuchi,1,182,TRUE,182,85
8534,annabelleng,295,546,TRUE,1.850847458,3
8535,lowpohinn,49,278,TRUE,5.673469388,299
8536,qarteeka_eu,98,1690,TRUE,17.24489796,3665
8537,blessmeb,494,2068,FALSE,4.186234818,912
8538,smilemilyy,583,678,TRUE,1.162950257,27
8539,kellyhanz,133,1099,TRUE,8.263157895,634
8540,flo_ng,1447,1210,FALSE,0.836212854,284
8541,pertinalin,696,2987,FALSE,4.291666667,390
8542,siewying89,297,326,TRUE,1.097643098,189
8543,ariknit_rainbows,330,1478,TRUE,4.478787879,200
8544,liberalvisa,596,624,TRUE,1.046979866,252
8545,etsmm,563,623,TRUE,1.106571936,588
8546,nuanuacwt,72,2121,TRUE,29.45833333,35
8547,paupau_toh,96,408,TRUE,4.25,122
8548,_guin___,28,567,TRUE,20.25,0
8549,dear.december_,5037,525,FALSE,0.104228708,689
8550,qyshaluxe,273,1050,TRUE,3.846153846,1410
8551,ng_rong_rong,181,1864,TRUE,10.29834254,23
8552,hmphz,275,845,FALSE,3.072727273,125
8553,chuaminmin,316,899,TRUE,2.844936709,2241
8554,loveaintlust._,10318,2420,FALSE,0.234541578,949
8555,fatcatdeliverysg,67,313,FALSE,4.671641791,1
8556,jacyn_low,480,650,FALSE,1.354166667,135
8557,michellesyfoo,42,249,FALSE,5.928571429,0
8558,jo.jo.goh,146,424,TRUE,2.904109589,113
8559,agnesshl88,41,370,TRUE,9.024390244,7
8560,yitingongg,281,290,TRUE,1.03202847,72
8561,darshini_shini07,17,471,TRUE,27.70588235,0
8562,enitsirhc.a,320,291,TRUE,0.909375,1436
8563,chapter4ward,988,550,FALSE,0.556680162,1496
8564,j0jop1nkm0mo,51,2290,TRUE,44.90196078,744
8565,s1ndee,1364,869,TRUE,0.637096774,23
8566,gem.qq,130,1296,TRUE,9.969230769,43
8567,4.0411,291,1913,FALSE,6.573883162,143
8568,pphengg_,22,169,TRUE,7.681818182,47
8569,hafizah_aw,109,5972,TRUE,54.78899083,2
8570,fyzadyen,135,681,TRUE,5.044444444,156
8571,jeralynac,412,494,TRUE,1.199029126,142
8572,joyce.m.viola,79,740,TRUE,9.367088608,284
8573,weekendfrolics,50,4,FALSE,0.08,6
8574,elle_tsenkj,28,219,FALSE,7.821428571,0
8575,rossyng,77,380,TRUE,4.935064935,334
8576,crystalzpanda,489,427,FALSE,0.873210634,27
8577,anamoss2020,480,585,FALSE,1.21875,74
8578,ita_nazim,547,1961,TRUE,3.585009141,692
8579,decadesfaith,183,455,FALSE,2.486338798,517
8580,lexis_unitato396,785,2416,FALSE,3.077707006,32
8581,iamnotseeyee,82,836,TRUE,10.19512195,836
8582,koh_hwee_chee_janet,315,656,TRUE,2.082539683,230
8583,atlyn8598,94,193,TRUE,2.053191489,49
8584,mimiandherboys,272,422,FALSE,1.551470588,1093
8585,jessie.not.jess,3,482,TRUE,160.6666667,0
8586,eleen_chen92,868,1235,FALSE,1.42281106,1734
8587,cmh.creation,27,23,FALSE,0.851851852,6
8588,karen_siciious,23,114,TRUE,4.956521739,25
8589,carxloh,331,992,TRUE,2.996978852,1588
8590,jolene.lee.184,116,93,FALSE,0.801724138,0
8591,april_loo,438,478,TRUE,1.091324201,110
8592,janjangoh,225,625,TRUE,2.777777778,264
8593,cirongrachel,643,1206,FALSE,1.875583204,81
8594,eokxy,550,986,TRUE,1.792727273,383
8595,twenlin,274,607,TRUE,2.215328467,1306
8596,norani_rohani,96,442,TRUE,4.604166667,296
8597,cylinelle,266,954,TRUE,3.586466165,935
8598,jjgneal,144,327,TRUE,2.270833333,351
8599,atikahapurori,149,1220,TRUE,8.187919463,531
8600,sebillle,120,281,TRUE,2.341666667,354
8601,isabellekong,184,544,TRUE,2.956521739,70
8602,creamystones,1492,890,FALSE,0.596514745,215
8603,gladys_jiayi,528,1362,TRUE,2.579545455,902
8604,marie_thriftshop,528,1362,TRUE,2.579545455,902
8605,daphne_cwz,21,57,TRUE,2.714285714,11
8606,hweeling_chan,213,916,FALSE,4.300469484,42
8607,doris.nk.lim,57,195,TRUE,3.421052632,8
8608,muntahacrystalwholesale,2998,5673,FALSE,1.892261508,954
8609,tianshile,8,374,TRUE,46.75,16
8610,rifah1102,202,944,TRUE,4.673267327,370
8611,gurpreetxkaur,125,887,TRUE,7.096,6
8612,precieuxjo,263,896,TRUE,3.406844106,4343
8613,zxmei0505,20,170,TRUE,8.5,13
8614,chaneluver,31,882,TRUE,28.4516129,495
8615,paradeofliberty,603,2076,FALSE,3.44278607,1083
8616,j.a.z.z.l.i.m,27,429,TRUE,15.88888889,2
8617,fluffytaetae,39,1409,TRUE,36.12820513,466
8618,cheersnups,677,1324,FALSE,1.955686854,0
8619,hanajambari,29,253,TRUE,8.724137931,8
8620,asaqsjyf,0,191,TRUE,191,0
8621,sarinah_sakroni,65,274,TRUE,4.215384615,104
8622,faithlovey,19,480,TRUE,25.26315789,13
8623,kyncreations,370,569,FALSE,1.537837838,327
8624,vinstella86,274,966,TRUE,3.525547445,35
8625,kewei.t,75,212,TRUE,2.826666667,27
8626,wherelambo_,75,212,TRUE,2.826666667,27
8627,peanutpaste,918,2281,TRUE,2.484749455,1227
8628,estherblp,30,40,TRUE,1.333333333,0
8629,huetfang,225,1655,TRUE,7.355555556,1329
8630,aivilo_jane,310,717,TRUE,2.312903226,516
8631,sapphire.spica,121,697,TRUE,5.760330579,265
8632,huiifangg,487,1487,TRUE,3.05338809,666
8633,fionaminmin,466,326,TRUE,0.699570815,306
8634,kaienn,1314,1315,TRUE,1.000761035,29
8635,adeline2204,453,2994,TRUE,6.609271523,1479
8636,catpaii,90,4365,TRUE,48.5,2831
8637,blessedsherine,294,849,FALSE,2.887755102,851
8638,siewpeng_07,523,1193,FALSE,2.281070746,8
8639,starry_min,205,699,TRUE,3.409756098,54
8640,elaineeverlast,297,3194,TRUE,10.75420875,1948
8641,377317_love,249,857,TRUE,3.441767068,437
8642,sherrywangxueyi,831,1530,FALSE,1.841155235,286
8643,jacqqkoh,146,1011,TRUE,6.924657534,21
8644,alila.ali.75,165,592,TRUE,3.587878788,0
8645,jacqbaby830,68,405,TRUE,5.955882353,735
8646,tzexing,59,216,TRUE,3.661016949,577
8647,jolliejann,651,1186,FALSE,1.821812596,116
8648,ifatkitty,1414,2140,FALSE,1.513437058,1447
8649,julai_rahman,272,1532,TRUE,5.632352941,872
8650,frizzyhair_hohoho,19,222,TRUE,11.68421053,13
8651,furqueen,753,1005,FALSE,1.334661355,4198
8652,starryberry,131,2185,FALSE,16.67938931,3
8653,amenoko48,44,645,FALSE,14.65909091,0
8654,amandashx,624,680,TRUE,1.08974359,258
8655,neko_chan38,133,222,TRUE,1.669172932,90
8656,winnie_kerk,11,56,TRUE,5.090909091,0
8657,apple_celery,141,339,TRUE,2.404255319,345
8658,anna_gauree13,109,1023,TRUE,9.385321101,53
8659,mra.sia,300,1393,TRUE,4.643333333,378
8660,shenmunar,74,547,FALSE,7.391891892,11
8661,sweeeetthings,175,546,TRUE,3.12,281
8662,16.01.012,415,475,TRUE,1.144578313,217
8663,yanny_livelovelaugh,90,741,TRUE,8.233333333,581
8664,drea_shaaan,467,1492,TRUE,3.194860814,38
8665,canneilfo,37,197,TRUE,5.324324324,0
8666,linishuhada,843,1039,TRUE,1.232502966,491
8667,jo.anna_aloysius,48,216,FALSE,4.5,37
8668,belle_makeup_studiosg,349,830,FALSE,2.378223496,347
8669,erikaneenee,386,558,TRUE,1.445595855,269
8670,sausagebreadd,68,539,TRUE,7.926470588,583
8671,tingwen_wen,181,1241,TRUE,6.856353591,519
8672,caroloytella,1039,1536,FALSE,1.478344562,1295
8673,shiqi017,175,687,TRUE,3.925714286,340
8674,annemay.teo,97,67,FALSE,0.690721649,231
8675,bxlda.l,339,1825,TRUE,5.383480826,545
8676,0203baobao,189,261,FALSE,1.380952381,150
8677,valerie_tcy,127,574,TRUE,4.519685039,74
8678,daniyana,467,972,FALSE,2.08137045,127
8679,zarrahcollections,456,455,FALSE,0.997807018,603
8680,_sal07_,588,5678,TRUE,9.656462585,4
8681,chantelkismet,459,1899,TRUE,4.137254902,443
8682,roseibrahim2802,295,630,TRUE,2.13559322,299
8683,chloe9233,398,445,TRUE,1.118090452,318
8684,alice4rs,34,73,TRUE,2.147058824,91
8685,sheechristine,103,198,FALSE,1.922330097,94
8686,yxfum,269,478,TRUE,1.776951673,456
8687,annnichia,277,1335,TRUE,4.819494585,3
8688,pinkeeedolphin,20,1152,TRUE,57.6,0
8689,s0pugly,74,838,TRUE,11.32432432,4517
8690,sherlse,939,769,FALSE,0.818956337,428
8691,vintageparadixe,655,654,TRUE,0.998473282,160
8692,sourlemonterror,62,1584,TRUE,25.5483871,0
8693,rhodocrositecrystals,1832,2475,FALSE,1.350982533,235
8694,jormeg,92,213,FALSE,2.315217391,117
8695,saiyoulee,129,638,TRUE,4.945736434,40
8696,elshay,90,2071,TRUE,23.01111111,280
8697,jjaniceep0h,137,1061,TRUE,7.744525547,274
8698,ngsinlee,644,986,TRUE,1.531055901,1632
8699,abcdisney,332,762,TRUE,2.295180723,298
8700,pennyliciousyerin,351,1313,TRUE,3.740740741,134
8701,babicarnival,0,235,TRUE,235,0
8702,pralineslovecookies,161,993,TRUE,6.167701863,1108
8703,sewwithlovesg,772,1450,FALSE,1.878238342,209
8704,thetwoboys.stagram,788,935,FALSE,1.186548223,552
8705,jinxyfied_,393,1150,TRUE,2.926208651,711
8706,shirleylzyg,74,897,TRUE,12.12162162,273
8707,squarepuffsaresquare,234,2592,TRUE,11.07692308,505
8708,wongpinky_,805,738,FALSE,0.916770186,88
8709,laurellim_,156,273,TRUE,1.75,914
8710,sugarbelle22,139,458,TRUE,3.294964029,427
8711,lynnzaa,49,1763,TRUE,35.97959184,120
8712,lyssaalf,533,519,TRUE,0.973733583,106
8713,theapril.co,82,93,FALSE,1.134146341,9
8714,cafenoir00,15,436,TRUE,29.06666667,0
8715,tamelaine,328,535,TRUE,1.631097561,1474
8716,mooncareya,56,397,TRUE,7.089285714,136
8717,p_ktahjana,32,492,TRUE,15.375,0
8718,love.precious325,43,33,FALSE,0.76744186,79
8719,ellure_catherinechan,550,1199,FALSE,2.18,1643
8720,smitteneves,212,490,TRUE,2.311320755,912
8721,reeehgina,79,1018,TRUE,12.88607595,1164
8722,weixuan_kk,50,265,TRUE,5.3,131
8723,elena_choi90,64,950,TRUE,14.84375,49
8724,yiling_chan,285,1428,TRUE,5.010526316,680
8725,ng_adeline,5,21,FALSE,4.2,1
8726,kinydoris,471,1416,TRUE,3.006369427,67
8727,shopmoonporium,491,200,FALSE,0.407331976,52
8728,roxabelsim,1869,977,FALSE,0.522739433,825
8729,eunn.mi,225,349,TRUE,1.551111111,2
8730,litingxcai,86,287,TRUE,3.337209302,7
8731,meiyun0419,86,225,FALSE,2.61627907,3
8732,kelly_sanz,238,616,TRUE,2.588235294,883
8733,magteo.186,41,163,TRUE,3.975609756,0
8734,seowliyun,395,330,FALSE,0.835443038,217
8735,cheesecake_nyny,25,253,TRUE,10.12,127
8736,mynameis__aerilynn,667,1674,FALSE,2.509745127,1
8737,exuberantgeek,296,571,TRUE,1.929054054,198
8738,kitycathz,323,411,TRUE,1.27244582,371
8739,the_healing_wolf,59,205,FALSE,3.474576271,12
8740,cecelia.ws,2149,1529,FALSE,0.711493718,840
8741,dorothylsf,352,649,TRUE,1.84375,350
8742,jac_tyq,156,2280,TRUE,14.61538462,103
8743,seeyiling,108,164,TRUE,1.518518519,30
8744,cindyhyz,2023,7504,TRUE,3.709342561,1433
8745,ngluiting,675,1025,TRUE,1.518518519,658
8746,mmaeteo,340,317,TRUE,0.932352941,108
8747,sage.soiree,815,206,FALSE,0.252760736,105
8748,unalome_crystal,790,528,FALSE,0.66835443,35
8749,shhhilinggg,265,514,TRUE,1.939622642,39
8750,cassiopeialecraft,112,363,FALSE,3.241071429,257
8751,sleepy_veggie_yan,371,6775,TRUE,18.26145553,1289
8752,whydoineedanick,89,526,TRUE,5.91011236,422
8753,jocelynchansheena,149,286,TRUE,1.919463087,614
8754,wa.tasha,34,2512,TRUE,73.88235294,6322
8755,valeriexie,2061,1465,TRUE,0.71081999,272
8756,yaya__,160,294,FALSE,1.8375,115
8757,haney_raif,29,164,TRUE,5.655172414,55
8758,princessfionne,296,2466,TRUE,8.331081081,1497
8759,mwseet,128,1605,TRUE,12.5390625,387
8760,bungeemelody,1,577,TRUE,577,4
8761,idayuuu_,466,727,TRUE,1.560085837,463
8762,iamtinetine_sg,11080,1435,FALSE,0.129512635,2075
8763,hemavdeevi,49,3338,TRUE,68.12244898,29
8764,eihyuna,215,2360,TRUE,10.97674419,295
8765,elainexneo,702,553,TRUE,0.787749288,253
8766,alexiaz92,349,774,FALSE,2.217765043,1305
8767,chiajoyce,245,281,FALSE,1.146938776,10
8768,fionismi,187,896,TRUE,4.79144385,33
8769,blubluvita,1041,916,TRUE,0.879923151,1155
8770,tanxuanlin,1849,4421,FALSE,2.391022174,9362
8771,imvone,84,731,TRUE,8.702380952,226
8772,sherine_lim1418,197,426,TRUE,2.162436548,118
8773,belinda_chew,111,272,TRUE,2.45045045,176
8774,l.liling,10,59,TRUE,5.9,73
8775,lushlashes.sg,2229,6420,FALSE,2.880215343,112
8776,lipstickqueen.sg,1691,852,FALSE,0.503843879,1849
8777,huiru1018,606,1111,TRUE,1.833333333,312
8778,alicefeng_crystalservice,2994,7419,FALSE,2.477955912,10838
8779,princez_desir3,62,202,TRUE,3.258064516,122
8780,quirr.k,1019,1436,FALSE,1.40922473,2158
8781,poppy0708,394,1171,TRUE,2.972081218,38
8782,sweetbelief,286,138,TRUE,0.482517483,65
8783,nadyajess25,233,640,TRUE,2.746781116,177
8784,chooiwoon,1970,1067,FALSE,0.541624365,147
8785,jocelyn_chua_era_,852,806,TRUE,0.94600939,774
8786,eunjmida,10,60,TRUE,6,7
8787,hoot_hoot,52,1504,TRUE,28.92307692,12
8788,airplanesnstars,59,1019,TRUE,17.27118644,2870
8789,calliekaur,865,609,TRUE,0.704046243,2213
8790,xuelyn,284,1278,TRUE,4.5,2371
8791,moon_walking_whore,284,1278,TRUE,4.5,2371
8792,miss_mogu0607,967,450,FALSE,0.465356774,640
8793,joltansl,50,112,TRUE,2.24,204
8794,karima_manja,824,2620,FALSE,3.17961165,11
8795,jessneoo,41,414,TRUE,10.09756098,65
8796,baobeikirs,108,139,TRUE,1.287037037,86
8797,lester_thean,349,7315,TRUE,20.95988539,150
8798,clarextay,899,1025,FALSE,1.140155729,361
8799,carinatan85,4113,7500,FALSE,1.823486506,363
8800,kalliyan_okn,232,1325,TRUE,5.711206897,354
8801,beehoon_w_egg,146,601,TRUE,4.116438356,32
8802,xbpgx,362,711,TRUE,1.964088398,688
8803,ssl_stella,11,265,TRUE,24.09090909,99
8804,myungylz_,5,206,TRUE,41.2,37
8805,gnyj_,64,3574,FALSE,55.84375,77
8806,shermane_peichee,137,210,TRUE,1.532846715,27
8807,jwenloves,405,869,TRUE,2.145679012,291
8808,pinkyuanny,129,2204,TRUE,17.08527132,1393
8809,peijin_1986,563,1161,FALSE,2.062166963,2683
8810,mangototo,51,1119,TRUE,21.94117647,788
8811,cassandra_tiong,786,2164,TRUE,2.753180662,1297
8812,hm.deng,146,278,TRUE,1.904109589,158
8813,saraswathy16,1272,2021,TRUE,1.588836478,219
8814,fidahmd,1455,2003,TRUE,1.376632302,1069
8815,shinng21,197,1932,TRUE,9.807106599,161
8816,saltypeanutz,15,188,TRUE,12.53333333,297
8817,missxing,778,853,FALSE,1.096401028,846
8818,sumi9676,332,2028,TRUE,6.108433735,276
8819,norasikinmohamednorasikin,75,149,TRUE,1.986666667,315
8820,milk1111111111,257,238,FALSE,0.926070039,52
8821,__nicole.mart__,48,378,FALSE,7.875,67
8822,5003kmm,1522,2458,TRUE,1.614980289,260
8823,jubalimeow,201,378,TRUE,1.880597015,430
8824,jeslyn_diong,1763,1018,TRUE,0.577424844,538
8825,dsqker,0,963,TRUE,963,0
8826,shesharesbytc,56,287,FALSE,5.125,28
8827,suer_nio,727,1962,TRUE,2.698762036,2366
8828,charleneeeeeng,189,2638,TRUE,13.95767196,1158
8829,crissypie0829,550,1118,FALSE,2.032727273,174
8830,missymossymoss,30,628,TRUE,20.93333333,1
8831,lindseywyw,84,1030,TRUE,12.26190476,30
8832,bonito_g,148,1080,TRUE,7.297297297,285
8833,hhueyffen.quak,841,575,TRUE,0.683709869,583
8834,clarali.m,314,388,TRUE,1.23566879,82
8835,ll04032,1,368,TRUE,368,0
8836,emma_lenglui,0,3762,TRUE,3762,202
8837,j4ck4r3n,959,3321,TRUE,3.462982273,592
8838,nithia_delphinia,277,1307,FALSE,4.718411552,768
8839,nurdill_fa,346,738,TRUE,2.132947977,807
8840,mz20143,2,1340,TRUE,670,0
8841,sun_3048,1774,6951,FALSE,3.918263811,852
8842,kartikadewi0909,335,600,TRUE,1.791044776,10
8843,miz_christina,257,762,TRUE,2.964980545,108
8844,shalenetay,345,310,TRUE,0.898550725,906
8845,yldewdrops,343,1595,FALSE,4.650145773,156
8846,eclat.eclair,44,146,FALSE,3.318181818,0
8847,tingz7845,184,1428,TRUE,7.760869565,130
8848,qiannnnlc,843,606,TRUE,0.71886121,722
8849,norinegoh,173,1149,TRUE,6.641618497,959
8850,zennpeixian,127,1110,TRUE,8.74015748,0
8851,appleznblacksugarnnugget,93,1299,TRUE,13.96774194,1019
8852,audrey11___,254,2692,TRUE,10.5984252,1893
8853,erviishere,280,191,FALSE,0.682142857,17
8854,prisc_poh,26,106,TRUE,4.076923077,587
8855,redesire,384,984,TRUE,2.5625,1319
8856,jazzyzaj,708,1009,FALSE,1.425141243,1735
8857,cwzhang3,1,6,TRUE,6,0
8858,caicai,189,1345,TRUE,7.116402116,1058
8859,bubblesanglee,28,1688,TRUE,60.28571429,0
8860,skinnymouserella,111,448,FALSE,4.036036036,0
8861,b3iib3ii,301,542,FALSE,1.800664452,394
8862,oiahpek,46,1440,FALSE,31.30434783,57
8863,ffb3ar,165,249,TRUE,1.509090909,479
8864,pearlynwyj,498,827,FALSE,1.66064257,857
8865,_aliciahxoxo,800,800,TRUE,1,360
8866,sherryhas,941,2041,FALSE,2.168969182,1512
8867,shimahsaini,20,138,FALSE,6.9,0
8868,peifongkr,176,152,TRUE,0.863636364,438
8869,theazwas,100,1237,TRUE,12.37,39
8870,memmeygurl,206,857,TRUE,4.160194175,344
8871,littlemusicalbox,20,574,TRUE,28.7,905
8872,xxlynns,445,1303,TRUE,2.928089888,558
8873,t.klyn,263,1101,TRUE,4.186311787,268
8874,sujahim,337,1484,TRUE,4.403560831,154
8875,jowinwinn,421,727,TRUE,1.726840855,150
8876,carmenlum_,415,1492,TRUE,3.595180723,1475
8877,ainie,716,1716,TRUE,2.396648045,1323
8878,irenegty,165,855,TRUE,5.181818182,467
8879,yuki_chan_ommm,61,164,TRUE,2.68852459,68
8880,nujnuj,248,581,TRUE,2.342741935,264
8881,lewaflos,102,425,TRUE,4.166666667,161
8882,wendy.lihoh,61,131,TRUE,2.147540984,64
8883,rocksngems_sg,1925,983,FALSE,0.510649351,237
8884,stellaloveveniceandrew,1081,3362,TRUE,3.110083256,591
8885,shandyyeo,87,489,FALSE,5.620689655,137
8886,phoebe_su,258,304,FALSE,1.178294574,906
8887,yuzhulee,85,119,FALSE,1.4,10
8888,yvondinga,141,233,TRUE,1.65248227,615
8889,annneexx,593,669,FALSE,1.128161889,138
8890,dollyloo,302,645,TRUE,2.135761589,1545
8891,shirleen_yyx,670,1580,TRUE,2.358208955,483
8892,yuannyuna,175,900,FALSE,5.142857143,78
8893,melleesy,102,1773,TRUE,17.38235294,3024
8894,jolyl_,57,810,TRUE,14.21052632,266
8895,xeileenx07,1153,7503,FALSE,6.507372073,264
8896,arfahs20,146,688,FALSE,4.712328767,3
8897,qinghuiz,431,1603,TRUE,3.719257541,304
8898,i_am_jessytara,201,556,TRUE,2.766169154,1080
8899,xxuueewweeii,184,1278,TRUE,6.945652174,1135
8900,lemongirls,121,346,FALSE,2.859504132,183
8901,kitxuewei,205,299,FALSE,1.458536585,1
8902,fromthismoment2020,311,961,FALSE,3.090032154,76
8903,chun.lee.chun,863,6672,TRUE,7.731170336,1361
8904,xuanvalentino,1559,1948,FALSE,1.249518922,603
8905,mycuddlywuddly,81,1570,TRUE,19.38271605,912
8906,tracceyyy,481,1050,TRUE,2.182952183,374
8907,gracetzzz,400,906,TRUE,2.265,441
8908,xiuulingz,42,553,TRUE,13.16666667,218
8909,xevilynx,198,256,TRUE,1.292929293,628
8910,moodmakersclub,505,1902,FALSE,3.766336634,0
8911,karin889,18,862,TRUE,47.88888889,72
8912,xiuhua2001,74,58,FALSE,0.783783784,3
8913,calistallized,99,39,FALSE,0.393939394,19
8914,dor_oh,187,527,FALSE,2.818181818,819
8915,cv_crystal_agate,1166,4778,FALSE,4.097770154,180
8916,sjulyha,707,2217,FALSE,3.135785007,251
8917,dimalynna,758,3667,TRUE,4.837730871,224
8918,rylestie_words,129,2210,FALSE,17.13178295,834
8919,happy__tj,309,1987,TRUE,6.430420712,590
8920,judy.woo.37,56,60,FALSE,1.071428571,1
8921,quittersneverfly_rlwm,173,657,TRUE,3.797687861,281
8922,drirenesim,148,859,TRUE,5.804054054,27
8923,gfelfelg,280,1355,TRUE,4.839285714,370
8924,rachaelgeller_,8,82,TRUE,10.25,8
8925,quiinzeel,605,731,TRUE,1.208264463,146
8926,fionye,417,767,TRUE,1.839328537,835
8927,jyakurin,182,450,TRUE,2.472527473,233
8928,adele86,332,1335,TRUE,4.021084337,2005
8929,crystallisedbyjl,2299,764,FALSE,0.332318399,478
8930,starubaby,59,3085,TRUE,52.28813559,4434
8931,tracyyap1907,192,605,FALSE,3.151041667,2
8932,muna_mua,745,3408,TRUE,4.574496644,55
8933,li_ping161,131,275,TRUE,2.099236641,2
8934,chakaoohlala,356,376,FALSE,1.056179775,239
8935,camillus.w,213,447,TRUE,2.098591549,7
8936,iambal,159,288,FALSE,1.811320755,24
8937,saycheeseteriz,714,5765,TRUE,8.074229692,279
8938,leongpeilin,714,5765,TRUE,8.074229692,279
8939,igihozoangel1,426,1231,FALSE,2.889671362,36
8940,snowmiesnow,107,72,TRUE,0.672897196,906
8941,norsu.natasha,1313,4052,FALSE,3.086062452,737
8942,chikitiffany,279,1991,TRUE,7.136200717,582
8943,nicolenmq,872,884,FALSE,1.013761468,1322
8944,vamsical,277,1743,TRUE,6.292418773,409
8945,9.78033,32,997,TRUE,31.15625,0
8946,l3rin3,591,453,TRUE,0.766497462,2759
8947,evechu10,265,719,TRUE,2.713207547,1103
8948,wiselywee,1643,2770,FALSE,1.685940353,2356
8949,summerdrwaf,23,6446,TRUE,280.2608696,0
8950,sourbacon,1177,1748,FALSE,1.485131691,400
8951,monamichi.jpg,1051,537,FALSE,0.51094196,123
8952,josephiine_c,34,390,TRUE,11.47058824,244
8953,winny0407,359,416,FALSE,1.158774373,51
8954,rabbitlies38,381,4322,TRUE,11.34383202,782
8955,scheah86,186,331,FALSE,1.779569892,120
8956,travelogue_cheryl,518,1416,TRUE,2.733590734,4582
8957,msjulipie,542,932,TRUE,1.719557196,1161
8958,lisatay_ellure,677,1740,FALSE,2.570162482,184
8959,eissej_lim05,114,458,TRUE,4.01754386,935
8960,tiffany171015,336,375,FALSE,1.116071429,158
8961,aiqicwyx,1500,4160,TRUE,2.773333333,100
8962,charmainek_ldn,66,137,TRUE,2.075757576,62
8963,sunnimonki,64,228,TRUE,3.5625,290
8964,iwangmog,696,545,TRUE,0.783045977,507
8965,dtllogistics,215,645,FALSE,3,14
8966,ellann.ax,129,706,TRUE,5.472868217,5
8967,astertay,242,1100,TRUE,4.545454545,262
8968,chloewmg_,265,488,FALSE,1.841509434,114
8969,pepper.pupperoni,276,327,FALSE,1.184782609,126
8970,penny_beauteliving,634,979,FALSE,1.544164038,399
8971,ivy_chai1177,70,90,TRUE,1.285714286,25
8972,charmpuff,131,801,TRUE,6.114503817,6
8973,i.am.jolene,785,589,FALSE,0.750318471,1091
8974,joycecttan,170,434,FALSE,2.552941176,3
8975,krettikaaaa,175,485,TRUE,2.771428571,1
8976,immebelleling,206,607,TRUE,2.946601942,107
8977,_vivikay,37,208,TRUE,5.621621622,822
8978,jekka.lim,503,870,TRUE,1.729622266,2428
8979,vanessaanoelle,861,654,TRUE,0.759581882,51
8980,musempire,173,880,FALSE,5.086705202,628
8981,ellure.pearline,3315,3964,FALSE,1.195776772,1057
8982,ting57,480,1115,TRUE,2.322916667,2526
8983,annjulia209,366,1005,TRUE,2.745901639,147
8984,sushi_lover88,21,58,TRUE,2.761904762,478
8985,jactian,374,491,TRUE,1.312834225,877
8986,pearlylyn,390,1108,TRUE,2.841025641,1800
8987,carinegoey,62,145,TRUE,2.338709677,102
8988,lynda.nursah,406,4553,TRUE,11.21428571,360
8989,zhet_zoe,191,226,TRUE,1.183246073,12
8990,hey_juney_8,45,933,TRUE,20.73333333,6
8991,threedee02,0,227,TRUE,227,0
8992,miaka_ting,42,542,TRUE,12.9047619,1085
8993,aerialfaerie,28,264,TRUE,9.428571429,4
8994,siminsam,3379,7500,FALSE,2.219591595,948
8995,mengkitwong,313,583,TRUE,1.862619808,21
8996,kwaevelyn,125,148,FALSE,1.184,0
8997,angelaleehc,262,1440,TRUE,5.496183206,2059
8998,theresa.phang,1096,1266,FALSE,1.155109489,128
8999,huiru.fitbossbabe,2724,1489,FALSE,0.546622614,2647
