,index,date,caption,comments,likes
376,376,2020-08-23 04:20:57,""" To shine your brightest light is to be who you truly are."" Fluorite cleanses and stabilises the aura.  It absorbs and neutralises negative energy and stress.  An excellent learning aid, Fluorite increases our powers of concentration, self-confidence and helps us in decision-making.  It encourages positivity, balances the energies, and improves balance and coordination, both physically and mentally. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #greenfluorite #fluorite",0,23
377,377,2020-08-21 03:02:13,"TGIF folks! Happy weekend ahead! ""A dream is not something that you wake up from, but something that wakes you up."" #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #amethyst #amethystclusters #uruguayanethyst",0,34
378,378,2020-08-20 07:03:57,Latest arrivals. Uruguay Amethyst Clusters now available at our Bras Basah Complex store! Check out these beautiful dark purple amethyst clusters when you visit us. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #amethyst #amethystclusters #uruguayamethyst,4,31
379,379,2020-08-18 01:11:09,"Stone of prosperity, peace, mental clarity, aids in decision making, calming and destress. A very stunning piece of Amethyst cluster with embedded citrine from Brazil at our GEMSTORY store. "" Peace can become a lens through which you see the world. Be it. Live it. Radiate it out. Peace is an inside job. —Wayne Dyer "" #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #amethyst #amethystcluster #brazilamethyst",2,67
380,380,2020-08-17 04:38:28,""" Be the reason someone smiles. Be the reason someone feels loved and believes in the goodness in people."" Stay happy and positive folks! #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome",0,40
381,381,2020-08-10 03:47:43,"Happy Holiday and remember to always stay grounded. Limited Edition: Handmade 7-Chakras Necklaces. Each necklace is crafted using the various sacred geometric symbols set in 925 sterling silver combined with a single chakra stone now available at GEMSTORY!  Root Chakra Symbol: A symbol representing wisdom and strength, the elephant represents the root, chakra. In various spiritual traditions, from Hinduism to Shamanism, this symbol is symbolic of compassion, intelligence, confidence, and ancient wisdom. All of which are representative of the base chakra and the Kundalini energy it houses. Black Onyx - A powerful protection stone, Black Onyx absorbs and transforms negative energy, and helps to prevent the drain of personal energy. Black Onyx aids the development of emotional and physical strength and stamina, especially when support is needed during times of stress, confusion or grief. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasnecklaces #limitededition #7chakraspendants #mandalaflower #treeoflife #lotusflower #chakrasymbols #rootchakra",0,20
382,382,2020-08-08 01:00:26,"Limited Edition: Handmade 7-Chakras Necklaces. Each necklace is crafted using the various sacred geometric symbols set in 925 sterling silver combined with 7 faceted gemstone beads. 1) Clear Quartz 2) Amethyst 3) Blue Chalcedony 4) Rubyzoisite 5)  Pyrite 6)Tigereye  7) Hematite The Lotus flower is regarded in many different cultures, especially in eastern religions, as a symbol of purity, enlightenment, self-regeneration and rebirth. Its characteristics are a perfect analogy for the human condition: even when its roots are in the dirtiest waters, the Lotus produces the most beautiful flower. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasnecklaces #limitededition #7chakraspendants #mandalaflower #treeoflife #lotusflower #chakrasymbols",2,22
383,383,2020-08-07 04:41:23,"Limited Edition: Handmade 7-Chakras Necklaces. Each necklace is crafted using the various sacred geometric symbols set in 925 sterling silver combined with 7 faceted gemstone beads. 1) Clear Quartz 2) Amethyst 3) Blue Chalcedony 4) Rose Quartz 5)  Pyrite 6) Rubyzoisite 7) Mookite The mandala symbol, also known as the “flower of life,” is made of numerous circles. Also, the mandala is a reference to spiritual geometry and is believed to lead individuals to spiritual enlightenment. Flower mandalas are used for meditation purposes to concentrate on, as well as revealing spiritual and personal development. They are displayed as art or used in coloring books for entertainment or leisure. The flowers are also great for creative purposes as the multitude of flowers or flower components can be colored in any way imaginable to produce beautiful designs. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasnecklaces #limitededition #7chakraspendants #mandalaflower #treeoflife #lotusflower #chakrasymbols",1,19
384,384,2020-08-06 03:29:22,"Limited Edition : Tree Of Life 7-Chakras Pendant. Exclusively Handmade with 7 selected faceted gemstones that helps in Chakra Balancing. A symbol of connection to all things. The tree has roots that reach deeply into the soil, acknowledging its connection to, and accepting nourishment from, Mother Earth. Leaves and branches extend into the sky, acknowledging Father Sun and accepting the energy that it transforms into nourishment. The tree of life also symbolizes family through its intricate network of branches, showing us the continuity through all generations. As a symbol of your growth into a beautiful and unique person. When trees are young, they pretty much all look the same. But, as they grow older, they weather storms and are battered by the forces of wind and water. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasnecklaces #limitededition #7chakraspendants #mandalaflower #treeoflife #lotusflower #chakrasymbols",0,20
385,385,2020-08-04 09:49:28,August National Day special launch - 7 Chakras/Sacred Geometry Necklace collections. Resonate with the 7 Chakras Sacred Symbol Pendants combined with the power from the selected chakra stones. Balance your chakras by connecting to the 7- Chakras Necklaces as well as the limited edition of our sacred geometry pendants. Believe in the power within. #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasnecklaces #limitededition #7chakraspendants #mandalaflower #treeoflife #lotusflower #chakrasymbols,1,28
386,386,2020-08-03 03:26:21,Happy Monday and Have Week Ahead! Thank you for July! Looking forward for a brand new month in August! #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome,0,29
387,387,2020-08-02 02:45:32,Happy Sunday to All! 🥰 #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome,3,49
388,388,2020-07-31 00:40:32,Selemat Hari Raya Haji to all our Muslim Friends today! Best Wishes! ❤️❤️❤️ #gemstory #gemstorysg #gemstorybrasbasah #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #selematharirayahaji,0,15
389,389,2020-07-28 05:25:08,"Deal of the Month :- 7 Chakra Healing Set. The Chakras are spinning ‘wheels’ of energy vortex located in the body from the Crown to the Base. These are the 7 main Chakras. Chakras help to maintain your physical, mental, emotional and spiritual balance. Associated healing crystals and colors are often used in Chakras healing. These Chakra Crystals healing set were specially selected and custom made from 7 large pieces of original pure minerals from the mine and each piece of crystal are guaranteed from a single source which is assured to provide consistent and pure energetic fields which can be used to balance and heal our chakras. Use these amazing healing crystals to place them at your respective chakra points to balance or charge up yourself just before you sleep or when you wake up early in the morning. You may also use them with your choice of essential oils or 7 chakras oils for more enhanced benefits. Otherwise, you can place them around you or keep them near you to resonate with the energies within. Click on Link to purchase : https://www.gemstory.asia/product/7-chakra-healing-crystals/  #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #7chakrasstones #7chakrashealingset #7chakras",0,30
390,390,2020-07-22 03:18:01,"Celestite has been called a “teacher for the New Age"", as it will connect one with the Angelic realms, allowing for the free-flow of these higher frequencies into the Crown and Third-Eye Chakras, and also down into the Throat Chakra for expression.  Bringing mental calm and clarity in the midst of any chaotic circumstance, Celestite can allow one to easily flow through a traumatic period and still come out on top. Celestite can relieve stress, anxiety and obsessive behaviors. Celestite gives courage to those who suffer from agoraphobia (fear of crowds) or public speaking. Celestite brings harmony and balance, and will assist the holder in finding and maintaining inner peace. Its ability to heighten divine intuition. A stone for peace and harmony, Celestite has the potential to bring these qualities into daily living. The power of crystals, the power within... #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #celestite #celestine #thepowerwithin",1,20
391,391,2020-07-19 03:45:37,Happy Sunday with GEMSTORY! Bring out the illumination within YOU today! #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome #happysunday,1,22
392,392,2020-07-16 10:08:17,Our cosy corner for our guests to share their stories! Believe in the power within! #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome,0,39
393,393,2020-07-15 10:31:49,"We are happy to finally settle down after the last few months of break due to circuit breaker. We are now ready to Welcome all CRYSTAL LOVERS to our New Home at Bras Basah Complex 231 Bain Street #01-73A. We bidded goodbye to SHAW TOWER and moved over to our new space since end of March 2020. For those who are new with us, it is great meeting you at our new store last few weeks since the opening of our store after phase 2 of circuit breaker. As to all our long time customers, we sincerely thank you for all the support you have given us last 7 years in this journey and those whom we are still connected during the last few months of circuit breaker period. We hope to bring more positive energies to everyone moving forward at our new space. Visit us at our NEW SANCTUARY soon! Check us out!  #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #welcometoournewhome",1,15
394,394,2020-07-15 02:25:37,Check out our crystal wire wrapping services at our new store. Pick and select a stone of your choice and transformed them into a beautiful pendant or keychain at our new store! Exclusively customised and handmade for you and your selected stones. (This is Only exclusive for our in house crystals) #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #gemstory231bainstreet #believeinthepowerwithin #thepowerofcrystals #positivevibes #positiveenergy #newspace #newsanctuary #wirewrapping #customisedpendants,0,20
395,395,2020-07-14 04:11:29,Make People feel LOVED today! Another energising corner of our store! A space filled with positive vibes to welcome all fellow crystal lovers! 🥰 Happy Day ahead! #gemstory #gemstorysg #gemstoryboutique #gemstorybrasbasah #gemstoryworld #believeinthepowerwithin #thepowerofcrystals #sunflowers #citrine #stoneofabundance #stoneofhappiness,0,18
396,396,2020-07-13 02:33:12,One of my favourite corner at GEMSTORY! #gemstory #gemstorysg #gemstoryboutique #gemstorybrasbasah #gemstory231bainstreet #thepowerofcrystals #believeinthepowerwithin #serenitycorner #relaxingcorner,0,21
397,397,2020-07-13 01:13:12,Happy Monday All! Check out our latest arrivals of Himalayan Salt Lamps in store today! ❤️💕#gemstory #gemstorysg #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #himalayansaltlamp #newarrivals,0,14
398,398,2020-07-09 01:12:39,Happy Blooming @ GEMSTORY Boutique! The power of crystals with nature vibration! Happy COOLING Day ahead folks! 🥰 We will be closed on 10 Jul 2020 (Friday) for polling day. Will be back in action on 11 Jul 2020 (Saturday) again. Do take note. 😇 #gemstory #gemstorysg #gemstoryboutique #gemstorybrasbasah #closedonpollingday #votewisely #happycoolingday,0,18
399,399,2020-07-02 03:32:00,"New Arrivals (Limited Sets) Selenite Lamps :- Selenite Tower lamps are truly beautiful natural crystal and a fabulous gift idea. They look stunning as bedside lamps or in any room in your home. Selenite is a stone associated with mental clarity. Many people enjoy using them or having them on while meditating. The best times to meditate are early in the morning and before you go to sleep. As such, you will often meditate in the bedroom, so having selenite on in bed will help produce the mental clarity needed to start the day on a positive note. Selenite lamps are a pearly white, almost opaque crystal. They have been split and chipped to create their tower-like appearance. They emit a soft white glow when in use. Selenite lamps are not known for being hygroscopic or generating negative ions. Instead, selenite lamps are renowned for their cleansing and healing abilities, and can help to clear negative energy both from our chakras and the surrounding environment. Selenite also has calming properties which makes it ideal for meditation or spiritual work. #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #selenite #selenitelamp #selenitehealing #healingcrystals #thepowerofselenite",3,21
400,400,2020-06-29 04:27:24,Welcome to our new home at 231 Bain Street Bras Basah Complex! We have updated our latest operating hours after 2 weeks of warming up and also meeting up with our friends! Thank you for the support for those who visited us since our reopening! We look forward to meet up with more people soon in due time! Stay positive and continue to stay safe this period! Believe in the power within! #gemstory #gemstorysg  #gemstoryboutique #gemstoryworld #thepowerofcrystals #believeinthepowerwithin #newopeninghours #brasbasahcomplex,0,46
401,401,2020-06-21 04:46:25,Happy Father's Day to all Daddies! Happy Sunday! #gemstory #gemstorysg #gemstoryworld #believeinthepowerwithin #thepowerofcrystals #happyfathersday #brasbasahcomplex,0,8
402,402,2020-06-19 00:30:41,"TGIF Folks! We are HAPPY and excited to be back in action again! Welcome to visit our new store starting from today at 231 Bain Street Bras Basah Complex #01-73A from 11am - 9pm if you are around the corner! We have put in place these safety measures to ensure that everyone is safe during the opening of Phase 2! Let's continue to play our part, stay conscious and protect ourselves during phase 2 while connecting back to the positive energies at our new crystal cave! Seeya around! 🥰😇🙏🏻 #gemstory #gemstorysg #gemstoryboutique #gemstoryworld #gemstorybrasbasah #weareopentoday #thepowerofcrystals #believeinthepowerwithin #tgif #brasbasahcomplex #phase2",0,25
403,403,2020-06-18 07:32:40,We are Happy to announce our partnership with ATOME to offer INTEREST FREE instalments option to all our customers (both online and offline) moving forward. Enjoy this value-add service option when you shop with us next time either via our online store or physical store front. Download your app and check out their offers via this link :- https://www.atome.sg/undefined/how-it-works #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #atome #interestfreeinstalment #buynowpaylater,0,8
404,404,2020-06-09 12:05:54,What truly define us? ☺️ #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #positiveliving #positivethinking #positivevibes #positiveenergy #positiveattitude #patience,1,10
405,405,2020-06-09 05:11:59,"Cleansing Kit:

Click below to SHOP:
https://www.gemstory.asia/product/mist-diy-cleansing-bottle-with-rose-quartz/

Material: Spray Green Plastic Bottle
Stone: Rose Quartz Chips
Dimension: 13cm (H) by 5cm (W)

Create your own DIY cleansing mist with crystals.

Recommended Healing crystals you can add to your mists:

Amethyst, Rose quartz, Clear Quartz, Citrine, Aventurine, Peridot, Black Obsidian, Onyx, Jasper etc.

Word of advise: Be careful about the type of crystals you use for crystal-infused water. Some gems are not safe to place in water. It is essential to research the various crystal properties before you craft your own crystal-infused water. Some crystals are toxic if used in this manner. For example, do not use Tiger’s Eye for your crystal-infused water, because it may contain asbestos. It’s safest to begin with a clear quartz crystal-infused water.

Make sure to choose gems that are safe for water use. Some can be toxic (here is a list of toxic crystals unsafe for water/sprays/consumption) or they may dissolve if too soft on the mohs scale. It is suggested that crystals with a mohs hardness level of 5 or less is too soft for water solutions. Search your gem here at gemdat.org for all the info.

MOOD + BODY MIST INFUSED WITH CRYSTALS

Inspiration: minerals + gemstones
The feels: invigorating, clean, cooling, fresh, uplifting, cleansing, rejuvenating.
Uses: Uplift your mood, a mental or physical boost, an energy shift, relaxing the mind, a fresh skin glow. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals",0,6
406,406,2020-06-09 03:12:00,"Cleansing Kit:

Click below to SHOP:
https://www.gemstory.asia/product/mist-diy-cleansing-bottle-with-clear-quartz/

Material: Spray Green Plastic Bottle
Stone: Clear Quartz Chips
Dimension: 13cm (H) by 5cm (W)

Create your own DIY cleansing mist with crystals.

Recommended Healing crystals you can add to your mists:

Amethyst, Rose quartz, Clear Quartz, Citrine, Aventurine, Peridot, Black Obsidian, Onyx, Jasper etc.

Word of advise: Be careful about the type of crystals you use for crystal-infused water. Some gems are not safe to place in water. It is essential to research the various crystal properties before you craft your own crystal-infused water. Some crystals are toxic if used in this manner. For example, do not use Tiger’s Eye for your crystal-infused water, because it may contain asbestos. It’s safest to begin with a clear quartz crystal-infused water.

Make sure to choose gems that are safe for water use. Some can be toxic (here is a list of toxic crystals unsafe for water/sprays/consumption) or they may dissolve if too soft on the mohs scale. It is suggested that crystals with a mohs hardness level of 5 or less is too soft for water solutions. Search your gem here at gemdat.org for all the info.

MOOD + BODY MIST INFUSED WITH CRYSTALS

Inspiration: minerals + gemstones
The feels: invigorating, clean, cooling, fresh, uplifting, cleansing, rejuvenating.
Uses: Uplift your mood, a mental or physical boost, an energy shift, relaxing the mind, a fresh skin glow. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals",0,8
407,407,2020-06-08 11:11:59,"DEAL OF THE MONTH

Click below for more details:
https://www.gemstory.asia/product/carclip-oil-diffuser-set/

Desc: Flower of Life Locket x 1
Each set comes with x 1 Lava Stone Discoid

They are the perfect way to diffuse essential oils in the car without using a lot of oils, without having vapor disturb you and without the need for power. The diffuser opens up like a locket and comes with a round handmade Lava Stone Discoid that you put your essential oil drops on to. The locket is very easy to open and holds closed with a small magnet closure. They are made with 316L stainless steel which is capable of withstanding contact with your essential oils without damaging the locket. There is a small amount of plastic on the clips so they don’t scratch your car’s air vent, and the rest of the product is plastic free. There are holes in the rear of the diffuser as well to allow air flow through.

Lava stones are perfect for aromatherapy too. You can use lava stones beads with various essential oils for energizing or relaxing. There are plenty of studies proving aromatherapy can be beneficial in many regards from reducing body aches to help fighting stress. It can be soothing, uplifting, and even healing. And one of the most excellent perks of lava stone apart of its grounding and detoxifying energy its ability to use as an essential oil diffuser too. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #aromagems #lavastone
#stoneofrebirth #aromatherapy #diffuser #carclipdiffuser #aromadiffuser #lavastonediscoid",0,12
408,408,2020-06-07 11:11:26,"Stacking Bracelet Collections:

Click to SHOP:
https://www.gemstory.asia/product/sleek-bracelet-for-healing/

Moss Agate is a stone of new beginnings.  Refreshes the soul and enables you to see beauty in all you behold.  Moss Agate reduces sensitivity to weather and environmental pollutants.  It attracts abundance in wealth and improves self-esteem.  Develops strength and the ability to get along with others.  Inspires new ideals after periods of stagnation.  Moss Agate promotes self-expression and communication.  Balances the emotions, releasing fear and stress.  Encourages trust and hope.  It eliminates depression caused by brain imbalances.

Moss Agate speeds up recovery from illness.  It is anti-inflammatory, cleanses the circulatory and elimination systems, and boosts the immune system.  It assists midwives by lessening pain and ensuring a good delivery.  Moss Agate prevents hypoglycemia and dehydration, treats infections, colds and flu, and lowers fevers.  Treats fungal and skin infections. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #mossagate",1,11
409,409,2020-06-07 03:11:26,"OH NATURE ZEN Collections:

Click below to SHOP:
https://www.gemstory.asia/product/amethyst-on-square-planter/

Product Details: Amethyst on square planter
Full Measurement: 7.5cm (w) x 10cm (h)
Measurement of Amethyst: -cm (w) x -cm (h)
Weight of Stone: – grams

Add a crystal to your work space or home. This is small and can easily fit into corners, tabletops, and desks. Engaging with crystals can have a relaxing, peaceful effect.

Amethyst Properties
A stone of protection and purification. It relieves stress, soothes & balances mood swings. Alleviates anger, fear, anxiety and negativity. It activates spiritual awareness and create a resonant shield of spiritual light around the body.

About the Artisan / IG: ohnaturezen
Jan is an artist who believes in creating products with a personal touch.

She hopes to inspire the art of slowing down in this fast-paced world and the appreciation of nature in her creations and thus the birth of Oh Nature Zen (ONZ). ONZ combine gems with nature inspired hand-painted pots. By adding a carefully handpicked crystal, it livens up and brings peace to your personal space in your home or workplace.

It is always the little things that bring joy & make your soul smiles.#gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #believeinthepowerwithin #thepowerofcrystals #moonstone #ohnaturezen #mothernature #plantscrystals #handpaintedpotshards",2,18
410,410,2020-06-07 00:19:50,"There is nothing outside of yourself, LOOK WITHIN. Everything you want is there, That is YOU! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #handmadeaccessories #amethyst #stoneofmentalclarity #stoneofdecisionmaking #calmingenergy #positivevibes #positiveenergy",0,4
411,411,2020-06-06 11:11:25,"Orgone Collections:

Click below to SHOP:
https://www.gemstory.asia/product/orgone-pyramid-small-2/

Size: Small
Type: Rainbow Mixed Crystals – 7 Chakras
Colour: Mixed
Base: 5.5cm x 5.5cm– Weight: Approx 100 Grams
A mixture of Gold Flake and Copper Coil

Orgone vitality is the life power vitality, which encompasses all life structure when dynamic. Orgone pendants /Pyramids/arches/ (any superbly made orgonite so far as that is concerned) characteristically draws in Positive Etheric vitality then changes over the negative orgone into positive particles. Orgone is essentially the energy that permeates everything. (Chi, prana, etc.) Orgonite Benefits: ✓Mitigates harmful EMF radiation
✓Transforms negative vitality into positive vitality
✓Benefits sleep and overall health
✓Enhances psychic and intuitive capacities
✓Chakra healing
✓Transmutes lower vibrations and converts to healing positive energy
✓Enhances mood noticeably
✓Enhances Meditation
✓Raises your consciousness
✓Helps clear energetic blockages
#gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals",0,17
412,412,2020-06-05 11:11:17,"Pendant Collections:

Click below to SHOP:
https://www.gemstory.asia/product/star-of-david-gems-pendant-rose-quartz/

Stone: Rose Quartz with 6 Gems
Gems Types: Blue Topaz, Amethyst, Aventurine, Yellow Topaz, Orange Jasper, Carnelian
Measurement: 3.5cm x 3.5cm (Full Dimension), Stone Size: 1.5cm x 1.5cm
Weight: 8 grams
Material: Rhodium

Rose Quartz is the stone of unconditional love. It restores trust and harmony in relationships, encouraging unconditional love. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. Calming and reassuring, it helps to comfort in times of grief. Rose Quartz dispels negativity and protects against environmental pollution, replacing it with loving vibes. It encourages self forgiveness and acceptance invoking self trust and self worth.#gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #starofdavid #pendants",0,12
413,413,2020-06-05 05:11:18,"Pendant Collections:

Click below to SHOP:
https://www.gemstory.asia/product/star-of-david-gems-pendant-aventurine/

Stone: Aventurine with 6 Gems
Gems Types: Blue Topaz, Amethyst, Aventurine, Yellow Topaz, Orange Jasper, Carnelian
Measurement: 3.5cm x 3.5cm (Full Dimension), Stone Size: 1.5cm x 1.5cm
Weight: 8 grams
Material: Rhodium

Aventurine is a stone of prosperity. It reinforces leadership qualities and decisiveness. Promotes compassion and empathy. Encourages perseverance. Aventurine relieves stammers and severe neuroses. It stabilises one’s state of mind, stimulates perception and enhances creativity. Aids in seeing alternatives and possibilities. Calms anger and irritation. Promotes feelings of well-being. Aventurine balances male-female energy. It encourages regeneration of the heart. Protects against environmental pollution. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #starofdavid #pendants #aventurine",0,9
414,414,2020-06-05 03:11:18,"Pendant Collections:

Click below to SHOP:
https://www.gemstory.asia/product/star-of-david-gems-pendant-labradorite/

Stone: Labradorite with 6 Gems
Gems Types: Blue Topaz, Amethyst, Aventurine, Yellow Topaz, Orange Jasper, Carnelian
Measurement: 3.5cm x 3.5cm (Full Dimension), Stone Size: 1.5cm x 1.5cm
Weight: 8 grams
Material: Rhodium

A stone of transformation, Labradorite is a useful companion through change, imparting strength and perseverance. It balances and protects the aura, raises consciousness and grounds spiritual energies. Excellent for strengthening intuition – promoting psychic abilities. Powerful in revealing the truth behind illusions, Labradorite banishes fears and insecurities, and strengthens faith in the self and trust in the universe. It stimulates the imagination and calms an overactive mind, developing enthusiasm and new ideas.gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #starofdavid #pendants #labradorite #stoneoftransformation",0,5
415,415,2020-06-04 11:11:17,"Pendant Collections:

Click below to SHOP:
https://www.gemstory.asia/product/star-of-david-pendant-gems-onyx/

Stone: Black Onyx with 6 Gems
Gems Types: Blue Topaz, Amethyst, Aventurine, Yellow Topaz, Orange Jasper, Carnelian
Measurement: 3.5cm x 3.5cm (Full Dimension), Stone Size: 1.5cm x 1.5cm
Weight: 8 grams
Material: Rhodium

A powerful shielding and protection stone, Black Onyx absorbs and transforms negative energy, and helps to prevent the drain of personal energy . Black Onyx aids the development of emotional and physical strength and stamina, especially when support is needed during times of stress, confusion or grief. #gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #starofdavid #pendants #blackonyx",0,10
416,416,2020-06-04 05:11:17,"Pendant Collections:

Click below to SHOP:
https://www.gemstory.asia/product/star-of-david-pendant-gems-tigereye/

Stone: Yellow Tiger Eye with 6 Gems
Gems Types: Blue Topaz, Amethyst, Aventurine, Yellow Topaz, Orange Jasper, Carnelian
Measurement: 3.5cm x 3.5cm (Full Dimension), Stone Size: 1.5cm x 1.5cm
Weight: 8 grams
Material: Rhodium

Tiger Eye is a stone of courage, confidence & protection. Tiger Eye is a stone that also brings good luck to the wearer.  It raised the life force of the wearers, and has the power to focus the mind, promoting mental clarity, assisting us to resolve problems objectively and unclouded by emotions.  Particularly useful for healing psychosomatic illnesses, dispelling fear and anxiety.  Useful for recognising one’s own needs in relation to the needs of others.  Balancing yin-yang and energising the emotional body, Tiger Eye stabilises mood swings, imbues us with willpower, purpose, courage and self-confidence, and releases tension.#gemstory #gemstorysg #gemstoryworld #gemstoryboutique #gemstorybrasbasah #thepowerofcrystals #believeinthepowerwithin #positiveenergy #connectingtocrystals #starofdavid #pendants #tigereye #yellowtigereye #pendants",0,10
